,word,counts
0,鞍山,1805
1,捂脸,1687
2,比心,1024
3,玫瑰,794
4,鼓掌,565
5,泣不成声,539
6,流泪,403
7,感谢,373
8,地方,359
9,泪奔,351
10,加油,229
11,好吃,207
12,去过,207
13,城市,202
14,家乡,185
15,不错,181
16,千山,170
17,真的,155
18,鞍山人,153
19,灵机一动,142
20,漂亮,138
21,感觉,134
22,鞍钢,131
23,微笑,129
24,爱心,119
25,视频,118
26,这是,117
27,看着,114
28,我家,113
29,喜欢,109
30,小时候,105
31,公园,100
32,观察,99
33,他家,97
34,好看,97
35,啥时候,93
36,门票,92
37,疫情,89
38,希望,88
39,东北,86
40,哈哈哈,85
41,回忆,82
42,核酸,82
43,海城,81
44,不让,78
45,夜市,78
46,点赞,75
47,美女,73
48,回家,72
49,有没有,72
50,房子,72
51,铁西,71
52,谢谢,69
53,回来,67
54,辽阳,65
55,小学,65
56,沈阳,64
57,时间,63
58,美丽,62
59,好像,62
60,几点,60
61,大悦,60
62,特别,58
63,烧烤,57
64,晚上,55
65,几个,55
66,烈士,54
67,鞍山市,53
68,太美,53
69,收费,53
70,不好,52
71,便宜,52
72,生活,51
73,回去,51
74,为啥,51
75,溜达,51
76,大笑,50
77,全是,50
78,孩子,50
79,小时,49
80,辽宁,47
81,支持,47
82,抱拳,47
83,学校,46
84,两个,45
85,昨天,45
86,天天,45
87,明天,44
88,安排,44
89,推荐,43
90,第一,43
91,记得,43
92,好听,43
93,一点,42
94,建筑,42
95,确实,41
96,旁边,41
97,幸福,41
98,小区,41
99,离开,41
100,多钱,41
101,胜利,41
102,路过,40
103,消费,40
104,免费,40
105,拍照,40
106,发怒,40
107,拍摄,39
108,环境,39
109,钓鱼,39
110,发现,39
111,越来越,39
112,风景,39
113,广场,39
114,上班,38
115,永远,38
116,楼下,38
117,位置,38
118,装修,38
119,早市,38
120,年代,37
121,二一九,37
122,礼貌,37
123,太好了,37
124,关注,37
125,偷笑,37
126,几天,36
127,吃饭,36
128,东西,36
129,大美,36
130,立山,36
131,不行,35
132,大连,35
133,音乐,35
134,老板,35
135,不失,35
136,我要,35
137,工作,34
138,不用,34
139,想家,34
140,不想,34
141,第一个,33
142,好玩,33
143,同学,33
144,团购,33
145,骄傲,33
146,咖啡,33
147,给力,33
148,市场,33
149,味道,33
150,开业,33
151,岫岩,32
152,打卡,32
153,全国,32
154,饭店,32
155,送心,32
156,地址,32
157,时尚,32
158,怀念,31
159,食堂,31
160,发呆,31
161,最美,31
162,好美,31
163,航拍,31
164,值得,30
165,辛苦,30
166,好好,30
167,好多,30
168,可惜,30
169,故乡,30
170,高新区,30
171,军训,30
172,水河,30
173,我大,29
174,朋友,29
175,厉害,29
176,每次,29
177,衣服,28
178,有个,28
179,医院,28
180,当年,28
181,抖音,28
182,变化,28
183,满满的,28
184,隔离,27
185,咱俩,27
186,检测,27
187,玉佛,27
188,无人机,27
189,作品,27
190,中国,27
191,大城市,27
192,沙河,27
193,麻辣烫,27
194,年前,27
195,二哥,26
196,哈哈哈哈,26
197,告诉,26
198,不吃,26
199,大哥,26
