,word,counts
0,鞍山,1476
1,比心,773
2,捂脸,745
3,玫瑰,671
4,鼓掌,423
5,泣不成声,285
6,感谢,281
7,流泪,214
8,加油,190
9,家乡,184
10,地方,170
11,不错,169
12,城市,165
13,泪奔,154
14,好吃,139
15,漂亮,132
16,鞍山人,124
17,真的,121
18,千山,115
19,爱心,109
20,去过,102
21,感觉,97
22,小时候,95
23,灵机一动,93
24,喜欢,92
25,鞍钢,86
26,公园,84
27,看着,82
28,好看,81
29,哈哈哈,80
30,微笑,80
31,回忆,80
32,视频,79
33,我家,76
34,这是,71
35,点赞,70
36,东北,66
37,希望,66
38,美丽,62
39,小学,61
40,美女,57
41,回家,56
42,他家,56
43,谢谢,54
44,海城,53
45,生活,49
46,房子,48
47,沈阳,47
48,观察,47
49,太美,47
50,特别,43
51,烈士,43
52,疫情,42
53,学校,42
54,大悦,40
55,夜市,40
56,啥时候,39
57,幸福,39
58,时间,39
59,铁西,38
60,胜利,38
61,风景,38
62,拍摄,37
63,支持,37
64,孩子,37
65,鞍山市,36
66,辽阳,35
67,越来越,35
68,广场,35
69,记得,34
70,离开,34
71,抱拳,34
72,第一,33
73,天天,33
74,骄傲,33
75,关注,33
76,门票,32
77,便宜,32
78,时尚,32
79,永远,31
80,最美,31
81,好美,31
82,给力,31
83,烧烤,30
84,大美,30
85,推荐,30
86,建筑,30
87,怀念,29
88,好玩,29
89,确实,28
90,辛苦,28
91,环境,28
92,满满的,28
93,大连,27
94,辽宁,27
95,几个,27
96,想家,27
97,同学,27
98,核酸,27
99,故乡,27
100,年代,26
101,回去,26
102,值得,26
103,昨天,26
104,送心,26
105,二一九,26
106,立山,26
107,市场,26
108,我大,25
109,好像,25
110,全是,25
111,偷笑,25
112,作品,25
113,中国,25
114,哈哈哈哈,24
115,晚上,24
116,工作,24
117,回到,24
118,毕业,24
119,美景,24
120,好听,24
121,真不错,24
122,当年,24
123,位置,24
124,发展,24
125,咖啡,24
126,记忆,24
127,水河,24
128,音乐,23
129,羡慕,23
130,路过,23
131,可爱,23
132,礼貌,23
133,回来,23
134,长大,23
135,航拍,23
136,大城市,23
137,世界,23
138,小时,22
139,不失,22
140,安排,22
141,美的,22
142,溜达,22
143,麻辣烫,22
144,早市,22
145,快乐,21
146,老家,21
147,免费,21
148,拍照,21
149,有没有,21
150,大笑,20
151,一点,20
152,好好,20
153,感动,20
154,可惜,20
155,骆驼,20
156,发现,20
157,你好,20
158,东西,20
159,水库,20
160,楼下,20
161,装修,20
162,摩天轮,20
163,朋友,19
164,上班,19
165,太好了,19
166,夜景,19
167,发呆,19
168,玉佛,19
169,熟悉,19
170,美食,19
171,拍拍,19
172,变化,19
173,自豪,19
174,沙河,19
175,岫岩,18
176,两个,18
177,大学,18
178,每次,18
179,第一个,18
180,旁边,18
181,味道,18
182,我要,18
183,隔离,18
184,历史,18
185,湖南,18
186,唐山,18
187,景色,18
188,平安,17
189,钢铁,17
190,爸爸,17
191,衣服,17
192,想念,17
193,童年,17
194,市府,17
195,太漂亮,17
196,大集,17
197,体验,16
198,老板,16
199,对面,16
