,word,counts
0,捂脸,942
1,鞍山,329
2,泣不成声,254
3,比心,251
4,泪奔,197
5,流泪,189
6,地方,189
7,鼓掌,142
8,玫瑰,123
9,去过,105
10,感谢,92
11,好吃,68
12,不让,68
13,门票,60
14,核酸,55
15,千山,55
16,啥时候,54
17,观察,52
18,有没有,51
19,几点,51
20,灵机一动,49
21,微笑,49
22,为啥,49
23,收费,49
24,疫情,47
25,这是,46
26,鞍钢,45
27,回来,44
28,他家,41
29,视频,39
30,不好,39
31,加油,39
32,明天,38
33,夜市,38
34,我家,37
35,感觉,37
36,好像,37
37,城市,37
38,多钱,35
39,真的,34
40,铁西,33
41,钓鱼,33
42,看着,32
43,晚上,31
44,辽阳,30
45,大笑,30
46,消费,30
47,鞍山人,29
48,溜达,29
49,地址,29
50,海城,28
51,几个,28
52,发怒,28
53,小时,27
54,烧烤,27
55,两个,27
56,开业,27
57,几天,26
58,小区,26
59,团购,26
60,全是,25
61,回去,25
62,不行,24
63,时间,24
64,吃饭,24
65,房子,24
66,旁边,23
67,希望,22
68,一点,22
69,排队,22
70,安排,22
71,不想,22
72,关门,21
73,食堂,21
74,检测,21
75,饭店,21
76,辽宁,20
77,垃圾,20
78,便宜,20
79,东北,20
80,大悦,20
81,高新区,20
82,军训,20
83,上班,19
84,快递,19
85,打卡,19
86,好听,19
87,不用,19
88,拍照,19
89,免费,19
90,老板,19
91,解封,19
92,发现,19
93,昨天,19
94,抖音,19
95,加油站,19
96,兄弟,18
97,楼下,18
98,请问,18
99,花钱,18
100,只能,18
101,太好了,18
102,随便,18
103,装修,18
104,沈阳,17
105,大哥,17
106,路过,17
107,鞍山市,17
108,我要,17
109,无人机,17
110,喜欢,17
111,定位,17
112,优惠,17
113,套票,17
114,赶紧,16
115,评论,16
116,一回,16
117,厉害,16
118,好多,16
119,全国,16
120,好看,16
121,美女,16
122,开门,16
123,医院,16
124,回家,16
125,公园,16
126,东西,16
127,行程,16
128,早市,16
129,骨头,16
130,告诉,15
131,一个月,15
132,再也,15
133,有个,15
134,第一个,15
135,洗澡,15
136,特别,15
137,岗子,15
138,谢谢,15
139,不去,15
140,电话,15
141,味道,15
142,咱俩,14
143,出租车,14
144,礼貌,14
145,位置,14
146,岫岩,14
147,推荐,13
148,明白,13
149,洗浴,13
150,营业,13
151,孩子,13
152,停车,13
153,疑问,13
154,玩意,13
155,要钱,13
156,不吃,13
157,确实,13
158,属实,13
159,块钱,13
160,去不去,13
161,太小,13
162,谁家,13
163,不失,13
164,估计,13
165,夏天,13
166,抱拳,13
167,确诊,13
168,年前,13
169,富人,13
170,二哥,12
171,单位,12
172,还开,12
173,吓人,12
174,育英,12
175,有人,12
176,导航,12
177,温泉,12
178,不错,12
179,哇塞,12
180,爬山,12
181,工资,12
182,不到,12
183,发呆,12
184,那种,12
185,音乐,12
186,建筑,12
187,石桥,12
188,偷笑,12
189,天天,12
190,差点,11
191,衣服,11
192,年代,11
193,半夜,11
194,二一九,11
195,铁东,11
196,肯定,11
197,每次,11
198,矿坑,11
199,矿井,11
