所属主题,文章数量,特征词,主题强度
Topic0,1626,超话、保护、抵制、日货、旗下、交流、废水、加油、感兴趣、开通、感觉、爆发、希望、地震、产品、兴趣、视频、防晒、地球、回来、不错、开心、没事、智商、人类、倒灌、喜欢、本子、国家、时间、推荐、收起、眼睛、危险、民族、打卡、讨厌、体验、海水、讨论、核污染、民主、化妆品、思想、政治、回家、普通人、污水、举报、报应、玩意儿、可爱、海啸、汉奸、生物、看过、机会、成功、没见、精日、原子弹、笑话、评论、没法、文哥、有用、电影、主意、关系、素质、不用、链接、关心、插画、做不了、辛苦、发生、家伙、功能、网页、全球、承认、战争、反抗、自导自演、起码、捕捞、排放、手机、点儿、珍珠、没用、面霜、隐藏、事情、健康、医院、官员、反思、资本家,0.17076
Topic1,1534,污水、支持、核污染、世界、人类、停止、排放、国际、收起、辐射、水产品、废水、视频、抵制、地球、历史、希望、社会、保护、排污、阻止、水排、倭寇、机构、新闻、超话、国家、全球、民众、消息、解决、食材、日方、危害、原子能、组织、国际原子能机构、可恨、感觉、全人类、负责、伤害、博主、日货、经济、拒绝、国人、小伙伴、环境、核辐射、棒子、麻烦、相关、情况、辐岛、生存、厉害、泡菜、发声、减少、聪明、海域、生态、超标、武力、全世界、产品、指路、日子、消费者、关注、剂量、数据、热点、看吧、事件、发布、愤怒、健康、独有、排核、找到、措施、救救、改变、无视、带来、坏人、广告、风险、报道、排海、证据、距离、正义、名字、采取行动、核食、包括、水平,0.1611
Topic2,1457,鬼子、不吃、污水、醒醒、废水、热度、希望、视频、绝食、公关、总统、日本鬼子、氢弹、朋友、收起、害怕、孩子、好吃、便宜、记得、可惜、造谣、排放、海产品、国产、专用、超话、停止、请问、政府、荷花、赞成、食品、担心、网友、感到、提议、国家、身体、事情、不想、心疼、老百姓、核污染、逻辑、骨气、美好、交流、实在、舆论、喜欢、放弃、时间、投票、只能、发声、流量、手机、人数、比例、实施、预制、民众、扇贝、示威、跟着、集体、浪费、老师、超市、记者、严谨、渔民、原因、渔船、邀请、会费、解释、作孽、午餐、全世界、衣服、国货、听懂、能力、无知、发现、肯定、指责、好像、种子、不配、简单、日子、鱼油、妈妈、法院、报告、快乐、停下来,0.15301
Topic3,1538,污水、表态、排放、废水、小伙伴、核污染、国家、关注、核电站、海水、禁止、超话、收起、报道、视频、事情、世界、发生、办法、海域、人类、标准、爆炸、全世界、相关、计划、新闻、方式、看着、希望、机构、国际、内容、作秀、老师、组织、浓度、支持、建议、时间、感觉、淡水、解决、找到、好看、期待、水产品、还好、赞同、区别、正义、常识、回答、事件、类似、伤害、扩散、事儿、清醒、科学、经济、蒸发、开放、粉丝、接受、食品、成本、排入、日资、企业、饮用水、核弹、没人、友好、政府、文章、奇怪、混淆、神奇、洗白、咋办、选择、核试验、肯定、生物、飞机、适合、危害、态度、意义、机组、情况、老板、制造、私信、电力公司、死亡、屏蔽、生态、导致,0.16152
Topic4,1930,废水、社区、污水、热度、地球、国家、排放、超话、核污染、人类、确实、兴趣、干嘛、喜欢、感谢、感觉、可恶、告诉、全世界、估计、不到、小鬼子、世界、感兴趣、开通、毁灭、收起、视频、排海、地方、排核、新闻、消失、全球、说话、肯定、海盐、老百姓、希望、变态、太坏、忘记、健康、脑子、时间、大义、鳗鱼、日本鬼子、海域、联合、没用、玩意、留给、芳丝、灾难、恶心、分享、优质、生物、全人类、尝尝、事情、仇恨、好像、嘲笑、拒绝、沉默、该死、变异、时代、护肤品、同事、角落里、火山、照耀、接触、政府、正义、自由、动漫、活着、关注、无辜、核爆、核燃料、敌人、本子、感动、渔业、问问、干净、怀疑、现实、光明、消灭、改成、好喝、看不到、心理、排污,0.20269
Topic5,1437,辐射、废水、评论、危害、污水、图片、收起、核辐射、建议、变异、核污染、有没有、转发、健康、好像、国家、世界、媒体、数据、回复、做法、可怜、科学、愉快、政府、元素、不行、选择、证明、作用、政客、超标、只能、排放、视频、事情、发布、消失、回去、人体、公布、不用、道理、放射性、报道、人类、产品、漂亮、无害、能力、食盐、采样、减少、白花、想要、好事、空气、参与、信息、报告、食物、日方、购买、防护、半衰期、目的、放射、很大、净化、讨论、含有、物质、开玩笑、执行、话题、拿出、身体、资本、饿死、过滤、爸爸、组织、降低、解释、园田、国际、重点、诉求、超话、不让、稀释、环境、水排、代表、不信、温度、执政、保护、新闻、理解,0.15091
