,word,counts
0,工作,579
1,能力,495
2,经验,398
3,以上学历,298
4,沟通,263
5,优先,261
6,相关,206
7,公司,193
8,大专,173
9,专业,171
10,客户,158
11,团队,152
12,管理,151
13,销售,146
14,薪资,137
15,具备,130
16,培训,116
17,熟悉,114
18,时间,110
19,软件,109
20,男女,103
21,熟练,101
22,行业,99
23,招聘,97
24,福利,94
25,员工,93
26,学习,93
27,年龄,90
28,周岁,90
29,负责,89
30,办公,87
31,责任心,85
32,意识,83
33,普通话,80
34,较强,78
35,学历,75
36,优秀,75
37,上班时间,73
38,待遇,72
39,服务,70
40,接受,69
41,高中,67
42,协调,65
43,提供,65
44,本科,62
45,设计,60
46,标准,60
47,福利待遇,59
48,人力资源,57
49,合作,54
50,获客,54
51,善于,51
52,抗压,51
53,放宽,51
54,内容,50
55,身体健康,50
56,岗位,50
57,业务,48
58,企业,48
59,产品,48
60,岗位职责,47
61,吃苦耐劳,47
62,邀约,47
63,精神,46
64,操作,43
65,知识,42
66,电话,42
67,发展,41
68,协作,41
69,热爱,41
70,渠道,40
71,市场,39
72,表达能力,39
73,设计师,39
74,人力,38
75,活动,37
76,晋升,36
77,需求,36
78,薪酬,35
79,行政,35
80,资源管理,35
81,毕业生,35
82,亲和力,35
83,客服,35
84,营销,35
85,应届,34
86,中专,34
87,热情,33
88,流程,32
89,绩效,32
90,开发,32
91,职位,32
92,即可,32
93,流利,32
94,一年,31
95,挑战,31
96,底薪,31
97,项目,30
98,带薪,30
99,综合,30
100,语言表达,29
101,金融,29
102,信息,28
103,安排,28
104,积极主动,28
105,入职,28
106,目标,27
107,会展,27
108,会晤,27
109,每月,27
110,优秀者,26
111,五险,26
112,性格,26
113,介绍,26
114,独立,25
115,压力,25
116,细心,25
117,记录,25
118,提成,25
119,配合,24
120,执行力,24
121,经历,24
122,技巧,24
123,打字速度,24
124,电销,24
125,计划,23
126,组织,23
127,分析,23
128,人才,23
129,踏实,23
130,有人,23
131,小时,23
132,旅游,23
133,英语,23
134,平台,23
135,喜欢,23
136,人事,22
137,文字,22
138,人员,22
139,主动,22
140,认真负责,22
141,免费,22
142,方式,22
143,条件,22
144,新人,22
145,跟进,22
146,施工,22
147,业绩,22
148,工资,22
149,表达,21
150,技能,21
151,部门,21
152,耐心,21
153,敏捷,21
154,资源,21
155,基础,21
156,社区,21
157,实习,21
158,领导,20
159,素质,20
160,结构,20
161,完善,20
162,文化,20
163,语言,20
164,性格开朗,20
165,应变能力,20
166,职业,20
167,系统,20
168,技术,20
169,环境,20
170,装修,20
171,展会,20
172,方案,20
173,态度,20
174,补贴,20
175,承受,19
176,面销,19
177,思维,19
178,享受,19
179,领域,19
180,长期,19
181,数据,18
182,专科,18
183,工资待遇,18
184,线上,18
185,体系化,18
186,上游,18
187,走入,18
188,同行,18
189,计算机,18
190,维护,17
191,制定,17
192,奖励,17
193,拥有,17
194,做事,17
195,主管,17
196,高薪,17
197,乐观,17
198,应届生,17
199,协助,16
