,word,counts
0,詹姆斯,13
1,历史,12
2,得分王,9
3,比赛,4
4,职业生涯,3
5,见证,3
6,传奇,3
7,恭喜,3
8,湖人,2
9,对阵,2
10,雷霆,2
11,超级,2
12,生涯,2
13,记录,2
14,打破,2
15,祝贺,2
16,勒布朗,2
17,总有一天,2
18,喜欢,2
19,票价,1
20,美元,1
21,约合,1
22,人民币,1
23,预计,1
24,这场,1
25,超越,1
26,贾巴尔,1
27,英雄,1
28,话题,1
29,集锦,1
30,状元,1
31,联盟,1
32,一个个,1
33,欣赏,1
34,绝杀,1
35,关键球,1
36,扣篮,1
37,精彩镜头,1
38,距离,1
39,只差,1
40,期待,1
41,明日,1
42,所过,1
43,之处,1
44,神迹,1
45,自家人,1
46,美国,1
47,总统,1
48,最佳,1
49,接触,1
50,这项,1
51,运动,1
52,一路,1
53,创造,1
54,历史性,1
55,登顶,1
56,闪耀,1
57,王冠,1
58,金色,1
59,权杖,1
60,书写,1
61,王位,1
62,让出,1
63,对不起,1
64,残暴,1
65,路上,1
66,阿克,1
67,孩子,1
68,球员,1
69,打球,1
70,符合,1
71,篮球,1
72,理解,1
73,队员,1
74,机会,1
75,传球,1
76,队友,1
77,不行,1
78,挺身而出,1
79,踏足,1
80,山巅,1
81,跌落,1
82,低谷,1
83,加冕,1
84,一记,1
85,后仰,1
86,干拔,1
87,总得分,1
88,突破,1
89,永不,1
90,谢幕,1
91,球迷,1
92,超话,1
