Word1,Word2,Weight
vacuna,experta,1
vacuna,secuelas,2
vacuna,asintomaticos,1
vacuna,yepez,1
vacuna,estudios,1
vacuna,sanitarios,2
vacuna,calidad,2
vacuna,epidemiologa,1
vacuna,catalina,1
vacuna,presentado,1
vacuna,ops,1
vacuna,espana,1
vacuna,sigue,3
vacuna,menor,1
vacuna,distanciamiento,1
vacuna,fisico,1
vacuna,alta,1
vacuna,estudio,1
vacuna,impacto,1
vacuna,preguntas,1
vacuna,mexicanas,2
vacuna,caribe,6
vacuna,donara,1
vacuna,ocho,1
vacuna,entidades,1
vacuna,ventilador,1
vacuna,amexcid,1
vacuna,nutricion,1
vacuna,seran,1
vacuna,deficit,1
vacuna,manda,1
vacuna,dicho,1
vacuna,mismos,1
vacuna,repartira,1
vacuna,rafael,1
vacuna,montes,1
vacuna,federal,1
vacuna,traves,2
vacuna,arranque,1
vacuna,proceso,1
vacuna,turismo,1
vacuna,america,8
vacuna,aeropuerto,3
vacuna,chetumal,1
vacuna,latina,7
vacuna,torruco,1
vacuna,torre,1
vacuna,convenciones,1
vacuna,tianguis,1
vacuna,inmune,1
vacuna,dara,1
vacuna,ventaja,1
vacuna,vamos,4
vacuna,turistica,1
vacuna,proyectos,3
vacuna,hoteleros,1
vacuna,austeridad,1
vacuna,depende,1
vacuna,creatividad,1
vacuna,tendencia,1
vacuna,domit,1
vacuna,telmex,1
vacuna,telcel,1
vacuna,foto,1
vacuna,especial,1
vacuna,senalo,1
vacuna,tratamiento,1
vacuna,may,1
vacuna,efectivo,1
vacuna,consejos,1
vacuna,carso,1
vacuna,movil,1
vacuna,previsto,1
vacuna,foro,1
vacuna,xxi,1
vacuna,seguira,1
vacuna,hacia,1
vacuna,miercoles,1
vacuna,pesos,2
vacuna,privada,1
vacuna,energia,1
vacuna,privado,1
vacuna,total,2
vacuna,infraestructura,1
vacuna,tren,1
vacuna,queretaro,1
vacuna,tula,1
vacuna,reactivacion,1
vacuna,santa,1
vacuna,lucia,1
vacuna,obras,1
vacuna,pemex,1
vacuna,cfe,1
vacuna,certidumbre,1
vacuna,bienestar,1
vacuna,salazar,1
vacuna,lomelin,1
vacuna,consejo,4
vacuna,cce,1
vacuna,segundo,3
vacuna,presidencial,1
vacuna,podemos,2
vacuna,aspirante,1
vacuna,hecho,1
vacuna,destacados,1
vacuna,clave,1
vacuna,garantizar,2
vacuna,apenas,1
vacuna,mecanicos,1
vacuna,evidencia,1
vacuna,prestigio,1
vacuna,fabricados,1
vacuna,subsecretaria,1
vacuna,capital,1
vacuna,cientifica,2
vacuna,globales,1
vacuna,corto,1
vacuna,enfermedades,1
vacuna,lejos,1
vacuna,principio,1
vacuna,provocada,1
vacuna,patogeno,1
vacuna,wei,1
vacuna,efectiva,1
vacuna,julio,1
vacuna,cesar,1
vacuna,vega,1
vacuna,amenaza,1
vacuna,provocado,1
vacuna,terrorismo,1
vacuna,posibilidad,1
vacuna,dimensiones,1
vacuna,apocalipticas,1
vacuna,controlada,1
vacuna,mediano,1
vacuna,mediante,1
vacuna,elaboracion,1
vacuna,vacunado,2
vacuna,trato,1
vacuna,variante,1
vacuna,inflacion,1
vacuna,fed,1
vacuna,juan,1
vacuna,musi,1
vacuna,amione,1
vacuna,crezca,1
vacuna,bancos,1
vacuna,centrales,1
vacuna,pensando,1
vacuna,entiendo,1
vacuna,aumentos,1
vacuna,diarios,1
vacuna,comprar,1
vacuna,juansmusi,1
vacuna,solucion,2
vacuna,olvido,1
vacuna,vuelve,1
vacuna,actor,1
vacuna,delta,1
vacuna,cobrando,1
vacuna,mucha,1
vacuna,nuevos,1
vacuna,infectados,1
vacuna,asia,1
vacuna,responsabilidad,1
vacuna,lote,1
vacuna,oxigeno,1
vacuna,propuesta,1
vacuna,pasajeros,1
vacuna,mayores,1
vacuna,cristina,1
vacuna,regresar,1
vacuna,inicio,1
vacuna,europea,1
vacuna,libertad,2
vacuna,agradezco,1
vacuna,surgio,1
vacuna,supuesto,1
vacuna,criterio,1
vacuna,vacunados,1
vacuna,valga,1
vacuna,marquez,1
vacuna,alcala,1
vacuna,prundamente,1
vacuna,brinda,1
vacuna,compartir,1
vacuna,reflexiones,1
vacuna,usted,1
vacuna,amablemente,1
vacuna,obsequia,1
vacuna,consideracion,1
vacuna,leer,1
vacuna,lineas,1
vacuna,ultimos,1
vacuna,diez,1
vacuna,testigos,1
vacuna,jamas,1
vacuna,imaginamos,1
vacuna,pueblos,1
vacuna,febrero,1
vacuna,ensayos,1
vacuna,clinicos,1
vacuna,formar,1
vacuna,cadena,1
vacuna,accesibilidad,1
vacuna,bienes,1
vacuna,distribucion,1
vacuna,ecatepec,1
vacuna,municipio,1
vacuna,familia,2
vacuna,miras,1
vacuna,martinez,1
vacuna,alcaldesa,1
vacuna,comenta,1
vacuna,editoriales,1
vacuna,alcalde,1
vacuna,vilchis,1
vacuna,orondo,1
vacuna,cumplida,1
vacuna,triunfalista,1
vacuna,guardia,1
vacuna,arribaron,1
vacuna,embarque,1
vacuna,provee,1
vacuna,sinovac,2
vacuna,signo,1
vacuna,optimismo,1
vacuna,falto,1
vacuna,criticara,1
vacuna,viera,1
vacuna,caravana,1
vacuna,ajena,1
vacuna,contagios,1
vacuna,ninguna,2
vacuna,pcr,1
vacuna,horas,1
vacuna,avion,1
vacuna,boleto,1
vacuna,lima,1
vacuna,vuelo,1
vacuna,suerte,1
vacuna,aterrizar,1
vacuna,tomarte,1
vacuna,terminal,1
vacuna,sientes,1
vacuna,pasajero,1
vacuna,pasaporte,1
vacuna,aerolinea,1
vacuna,vacunen,1
vacuna,facho,1
vacuna,piensas,1
vacuna,grado,1
vacuna,vulnerabilidad,1
vacuna,extremo,1
vacuna,propios,1
vacuna,monterrey,1
vacuna,acercamientos,1
vacuna,respecto,1
vacuna,adyr,1
vacuna,corral,1
vacuna,produzca,1
vacuna,mortales,1
vacuna,utilizando,1
vacuna,perspectiva,1
vacuna,enfrentarse,1
vacuna,universal,1
vacuna,condiciones,1
vacuna,anticovid,1
vacuna,zona,1
vacuna,queria,1
vacuna,concluye,1
vacuna,adultos,1
vacuna,dosis,2
vacuna,estevez,1
vacuna,mendez,1
vacuna,ultimas,1
vacuna,poblanas,1
vacuna,vacuno,1
vacuna,protegerse,1
vacuna,caos,1
vacuna,vivio,1
vacuna,concluyo,1
vacuna,jornada,1
vacuna,universitaria,1
vacuna,colonias,1
vacuna,brigada,1
vacuna,correcaminos,1
vacuna,aplico,1
vacuna,tercera,1
vacuna,edad,1
vacuna,junio,1
vacuna,jonathan,2
vacuna,irineo,2
vacuna,llamo,1
vacuna,carcel,1
vacuna,danos,1
vacuna,derechos,1
vacuna,grito,1
vacuna,frentes,1
vacuna,sanciones,1
vacuna,economicas,1
vacuna,reforma,1
vacuna,penal,1
vacuna,instancias,3
vacuna,justo,1
vacuna,fondo,1
vacuna,considerar,1
vacuna,aprobo,1
vacuna,periodo,2
vacuna,extraordinario,1
vacuna,modificaciones,1
vacuna,ley,1
vacuna,pirateria,1
vacuna,suspender,1
vacuna,independencia,1
vacuna,coalicion,1
vacuna,cuerpo,1
vacuna,prestamo,1
vacuna,otorgara,1
vacuna,presidieron,1
vacuna,cancilleres,2
vacuna,conjunta,1
vacuna,derivados,1
vacuna,encabezado,1
vacuna,intervencion,1
vacuna,superar,1
vacuna,cargo,1
vacuna,sabado,1
vacuna,quedo,1
vacuna,pleno,1
vacuna,pro,2
vacuna,tempore,2
vacuna,explican,1
vacuna,junto,1
vacuna,explicarles,1
vacuna,etapas,1
vacuna,fabricar,1
vacuna,distribuir,1
vacuna,desarrollada,1
vacuna,participar,2
vacuna,expresidente,1
vacuna,pensamos,1
vacuna,tensiones,2
vacuna,moderar,1
vacuna,multilateralismo,2
vacuna,fortalecer,2
vacuna,podamos,2
vacuna,adicionalmente,1
vacuna,buscar,1
vacuna,resalta,1
vacuna,alc,1
vacuna,fortalecimiento,1
vacuna,acordo,1
vacuna,cabo,1
vacuna,corrupcion,1
vacuna,mantiene,2
vacuna,mantendra,1
vacuna,agrupa,1
vacuna,jueves,2
vacuna,marco,1
vacuna,sesiones,1
vacuna,acelerar,1
vacuna,apostando,1
vacuna,distintas,1
vacuna,colegio,1
vacuna,circunstancia,1
vacuna,jcarlos,1
vacuna,ponce,1
vacuna,ocurre,2
vacuna,inauguracion,1
vacuna,edicion,1
vacuna,permita,1
vacuna,propone,1
vacuna,motivo,1
vacuna,prundice,1
vacuna,investigadoras,1
vacuna,investigadora,1
vacuna,sobrevivientes,1
vacuna,postcovid,1
vacuna,perdida,1
vacuna,rehabilitar,1
vacuna,probabilidad,1
vacuna,aplicarse,1
vacuna,podrian,1
vacuna,registrarse,1
vacuna,analisis,1
vacuna,long,1
vacuna,term,1
vacuna,effects,1
vacuna,systematic,1
vacuna,review,1
vacuna,meta,1
vacuna,analysis,1
vacuna,sandra,1
vacuna,leon,1
vacuna,doctorado,1
vacuna,epidemiologia,1
vacuna,sintoma,1
vacuna,fatiga,1
vacuna,involucran,1
vacuna,mazzetti,1
vacuna,peru,1
vacuna,ugarte,1
vacuna,vizcarra,1
vacuna,sagasti,1
vacuna,congreso,1
vacuna,ministra,1
vacuna,renuncia,1
vacuna,asumio,1
vacuna,pilar,1
vacuna,cartera,1
vacuna,rpp,1
vacuna,alan,1
vacuna,garcia,1
vacuna,peruanos,1
vacuna,balance,1
vacuna,ensayo,1
vacuna,clinico,1
vacuna,acaparamiento,1
vacuna,covax,1
vacuna,privilegiar,1
vacuna,acaparar,1
vacuna,reconocer,1
vacuna,devastador,1
vacuna,afectando,1
vacuna,particularmente,1
vacuna,muestra,1
vacuna,polarizacion,1
vacuna,boton,1
vacuna,distintos,1
vacuna,solidaria,1
vacuna,colaborativa,1
vacuna,coherencia,1
vacuna,cubierto,1
pandemia,salud,32
pandemia,covid,81
pandemia,asi,16
pandemia,pueden,5
pandemia,desarrollo,12
pandemia,situacion,3
pandemia,mexico,49
pandemia,falta,3
pandemia,ola,3
pandemia,diciembre,4
pandemia,global,11
pandemia,menos,11
pandemia,investigacion,4
pandemia,aplicacion,2
pandemia,embargo,10
pandemia,personas,15
pandemia,meses,11
pandemia,fase,4
pandemia,siendo,5
pandemia,efectividad,1
pandemia,efectos,2
pandemia,resulta,2
pandemia,manejo,2
pandemia,capacidades,2
pandemia,pais,38
pandemia,fallida,1
pandemia,estrategia,6
pandemia,promocion,2
pandemia,uso,4
pandemia,medicamentos,1
pandemia,critica,2
pandemia,subiremos,1
pandemia,citlallin,4
pandemia,andrade,4
pandemia,pocas,2
pandemia,veces,1
pandemia,historia,5
pandemia,humanidad,12
pandemia,visto,3
pandemia,esfuerzo,2
pandemia,integrador,1
pandemia,torno,1
pandemia,causa,3
pandemia,identificacion,1
pandemia,exitosa,1
pandemia,prevenir,1
pandemia,enfermedad,12
pandemia,acuerdo,3
pandemia,,94
pandemia,paises,39
pandemia,mundial,17
pandemia,humanitaria,2
pandemia,vacunas,16
pandemia,dijo,19
pandemia,ano,24
pandemia,ricos,2
pandemia,general,7
pandemia,tedros,1
pandemia,millones,17
pandemia,naciones,12
pandemia,unidas,4
pandemia,ser,25
pandemia,catastre,1
pandemia,deben,5
pandemia,pobres,3
pandemia,combatir,3
pandemia,altos,1
pandemia,funcionarios,1
pandemia,asamblea,4
pandemia,jefe,2
pandemia,programa,3
pandemia,beasley,1
pandemia,china,43
pandemia,mundo,33
pandemia,mil,20
pandemia,dolares,4
pandemia,crisis,20
pandemia,advierte,1
pandemia,eduardo,5
pandemia,morales,5
pandemia,estadosunidos,31
pandemia,proximo,2
pandemia,perfila,1
pandemia,pasar,1
pandemia,llevar,1
pandemia,estampida,1
pandemia,coronavirus,44
pandemia,dijeron,2
pandemia,viernes,4
pandemia,organismo,1
pandemia,compuesta,1
pandemia,miembros,3
pandemia,alimentos,3
pandemia,pma,1
pandemia,david,2
pandemia,organizacion,6
pandemia,presidente,32
pandemia,sera,8
pandemia,enero,6
pandemia,joejoebiden,4
pandemia,presencia,1
pandemia,washington,3
pandemia,acto,1
pandemia,estadosunidoss,1
pandemia,joebiden,6
pandemia,advirtio,1
pandemia,propagacion,2
pandemia,seguridad,6
pandemia,donalddonaldtrump,5
pandemia,nuevo,7
pandemia,futuro,5
pandemia,publico,3
pandemia,evitar,3
pandemia,kamalaharris,1
pandemia,comunidad,10
pandemia,asociacion,2
pandemia,cubrebocas,6
pandemia,apoyo,11
pandemia,contingencia,2
pandemia,solidaridad,5
pandemia,chinas,3
pandemia,dona,1
pandemia,emergencia,7
pandemia,policias,1
pandemia,instituciones,4
pandemia,seguir,2
pandemia,labores,1
pandemia,director,2
pandemia,municipal,1
pandemia,reconocio,1
pandemia,parte,15
pandemia,encuentro,2
pandemia,alla,1
pandemia,manera,9
pandemia,elecciones,2
pandemia,democracia,1
pandemia,oea,1
pandemia,organos,1
pandemia,electorales,2
pandemia,misiones,1
pandemia,electoral,2
pandemia,mantener,1
pandemia,democratica,1
pandemia,supero,1
pandemia,inicialmente,1
pandemia,sido,13
pandemia,sanitaria,9
pandemia,politica,7
pandemia,comicios,1
pandemia,region,4
pandemia,calendario,1
pandemia,internacional,12
pandemia,pesar,3
pandemia,procesos,1
pandemia,poder,6
pandemia,ciudadanos,3
pandemia,derecho,1
pandemia,observacion,1
pandemia,departamento,2
pandemia,elaboro,1
pandemia,guia,1
pandemia,documento,2
pandemia,necesario,2
pandemia,especiales,1
pandemia,mision,2
pandemia,carta,1
pandemia,interamericana,1
pandemia,enfrentar,11
pandemia,mecanismos,1
pandemia,ruta,1
