word,counts
难,26
确实,26
伤害,14
努力,14
真诚,11
和谐,10
新,10
尊重,10
很大,9
自私,9
很好,8
累,8
舒服,8
合适,8
温暖,8
强,8
高,8
成熟,7
快乐,6
固执,6
明,6
善良,6
不错,6
冷,6
矛盾,5
平常,5
很烦,5
稳定,5
亲密,5
准,5
