,word,counts
0,捂脸,670
1,比心,494
2,辽宁,472
3,感谢,471
4,沈阳,375
5,加油,332
6,玫瑰,274
7,大连,214
8,鼓掌,208
9,东北,190
10,泣不成声,163
11,泪奔,138
12,流泪,130
13,丹东,129
14,盘锦,103
15,城市,101
16,点赞,100
17,中国,99
18,第一,89
19,朝阳,88
20,鞍山,84
21,希望,76
22,真的,74
23,家乡,74
24,平安,72
25,孩子,68
26,疫情,68
27,辽阳,67
28,艾伦,66
29,爱心,65
30,辽宁人,64
31,地方,63
32,上海,63
33,去过,62
34,营口,61
35,致敬,60
36,锦州,57
37,阜新,55
38,学校,55
39,本溪,54
40,喜欢,53
41,不错,52
42,铁岭,52
43,骄傲,50
44,世界,49
45,支持,49
46,哈哈哈,48
47,强壮,47
48,支援,47
49,感觉,46
50,生日快乐,46
51,吉林,43
52,好人,42
53,祖国,41
54,谢谢,41
55,老师,41
56,父母,40
57,好看,40
58,大哥,39
59,灵机一动,38
60,抚顺,38
61,漂亮,37
62,英雄,37
63,观察,37
64,辛苦,37
65,祈祷,36
66,抱拳,36
67,视频,35
68,狗狗,35
69,医院,35
70,永远,35
71,我大,33
72,广东,32
73,确实,31
74,发展,30
75,自豪,30
76,这是,30
77,啥时候,30
78,微笑,29
79,杨导,29
80,生活,28
81,山东,28
82,值得,27
83,海城,27
84,大笑,26
85,国家,26
86,外卖,26
87,早日,26
88,广场,25
89,球迷,25
90,咖啡,25
91,千山,24
92,黑龙江,24
93,给力,24
94,幸福,23
95,心疼,23
96,看着,23
97,高速,23
98,肯定,23
99,归来,23
100,学生,23
101,越来越,22
102,辽篮,22
103,可爱,21
104,保护,21
105,一生,21
106,回家,21
107,兄弟,21
108,辉煌,21
109,朋友,20
110,感情,20
111,全国,20
112,外援,20
113,球员,20
114,我家,19
115,主人,19
116,孝顺,19
117,伤心,19
118,手机,19
119,职业,19
120,理解,19
121,时间,19
122,经济,19
123,地区,19
124,海滩,19
125,不用,19
126,恭喜,19
127,吉林大学,19
128,感动,18
129,太美,18
130,宇宙,18
131,长子,18
132,路过,18
133,故宫,18
134,盛京,18
135,辽宁沈阳,18
136,沈阳人,18
137,老铁,18
138,期待,18
139,送心,17
140,事情,17
141,强大,17
142,好好,17
143,尽头,17
144,努力,17
145,核酸,17
146,家人,16
147,身为,16
148,大省,16
149,比赛,16
150,发怒,16
151,水洞,16
152,国内,16
153,辽河,16
154,关注,16
155,有人,15
156,呜呜,15
157,凤凰山,15
158,回来,15
159,记得,15
160,江苏,15
161,生命,15
162,快乐,15
163,善良,15
164,球队,15
165,知识,15
166,可怜,14
167,两个,14
168,介绍,14
169,动物,14
170,天天,14
171,小伙,14
172,当年,14
173,只鸟,14
174,亚洲,14
175,祝福,14
176,发现,14
177,隔离,14
178,总冠军,14
179,发达,14
180,第三,14
181,易建联,14
182,苏家屯,14
183,教练,14
184,宝宝,13
185,教育,13
186,旅游,13
187,感恩,13
188,学习,13
189,大学,13
190,老兵,13
191,特别,13
192,大城市,13
193,能量,13
194,美女,13
195,包夹,13
196,吉林市,13
197,长春市,13
198,重生,13
199,继承权,12
