,word,counts
0,捂脸,815
1,感谢,333
2,辽宁,202
3,泪奔,189
4,比心,152
5,泣不成声,148
6,流泪,133
7,保安,94
8,平安,84
9,沈阳,81
10,锦州,81
11,盘锦,76
12,鼓掌,70
13,大哥,57
14,阜新,54
15,外卖,54
16,营口,53
17,希望,50
18,葫芦岛,50
19,丹东,49
20,鞍山,49
21,玫瑰,48
22,加油,46
23,去过,45
24,上海,42
25,不让,41
26,真的,40
27,辽阳,40
28,高速,40
29,疫情,39
30,地方,38
31,为啥,36
32,微笑,36
33,朝阳,34
34,下雨,34
35,啥时候,33
36,大连,33
37,抚顺,33
38,东北,33
39,医院,32
40,感觉,31
41,我大,31
42,铁岭,31
43,本溪,31
44,司机,28
45,评论,27
46,观察,27
47,第一,27
48,灵机一动,27
49,好像,26
50,发怒,26
51,城市,25
52,不用,25
53,艾伦,25
54,厉害,24
55,第三,23
56,大车,22
57,天气预报,21
58,这是,20
59,辽宁省,20
60,回来,20
61,天气,20
62,全国,20
63,视频,19
64,不行,19
65,两个,19
66,广东,19
67,理解,19
68,喜欢,19
69,明天,19
70,苏家屯,19
71,兄弟,18
72,核酸,18
73,快递,18
74,不好,18
75,钓鱼,18
76,辽宁人,17
77,消防员,17
78,工资,16
79,隔离,16
80,服务区,16
81,开车,16
82,路过,15
83,归来,15
84,好多,15
85,晚上,15
86,小区,15
87,肯定,15
88,祈祷,14
89,歧视,14
90,有没有,14
91,不配,14
92,只能,14
93,长子,14
94,房价,14
95,辽西,14
96,一点,14
97,吓人,14
98,倒数,14
99,上榜,14
100,冰雹,14
101,太好了,13
102,终于,13
103,人员,13
104,有人,13
105,啥事,13
106,好样,13
107,辽河,13
108,孩子,12
109,注意安全,12
110,送餐,12
111,盛京,12
112,昨天,12
113,爱心,12
114,可惜,12
115,发呆,12
116,货车,12
117,中国,11
118,没事,11
119,我家,11
120,没想到,11
121,卧槽,11
122,一个月,11
123,衣服,11
124,特别,11
125,永远,11
126,监控,11
127,辽宁队,11
128,奉天,11
129,厕所,11
130,离谱,10
131,保护,10
132,支持,10
133,发生,10
134,手机,10
135,美女,10
136,职业,10
137,一句,10
138,抖音,10
139,烧烤,10
140,属实,10
141,大笑,10
142,好好,10
143,麻烦,10
144,夏天,10
145,天辽,10
146,地宁,10
147,地标,10
148,好听,10
149,告诉,10
150,有钱,10
151,大城市,10
152,风险,10
153,有事,9
154,本来,9
155,干嘛,9
156,天天,9
157,小时,9
158,平安无事,9
159,出门,9
160,不失,9
161,礼貌,9
162,口罩,9
163,原因,9
164,有个,9
165,可怜,9
166,影响,9
167,毛病,9
168,海城,9
169,明白,9
170,瓦房店,9
171,下车,9
172,不想,9
173,时间,9
174,不到,9
175,江村,9
176,第四,9
177,声音,9
178,受气,9
179,摘星,9
180,差点,8
181,威武,8
182,解封,8
183,说话,8
184,回不去,8
185,东西,8
186,老乡,8
187,回家,8
188,点赞,8
189,记得,8
190,朋友圈,8
191,确实,8
192,骑手,8
193,碰到,8
194,看病,8
195,录像,8
196,北方,8
197,越来越,8
198,几个,8
199,南方,8
