word,tfidf
辽宁,190.3922138000212
沈阳,155.1155563121876
赞赞,124.25384069545476
感谢,120.29374863848585
加油,118.96584999481848
比心,108.01075826648821
赞赞赞,107.56752878098347
大连,98.38447417236326
捂脸,96.11612572497013
泣不成声,88.41914580573481
盘锦,81.954665868239
东北,78.47648610120899
丹东,74.36662936052892
平安,70.34120396364777
锦州,69.93994344070063
流泪,68.12367095909823
鞍山,59.12337772992579
玫瑰,58.64810401517494
朝阳,58.074007321201336
去过,57.28952913258744
鼓掌,52.586756241139824
阜新,51.20120544292764
辽阳,50.902626145037736
营口,48.9888553218572
希望,45.21014283735232
第一,44.38727122411878
铁岭,43.58268743433214
大哥,42.609785384940594
城市,41.198036204539044
中国,37.82901854379059
点赞,37.55734268490374
本溪,37.40886776414727
抚顺,37.03068100013211
上海,37.0116423309317
真的,36.706275846313424
保安,36.00552348053086
辽宁人,35.130719666732205
地方,34.218965289032404
家乡,33.81454852805546
泪奔,32.844604279823564
我大,31.299985746350263
葫芦岛,30.905247826970243
致敬,29.906021779636756
喜欢,29.79961299239076
骄傲,28.896624123299162
疫情,28.738554341819164
啥时候,28.410990101025785
医院,27.39786837129605
孩子,27.241779185335798
感觉,26.973527344121194
艾伦,26.787401770378427
不错,26.66851154802579
观察,25.580702491584233
支持,25.284555928493106
谢谢,24.767361748483836
奔泪,24.379254957242093
微笑,23.936601822186947
外卖,23.645349266367415
高速,23.433795080548975
生日快乐,22.567622303040313
好看,22.50155511475068
好人,22.336820036613435
下雨,22.007196801682426
漂亮,21.99385860106842
灵机一动,21.752069434864165
学校,21.24207434644546
这是,21.07901277632187
苏家屯,20.668750094547473
视频,20.375388172636406
爱心,20.252078336005024
世界,19.857227719174535
路过,19.44730939578618
不让,19.319969824482822
辛苦,19.163334930839095
父母,19.06313135968947
厉害,18.904316362483797
为啥,18.82128114154195
广东,18.535273083984904
祖国,18.12458596776206
老师,18.089888585099278
不用,17.74807598253664
哈哈哈,17.677542405919485
兄弟,17.675695371346432
海城,17.671114695368
归来,17.40167654689792
好像,17.3112526479096
永远,17.104562033546788
吉林,16.777273933442864
我家,16.60009493500018
确实,16.599928234999634
盛京,16.42768776743178
肯定,16.356105736722274
理解,15.956680542412325
核酸,15.952905902706807
杨导,15.815012750730508
评论,15.6922612800722
第三,15.625871852879822
自豪,15.549744302974418
英雄,15.426259621992646
心疼,15.409238306527747
两个,15.40021910013238
辽宁省,15.275026167595948
千山,15.10519041641713
回来,15.063347170643505
发展,15.038173471757847
支援,14.983449694147863
好样,14.82789858224524
明天,14.588520350790054
全国,14.53474647468223
长子,14.328325026183558
越来越,14.301961068389954
没事,14.290373329081902
海滩,14.160147534247796
山东,14.093423355915967
狗狗,14.012515168015208
天气,13.957392155255263
隔离,13.86397147240296
司机,13.56494035560173
太好了,13.564674989106257
黑龙江,13.42897976227771
消防员,13.340028360573779
保护,13.311623547941549
可惜,13.230792082565644
值得,13.20339679321193
江村,13.141997712851031
伤心,12.993927849043912
回家,12.793848911009674
看着,12.598649728841533
可爱,12.547437563047312
外援,12.421072133909957
美女,12.321216574569457
生活,12.302486904765484
大城市,12.220087560543083
一点,12.02497824418518
不好,11.855089521658089
太美,11.796664478479702
大笑,11.751343714319704
不行,11.729439517499538
有人,11.699562081396811
严惩,11.686138046560002
故宫,11.662628094068294
泪奔泪,11.601115209989027
可怜,11.547636819756535
辽河,11.525611601688029
孝顺,11.071545183478316
房价,11.058491419824287
发怒,11.037715206099167
歧视,11.00957173459295
水洞,10.991600211001996
不配,10.88953021356395
沃尔沃,10.840379296347333
期待,10.764836808696922
好好,10.683668138651862
早日,10.552603497206618
天气预报,10.53708287389942
快递,10.495656683367647
家人,10.474987770695705
国家,10.40272062544896
天天,10.38448346529437
一生,10.353400113841687
大省,10.335723979567215
手机,10.30220353027946
祈祷,10.244159781982027
时间,10.133191125548624
凤凰山,10.10531945976711
职业,10.094165483794166
地区,10.015356401298542
吓人,9.953585626709378
重生,9.940893910827949
恭喜,9.880058024426898
幸福,9.829408956781391
辉煌,9.805597504251981
吉林大学,9.78196053103332
注意安全,9.738061903223647
终于,9.719536135564725
奉天,9.705521288576275
有没有,9.653865893391748
岫岩,9.531635735677863
朋友圈,9.522977810905822
服务区,9.489707834097354
辽宁沈阳,9.485140837556003
宇宙,9.405003289484263
抱拳,9.365253814163417
江苏,9.26929640418178
好多,9.264970328305417
啥事,9.232797593226499
朋友,9.204110730017005
无语,9.18926330116352
感动,9.165918489457923
夏天,9.160846660456148
工资,9.157636578886077
特别,9.15061993650308
小区,9.072189519447994
明白,9.071646530347843
比赛,9.057355666736846
辽西,8.987546583079217
地标,8.925881226605835
尽头,8.908368575747204
只能,8.834456408531022
凉快,8.755926617741144
主人,8.670455330854269
昨天,8.660745556352964
球迷,8.654603155722098
严查,8.639384905726304
老铁,8.63141941244639
没下,8.576409177545397
关注,8.558070344508646
辽篮,8.537013593748858
金座,8.536225583831044
足球,8.504827611594985
钓鱼,8.46886814310002
还好,8.456034533063011
有钱,8.439680925501586
威武,8.417091561355623
记得,8.413021715292956
倒数,8.389565562874477
辽宁队,8.346309825222487
发呆,8.338286025184921
晚上,8.333055928647495
鞍钢,8.31314501695603
身为,8.290291630220123
哈尔滨,8.283757670242188
鲅鱼圈,8.277299019279019
知识,8.26871879924079
广场,8.220391230126214
强壮,8.189383129220072
机智,8.16575294142937
报道,8.154855940990398
好听,8.15097847883544
赞比心,8.149294505832232
航母,8.119091285507345
庄河,8.112129510602678
衣服,8.111821975752422
几个,8.007742009262254
