title,production,URL,content
Banfi Vigne Regali 'Rosa Regale' Spumante,"Brachetto d'Acqui DOCG, Italy",https://www.wine-searcher.com/find/banfi+vigne+regali+rosa+regale+spumante+docg+brachetto+d+acqui+piemonte+italy/1/hong+kong,"
Displays a pleasing array of earth, spring flowers and red berries on the nose, but seems simple and sweet in the mouth.                                    "
Banfi Vigne Regali 'Rosa Regale' Spumante,"Brachetto d'Acqui DOCG, Italy",https://www.wine-searcher.com/find/banfi+vigne+regali+rosa+regale+spumante+docg+brachetto+d+acqui+piemonte+italy/1/hong+kong,"
Heavy on the rose petal and raspberry compote aromas, and also heavy on the palate. Yes, there's definitely a touch of cherry cough syrup to this red sparkler. To enjoy this you have to like yours sweet; maybe best with a custard dessert or vanilla ice cream. It's too sweet and candied for chocolate.                                    "
Banfi Vigne Regali 'Rosa Regale' Spumante,"Brachetto d'Acqui DOCG, Italy",https://www.wine-searcher.com/find/banfi+vigne+regali+rosa+regale+spumante+docg+brachetto+d+acqui+piemonte+italy/1/hong+kong,"
This rosé sparkler is very sweet, as it's meant to be, with cherry and strawberry aromas and flavors. The sweetness would be more palatable if it were supported by higher acidity, but here it's like the juice in frozen strawberries. Still, many people will just love it—maybe as a Bracchetto float with vanilla ice cream.                                    "
Banfi Vigne Regali 'Rosa Regale' Spumante,"Brachetto d'Acqui DOCG, Italy",https://www.wine-searcher.com/find/banfi+vigne+regali+rosa+regale+spumante+docg+brachetto+d+acqui+piemonte+italy/1/hong+kong,"My daily “soda” - get a box every week from the manufacturer, one bottle is under 3 units of alcohol - best fruity flavor, amazing fizz retention the smell is almost floral, 
scarlet sometime purple with 
the right light ..

Best with Dairy treats it’s around 600 calories, over 70g natural sugar"
Banfi Vigne Regali 'Rosa Regale' Spumante,"Brachetto d'Acqui DOCG, Italy",https://www.wine-searcher.com/find/banfi+vigne+regali+rosa+regale+spumante+docg+brachetto+d+acqui+piemonte+italy/1/hong+kong,Redberries with rose. Sweet and aromatic. Good for aperitif or dessert also. 
Banfi Vigne Regali 'Rosa Regale' Spumante,"Brachetto d'Acqui DOCG, Italy",https://www.wine-searcher.com/find/banfi+vigne+regali+rosa+regale+spumante+docg+brachetto+d+acqui+piemonte+italy/1/hong+kong,Amazing paired with sweets 
Banfi Vigne Regali 'Rosa Regale' Spumante,"Brachetto d'Acqui DOCG, Italy",https://www.wine-searcher.com/find/banfi+vigne+regali+rosa+regale+spumante+docg+brachetto+d+acqui+piemonte+italy/1/hong+kong,"Too sweet
"
Banfi Vigne Regali 'Rosa Regale' Spumante,"Brachetto d'Acqui DOCG, Italy",https://www.wine-searcher.com/find/banfi+vigne+regali+rosa+regale+spumante+docg+brachetto+d+acqui+piemonte+italy/1/hong+kong,"Not too sweet, very smooth. Extremely tasty!!! "
Banfi Vigne Regali 'Rosa Regale' Spumante,"Brachetto d'Acqui DOCG, Italy",https://www.wine-searcher.com/find/banfi+vigne+regali+rosa+regale+spumante+docg+brachetto+d+acqui+piemonte+italy/1/hong+kong,Interesting sparkling red. Medium sweet. May pair well with cakes or desert. 
Banfi Vigne Regali 'Rosa Regale' Spumante,"Brachetto d'Acqui DOCG, Italy",https://www.wine-searcher.com/find/banfi+vigne+regali+rosa+regale+spumante+docg+brachetto+d+acqui+piemonte+italy/1/hong+kong,Overwhelming sweet. I can drink it but I'm not enjoying it. 
Castello Banfi Vigna Marrucheto,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+vigna+marrucheto+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Bright ruby red. On the nose of noble wood, mint, milk chocolate, ripe cherries and wild berries. On the palate currently very chewy and bold, shows a lot of structure, but in the final gruff and wild with firm drive.                                    "
