title,production,URL,content
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
The nose is fruity, gourmand, racy and offers a slight fleshiness. It reveals notes of wild strawberry, crushed raspberry and small notes of boysenberry / blueberry, ripe red berries associated with slight touches of liquorice, colas as well as slight hints of chocolate and sweet tobacco. The palate is fruity, mineral, fresh, well-balanced, elegant and offers a slight acid frame, a slight juiciness, a slight tension / straightness, a good structure as well as a beautiful definition. On the palate this wine expresses notes of raspberry, crushed ripe cherry, crushed blackberry and small notes of cassis combined with touches of black olive, sweet tobacco, toasted oak as well as a very discreet hint of almond and wood. Good length.                                    "
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Forest floor, wild berry, coffee and toasted oak aromas come together on this. The medium-bodied palate is on the lean side, offering sour cherry, tobacco leaf, espresso and a saline note alongside lithe tannins. Drink 2020–2028.                                    "
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Shy aromas suggesting ripe black-skinned fruit, espresso and a whiff of dark spice emerge in the glass. The medium-bodied palate offers dried black cherry, mocha and grilled sage alongside fresh acidity and taut tightly knit tannins. Drink after 2019.                                    "
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
(Sangiovese): mittleres Granat, oranger Rand. Tiefe, feinduftige und florale Nase, man sucht und man findet, dunkle und rote Beeren, Dörrobst, Tabak, würzige Komponenten. Sehr gute Komplexität. Am Gaumen fast harmlos im Auftakt, dann packen die Gerbstoffe zu, diese sind reif und fein gewoben, die Frucht eher rot gefärbt, wird von Marzipan begleitet. Sehr frische Säure, kräftiger Körper, das ist ein Mund voll Wein. Im Abgang von guter Länge, endet feinwürzig. Ein guter Brunello, kräftig und doch sehr elegant und ausgewogen. Jetzt bis 2032, 18 vvPunkte, (90/100). Erhältlich für CHF 36.00 bei Bindella                                    "
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Fairly intense garnet with bricking. Splendid nose of coffee, toasted chestnut, mild spices and ripe sour cherry undertones. Robust, rich, nervy palate. Superb nascent complexity. Spicy, lively with a fine mineral dimension, nearly soft tannins and great persistency.                                    "
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
This opens with aromas that recall leafy underbrush, grilled porcini and mature dark-skinned fruit. The taut palate offers dried black cherry, coffee, sage and anise alongside tightly wound tannins that give it a firm finish.                                    "
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
The nose is aromatic, relatively intense and offers a small elegance. It reveals notes of blackberry, dried flowers and tobacco associated with a few spicy notes. The palate is fruity, mineral, balanced, smooth, harmonious, quite fleshy and provides a certain density and a certain elegance. In the mouth this wine expresses notes of cherry and black cherry combined with slight notes of raspberry, fine notes of blackberry, saline minerality as well as fine notes of spice and toasted oaky notes on the finish. Tannins are quite present. Good length and persistence.                                    "
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Clear garnet with bricking. Fairly subdued nose with mild spice, garrigue, elegant exotic wood and stone fruits in the background. Silky, rich and tense presence on the palate. Great finesse, clear-cut, pure, albeit shy aromas. Closely-integrated, fine tannins.                                    "
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"Blackberry and vanilla in the nose, on the palate more sour  cherry in a long finish. Complex, balanced, very good quality."
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"Geschmeidige Nase mit Butterkeks und feinfruchtigen Waldbeeren, kühle Würze, hat etwas schön Wildes. "
