word,tfidf
真的,16.561177871264462
喜欢,15.798532208346971
朋友,11.038793962704545
感觉,10.878706380000082
视频,8.351754342588942
人格,8.319712606532558
骨哥,6.698572416694059
印象,6.056408241831727
评论,5.813095332858713
刻板,5.355717907415163
类型,5.210046440493066
一点,4.691556962755481
传统,4.684304398947323
老师,4.620229385801832
测试,4.5849563645859055
看完,4.401747360455691
保守,4.332233801396616
符合,4.31980822648219
特别,4.165685331268602
确实,4.132644493007372
发现,3.8563446326697117
讨厌,3.838001091195101
事情,3.814562974901201
一模一样,3.794666920077014
相处,3.7837755312192765
耐心,3.60162807397466
很好,3.5964852229300925
理解,3.55061010836009
好像,3.5415867639859386
终于,3.460855836655879
两个,3.36402709463768
感受,3.135027365233361
男朋友,3.1235786692774172
身边,3.0620278625041704
生活,2.9890716072337633
现实,2.9353649747483574
本来,2.9210751613054393
典型,2.9047988672499025
功能,2.8771040998215476
感兴趣,2.840607269568005
描述,2.8346874108054223
东西,2.8121119767134033
环境,2.8088754605179997
区别,2.7858776575596
同学,2.717524805265854
分析,2.7152409816687055
性格,2.6936252858832876
感谢,2.6244815860155333
家庭,2.57664972356389
一句,2.560952482009029
一种,2.5389284441285094
主导,2.526282039316441
享乐主义,2.5237244717734084
那种,2.4524401768931816
发展,2.4491583685013945
不好,2.4097868498521877
心情,2.4093453949666057
理论,2.4023185433241627
样子,2.3680996326994803
有个,2.3232498421436523
好多,2.2883855740069547
能力,2.264296082596088
我会,2.2570694974385392
好友,2.236065210701677
太准,2.2269013340017727
害怕,2.2017820531035808
想法,2.1591542040089533
努力,2.1428583014523856
逻辑,2.1308382560731434
观察,2.114531541076404
墨镜,2.080351945080762
没想到,2.073923621737945
好奇,2.058799915152584
关系,2.0229036743840263
学习,2.010527913356208
适合,2.010454891195873
经历,2.0018509320724722
不错,1.9832052985393094
不到,1.9776827585359287
围观,1.9734962823838313
冒险,1.9707691334034505
不感兴趣,1.9628470248625447
稳定,1.9574547893573093
缺点,1.9557185888043969
刺激,1.947503568195177
对象,1.9077774152803928
角色,1.8871087581493593
追求,1.8730208800595272
研究,1.8729622995602662
期待,1.8645225142925133
未来,1.8595552578540626
为啥,1.8509615904216714
态度,1.825207697564328
好看,1.8109719735477317
表现,1.8083612971650704
倾向,1.8027419028838207
身上,1.801301964189555
状态,1.7723268446038458
不想,1.7701757044378819
代表,1.7654442799663013
兴趣,1.7388230353241174
解释,1.7372633961875077
真实,1.73717763441082
一眼,1.7271769147060787
反正,1.7030186513351846
乐子,1.6834373760499082
大部分,1.6801619796266347
实际上,1.6724959874247154
白羊,1.6616604467252287
社会,1.6596303645867
有时候,1.6462464484880308
擅长,1.6334774838088673
自恋,1.5948423537059866
帅哥,1.5932571097161432
可怕,1.5931018247641968
观念,1.5921122395545915
更好,1.5808290650918575
是因为,1.5802064778677265
享乐,1.5764747130512526
快乐,1.561836204687643
平时,1.5536305006419084
一年,1.5490755234657625
注重,1.5463556014013378
高中,1.5418699386214334
好准,1.5368239500597567
对了,1.535396148838944
导致,1.5266925141756882
听懂,1.5235422507326233
玩意儿,1.5106781970076002
原因,1.5092568183115505
非典型,1.5050758237722253
大学,1.4900119920380923
善良,1.4850691640841278
工作,1.4848157385258567
舍友,1.4722244821499104
挺准,1.4611272086637046
内心,1.460457299016613
事物,1.4589838281663394
面前,1.4567197186161045
尊重,1.452945087672205
情绪,1.4488533709075244
一遍,1.4352994800323506
选择,1.434352607252575
小时候,1.4249904928169734
人生,1.4206735804727362
建议,1.4182682017905224
厉害,1.4171564405544257
支持,1.4151248853789908
超级,1.4070140987433368
责任心,1.4048411853336662
社交,1.3973480902284516
自私,1.3812325518506907
本质,1.378548008367704
方式,1.3744491040163669
乐观,1.3685795880932479
观点,1.3550722046437293
和谐,1.3521494460180015
矛盾,1.351623825314742
盲点,1.346425149603455
或者说,1.3454226699417715
看不懂,1.345319672479092
没关系,1.3376154183454867
卧槽,1.335646839932294
有没有,1.323863691406552
有趣,1.3198052092999504
羡慕,1.318968838642401
室友,1.3154721685052098
姐妹,1.3140858845875232
之间,1.3135514709799065
整体,1.3054765958101375
开心,1.2872248154205899
爱看,1.2801373225750714
现充,1.2801373225750714
不信,1.273025948813329
偏见,1.262862447761416
说话,1.2480327094523544
直觉,1.2434006733954546
神奇,1.242849536240001
自我,1.2423777103101894
好玩,1.240525830516118
聊天,1.2347503909268152
没什么,1.2319264469854145
享受,1.2286019728545772
思维,1.2262780636302473
世界,1.223311619970935
每次,1.2178937114661255
不负责任,1.21597786095543
特质,1.2136187954928184
提到,1.2096861154191503
感到,1.2090729165570022
经验,1.2057034378249192
结婚,1.2009680258822208
超强,1.2006671080479472
思考,1.1905153321580924
一会儿,1.188995801279485
发给,1.182769354299144
倍速,1.1778246859255985
