,word,counts
0,沈阳,1764
1,捂脸,681
2,比心,514
3,泣不成声,341
4,城市,246
5,不错,216
6,加油,216
7,鼓掌,204
8,玫瑰,192
9,地方,188
10,泪奔,180
11,好吃,176
12,流泪,173
13,感谢,163
14,喜欢,162
15,真的,156
16,东北,147
17,看着,137
18,去过,135
19,好看,131
20,沈阳人,122
21,漂亮,104
22,感觉,101
23,我家,93
24,家乡,88
25,哈哈哈,86
26,微笑,86
27,公园,85
28,夜市,83
29,大连,79
30,视频,70
31,希望,69
32,这是,69
33,灵机一动,67
34,生活,67
35,烤肉,66
36,中街,65
37,故宫,64
38,第一,64
39,环境,63
40,孩子,59
41,好玩,58
42,沈北,57
43,铁西,57
44,浑南,54
45,确实,54
46,太美,54
47,便宜,53
48,中国,52
49,盛京,52
50,彩电,51
51,观察,51
52,疫情,48
53,谢谢,48
54,春天,48
55,夜景,47
56,刺激,47
57,爱心,46
58,大街,43
59,长春,43
60,沈阳站,43
61,可爱,42
62,朋友,42
63,辽宁,41
64,几个,41
65,中心,41
66,博物馆,41
67,经济,40
68,越来越,40
69,时间,39
70,太原,39
71,好美,37
72,食欲,37
73,面积,36
74,我大,35
75,一线,35
76,点赞,35
77,广场,35
78,晚上,35
79,世界,35
80,美丽,35
81,北陵,33
82,天天,33
83,这座,33
84,美女,32
85,真不错,32
86,青年,31
87,太好了,31
88,位置,31
89,哈哈哈哈,30
90,好像,30
91,动物,30
92,骄傲,29
93,昨天,29
94,东西,29
95,他家,29
96,哈尔滨,28
97,特别,28
98,西塔,28
99,支持,28
100,体验,28
101,带你去,27
102,门票,27
103,奉天,27
104,拍照,27
105,安排,27
106,繁华,27
107,发展,27
108,明天,27
109,北京,26
110,小时候,26
111,景色,26
112,味道,26
113,机会,25
114,上海,25
115,免费,25
116,关注,25
117,浑河,25
118,同学,25
119,核酸,25
120,幸福,25
121,适合,25
122,劳动,25
123,一点,24
124,全国,24
125,抱拳,24
126,不失,24
127,礼貌,24
128,美的,24
129,大笑,24
130,彩塔,24
131,咱俩,24
132,开心,24
133,记得,23
134,房子,23
135,热闹,23
136,拍摄,23
137,推荐,23
138,永远,23
139,太棒了,23
140,和平,23
141,小姐姐,23
142,送心,22
143,不好,22
144,学校,22
145,方特,22
146,啥时候,22
147,溜达,22
148,沈阳城,22
149,海鲜,22
150,快乐,22
151,第一个,21
152,风景,21
153,舒服,21
154,努力,21
155,合适,21
156,值得,20
157,地铁,20
158,大美,20
159,城建,20
160,四季,20
161,夏天,20
162,好多,19
163,名字,19
164,大城市,19
165,历史,19
166,宣传,19
167,市场,19
168,告诉,19
169,未来,19
170,彩虹,19
171,抚顺,19
172,超级,19
173,一座,19
174,优秀,19
175,很大,18
176,小时,18
177,音乐,18
178,我要,18
179,给力,18
180,路过,18
181,美食,18
182,宝能,18
183,尝尝,18
184,苏家屯,17
185,工作,17
186,上班,17
187,吃饭,17
188,更好,17
189,烧烤,17
190,口音,17
191,摩天轮,17
192,发现,17
193,带我去,17
194,美好,17
195,小区,17
196,鸡架,16
197,结束,16
198,对象,16
199,国家,16
