word,tfidf
沈阳,530.3137156045068
泣不成声,171.1612845290078
比心,147.04678633770908
地方,121.44753293220381
不错,114.72431163923254
好吃,114.61074221171862
赞赞,109.5688360922281
去过,108.57967120275832
捂脸,104.78516559300749
流泪,99.97655608042601
赞赞赞,92.59589603978954
加油,89.82516726760662
城市,88.69189952464997
真的,79.4310737310383
看着,78.0711844640686
好看,77.95033824825443
喜欢,77.44837293199615
夜市,70.02895872664203
玫瑰,69.03158129497288
东北,68.78846866255033
鼓掌,68.78118136532224
感觉,63.12124524172548
我家,62.554267410211104
沈阳人,62.13946776111874
漂亮,60.34227165061026
这是,47.13979816577367
观察,46.28170529019154
太好了,45.59328067535509
感谢,42.92619188431441
微笑,42.787823716757075
家乡,42.328533004705726
铁西,42.20028144570672
大连,41.75375513218158
便宜,41.52769425758236
视频,41.24084035827142
灵机一动,41.02576785144841
泪奔,39.50612521460436
疫情,39.145817033046455
太美,37.970128631338184
门票,37.10389964643791
哈哈哈,36.99709411863064
盛京,36.75241770168135
公园,36.579404326262114
第一,36.36365126433913
环境,35.69459053822734
好玩,35.502837754290525
晚上,35.477842687357025
烤肉,33.828017504320556
明天,33.4845099607647
故宫,32.260458766676436
好像,31.444601938953568
大街,31.34108751201182
浑南,31.302434054921353
中街,31.03741978479582
孩子,30.598263553446934
彩电,30.549709532128784
哈尔滨,30.21156875750497
食欲,30.153997325133286
希望,30.108922164664286
沈北,30.066494857879793
咱俩,29.51404121832739
生活,28.962834970686714
时间,28.790205653996253
几个,28.76467198290056
他家,28.42037753285838
刺激,28.3107333413585
工资,28.193329554972482
长春,27.423610476425296
美女,27.178106112707507
确实,26.8645260318529
啥时候,25.47720196363597
夜景,24.632274730643267
我大,24.604921590264055
可爱,24.275752235827223
中心,24.190599108591307
天天,24.156182339863804
奉天,24.108854310574582
沈阳站,23.961930703785537
朋友,23.64014977339137
我要,23.288632126359857
一线,22.83704142626195
位置,22.599329086794036
几点,22.524579080347614
中国,22.26637161855942
上海,22.224141434428184
经济,21.99830454851409
安排,21.965533691799713
味道,21.461698160818486
谢谢,21.435515786743384
美丽,21.189251320117517
为啥,21.145557391255167
奔泪,20.983153445058875
真不错,20.980223531328736
越来越,20.037461195567857
辽宁,19.788018019418512
全国,19.731040236908584
东西,19.704894579402872
昨天,19.640158951658204
免费,19.576448356304827
好多,19.54638190894506
核酸,19.504952330711777
青年,19.49539244733397
收费,19.148647228325693
面积,19.09400590426859
上班,19.055484033954233
小区,18.861088003623852
世界,18.748855726261343
方特,18.715977880222088
厉害,18.713995259168325
第一个,18.510962416576422
春天,18.484234250843322
有钱,18.421794023518682
夏天,18.0790257232956
小时,17.92542908740368
同学,17.72306989887481
苏家屯,17.69152800373193
支持,17.588454508332525
堵车,17.552217197114476
溜达,17.373742895189302
热闹,17.100297029081588
骄傲,17.047354300998027
动物,16.820415176824465
好美,16.7432800816987
太棒了,16.680189742128665
大笑,16.602235740436097
开心,16.553759992222865
告诉,16.43880750113168
预约,16.365295026611612
适合,16.3152872147676
发现,16.288163898114853
下雨,16.28312450120583
北京,16.2542965398795
西塔,16.223018865579444
北陵,16.19599400437144
打卡,16.191204238053324
礼貌,16.139071465559564
特别,15.90044425683675
拍照,15.860814146299598
兴顺,15.854559051217482
浑河,15.681742986695495
带我去,15.54821290559802
带你去,15.532877081712602
博物馆,15.427153209828571
抚顺,15.38298648114548
不失,15.382256189783018
不行,15.37173486029006
四季,15.351813611619377
广场,15.341835323302746
评论,15.334911570587984
好好,15.316733554320644
结束,15.290102070697912
不好,15.163607236129069
沈阳城,15.138757215621224
小姐姐,15.022636944220883
抖音,14.866730540762637
机会,14.80947329129451
房子,14.795174969018062
太原,14.633566413690675
哈哈哈哈,14.611743864506916
一点,14.528619492129236
体验,14.418799137326287
鸡架,14.394973449504082
城建,14.263240989564856
不让,14.111199377461327
优秀,14.107829568665123
楼下,14.10219524636669
宣传,13.992293840630493
消费,13.991103465258044
大美,13.936756805969905
记得,13.914646495064536
景色,13.830422075448595
汉服,13.789288032673612
送心,13.747680573770605
舒服,13.686797174413261
大集,13.59203429917411
彩塔,13.578927227895967
和平,13.421449829093206
超级,13.352075267272369
合适,13.306930531200514
无辜,13.285183402845224
点赞,13.269999359922556
几天,13.18565891646024
快乐,13.17941612318345
肯定,13.170106425114849
有没有,13.16874378594008
幸福,13.116493465932441
多钱,13.006713638199882
不想,12.995769852246086
繁华,12.967666179613392
大城市,12.967028086738013
爱心,12.956719255218394
海鲜,12.943458436992444
地址,12.905015507044256
劳动,12.874621877448345
声音,12.853329631391526
尝尝,12.65618467642854
咋样,12.623242592372588
烧烤,12.610222006591586
沈河区,12.564338365465728
地铁,12.538908591069928
这座,12.495245890120449
不到,12.479674510494304
哇塞,12.44941091615568
价格,12.306182652636144
路过,12.276490009520035
关注,12.248608726964747
全是,12.23850286360999
请问,12.188201662132737
拍摄,12.186141586769342
周末,12.149900324424562
大片,12.142980225239166
有人,12.08076173640747
浪漫,12.072115829819111
永远,12.050051542587651
摩天轮,11.971784195144053
纽约,11.946338216683415
名字,11.928203596100056
卧槽,11.854968287638222
两个,11.847608456020776
用户,11.825655110490946
市场,11.80609885993177
美的,11.784893808309842
发怒,11.655915711265562
月亮,11.634850248498488
努力,11.557885104965477
一顿,11.551013904833315
大东区,11.539656250785422
彩虹,11.511076265153436
镜头,11.4970193174763
沈阳市,11.439819800316286
赶紧,11.43879716597278
沈河,11.38711237982342
旅游,11.370546456109588
大东,11.341328375567263
辽阳,11.324190288934949
太香,11.277375073017996
