word,tfidf
速度,170.15797360507958
拍照,161.27653778393827
运行,147.40924773765286
外观,147.04136778362766
效果,142.79349096698752
屏幕,133.5758620367068
好看,126.00665462115263
外形,125.92808070086521
流畅,125.23077570992417
音效,108.98954010776178
正品,102.52505386121337
手感,95.54354107822746
物流,94.41435054375991
待机时间,85.56121960055343
颜色,83.91223772309752
价格,67.81914974962642
质量,67.67348442968616
系统,67.25853906358375
发货,64.88371188617703
漂亮,54.557569410171915
快递,54.164703405880196
包装,52.937995210806136
性价比,49.97450510459424
充电,45.189596397634034
活动,44.40778510109679
电池,42.53095076788637
续航,41.11824703696706
大小,40.78765794325112
体验,37.525649048969974
音质,36.86884230862283
很漂亮,36.422592547329714
白色,36.06774603730285
质感,34.98139572114528
颜值,33.789739614961306
性能,33.29891899058681
自营,32.27226890067183
服务,31.67141073160367
小巧,31.096212141966383
推荐,30.030556038075552
蓝色,29.850341231336472
全新,28.93237461856202
实惠,28.749243476588077
大气,28.500395849525518
划算,28.058649179803233
优惠,27.54564415040162
不卡顿,26.603408652584946
耐用,26.51499445383684
下次,26.083584074909
视频,25.527893639490717
便宜,25.08182547264273
朋友,24.686741778795223
客服,24.605764623291687
宝贝,24.549293572713324
第二天,24.15234616201418
做工,23.80774016297136
摄像头,23.736833322736032
产品,23.690413970859378
经典,23.207978160148567
绿色,22.863934758735294
屏幕显示,22.714909680702746
功能,22.598981388429884
打游戏,22.379129327242563
像素,22.28878096623955
送货,21.989013779687774
玩游戏,21.936070939823622
信号,21.362755357658045
到货,21.227971468507423
习惯,20.926209238180977
没得说,20.68093230915039
内存,20.54052022353006
挺快,20.531154625691876
精致,20.52051171904203
充电器,20.35086783314313
黑色,20.266117183516318
还会,20.116866797621245
顺手,20.00684525808582
不用,20.005322248464793
发现,19.945969110131767
看着,19.771569306117605
品质,19.756581760141387
老婆,19.591696571844132
粉色,19.407965644220155
显示,19.28812593431745
声音,19.2245414113712
尺寸,19.069285765692598
真实,18.821087688577187
分辨率,18.814285137481285
紫色,18.196737225192077
设计,17.973688977125498
照片,17.91810655107281
色彩,17.911852634529865
商品,17.62364552945005
买手机,17.55082857785869
时尚,17.083369486010653
相机,16.949144179854684
强大,16.91951057095507
哈哈哈,16.831897370924757
单手操作,16.689812275940387
保障,16.428418839887254
电量,16.248383959217968
开机,16.157983190223607
新手机,16.143822705644208
边框,16.125707977311176
发热,16.04892475140187
处理器,15.883822553937621
疫情,15.873736789627836
简单,15.738823852586401
好多,15.568327821072335
稳定,15.510391118971219
提升,15.314886786496427
开心,15.196057836989919
耐看,15.179792832607372
外观设计,15.058490149241624
原装,15.008598438300336
远峰,14.91455128713246
丝滑,14.82675505615967
手里,14.807347712549772
服务态度,14.761477312926477
顺畅,14.69153736354254
不好,14.584897901969532
售后,14.536492707009321
一充,14.402061503112566
上档次,14.29125933953776
顺滑,14.264647428863228
瑕疵,14.219614124879074
待机,13.855229829914688
挺不错,13.781709264353925
真心,13.692257001436811
新机,13.391532530712231
小哥,13.386113599674504
足够,13.29606844124719
棒棒,13.266663187651641
拍摄,13.188568132043125
国行,13.171017347134484
能力,13.052433159460326
未激活,12.992372557580534
还行,12.949148319787712
还原,12.942307038439555
女生,12.863691612681368
