word,tfidf
疫情,832.8433904155688
肖战,627.7463843752599
病毒,575.3437778395573
防控,459.3931227602063
新冠,408.002234913839
核酸,347.7820877375262
感染,324.32445321249963
真的,302.33385675864855
隔离,284.0314037861836
病例,252.37619747724025
工作,241.5243633458715
肺炎,240.67820203400788
喜欢,239.66411992451933
视频,217.75385150459738
检测,215.76610154112024
希望,215.00096195130348
风险,209.80692286649844
生活,203.87518230332813
健康,198.69172136130754
学校,198.66858859599162
感觉,195.52142036944772
症状,193.4770215975144
人员,189.26919028290123
微博,186.25264080021063
疫苗,177.27089546934027
感染者,174.7588148192896
做好,168.38799773059486
措施,165.31619530680942
口罩,164.27486715996648
冠状病毒,163.86885639462895
放开,163.04395617451124
发烧,162.5859194192961
新型,159.64232834411013
中国,157.18187533185866
防疫,154.00141515090522
居家,150.65556810323883
朋友,149.7905184316667
防护,149.15549198658127
社区,148.16916941019932
时间,146.87460155745467
确诊,144.35476536938856
医院,144.0321640328688
小区,143.86102705738094
无症状,142.94203706299206
阳性,141.93269026776105
世界,141.43153122887486
有人,140.23799299028911
国家,137.9976159248687
发现,133.38048018030594
传播,130.22303659063581
回家,129.19018598575488
千野,128.2601404843704
情况,127.4549951540032
身体,126.13742027845439
治疗,125.48002067229895
加油,125.47111403036087
三年,121.30004194256605
结束,120.91776527696922
街道,120.64987474166078
向阳,117.88377217175902
孩子,117.18486776159318
接种,117.13644903944413
变异,116.55392229500845
调整,115.84556175826482
新增,115.42352674945595
管控,114.09821233121396
社会,114.05507226374057
美国,113.41848189527373
都阳,111.74855236060863
阳了,110.17776391991454
咳嗽,110.13328660321952
患者,108.91242362929938
家里,108.85096786495487
身边,108.48358234394834
报告,107.91978411786629
重庆,107.41310353744225
上海,106.14053084631904
死亡,105.96472002163802
奥密克,105.47272440869662
科学,104.40291994289882
感冒,103.82377237832021
高风险,99.43979678665215
昨天,99.11297710555115
政策,96.45825816526212
人群,96.33949552880617
抗疫,95.634862960369
区域,95.27987878456628
影响,93.94929705714988
保护,93.80887801884003
我阳,93.2402048028947
战胜,92.56601144030316
专家,92.44649084614531
工作室,90.43664851469134
相关,90.30943923601565
应对,90.27023421415669
一种,89.76709530792677
指挥部,89.43433854505294
几天,89.30951362844075
重症,88.95912317258153
在家,88.83402984791364
期间,88.68002727717796
疾病,88.57923540946769
发生,88.30733315187351
研究,87.12376306522117
发布,86.7048550846048
管理,86.32780699308768
新疆,86.04807476839304
终于,85.72027419241407
嗓子,85.47526683380202
老师,84.94281668434184
两个,84.73187065575955
配合,84.60318753688317
链接,84.58982708040371
成都,84.4335530857861
生命,83.72107473576219
平安,83.65775371497426
小时,83.62359209604612
学生,83.11721872008701
未来,82.78297925205061
地方,82.13637316533598
温暖,81.72784251155502
出门,81.5094075795159
哈哈哈,81.47357756107276
难受,81.44273422311723
网页,81.44200553143787
本土,81.42101659269368
特别,81.29634602938926
同事,81.03120826056255
医生,80.91159928668839
妈妈,79.43970358335852
支持,79.1488785433472
北京,79.1433639269391
一点,78.96088511711918
好像,78.7554852856031
面对,78.62395336567408
担心,78.6019401456142
发展,78.59228006726191
医疗,78.47166387929295
流感,77.9064831405474
努力,77.65933788227704
群众,77.4640114479013
活动,77.22653967611176
抗击,77.205207095708
办公室,76.99520120151529
早日,76.54322329267913
好好,76.45001697181856
永远,76.04471118307752
期待,75.51473854955923
家人,75.32020071180675
事情,75.10941918328585
广州,74.90018350745437
一线,74.7749415850399
顺顺利利,74.19933458387499
信息,73.69098799737289
落实,73.51601708817239
输入,73.0702524658294
形势,72.9667414977255
恢复,72.31519929192643
晚上,72.16035971497615
方案,72.14790926023224
中医,71.72791960958433
上班,71.56119651397152
照顾,71.53549332674046
不想,71.48217413462993
人类,70.85397519952225
新闻,70.78468653886044
老人,70.69416597798381
日子,70.5834107558674
能量,70.42226319423027
优化,69.65930516317759
人生,69.58278793184597
好多,69.49559663274111
聚集,68.74495988671018
城市,68.51345584662162
东西,68.45647555113928
免疫力,68.45127850842375
通告,68.41358176036348
可怕,68.36763472685942
数据,67.97551233796189
越来越,67.92617332406647
几个,67.67550634282486
经济,67.20485645634419
天天,67.17206213515267
导致,67.00543926063588
全国,66.55144764383688
累计,66.24111754834021
预防,66.17648994417333
经历,66.1732869191844
公司,66.0851208837959
精准,66.02121438010664
保障,65.83524454997949
毒株,65.57116673341396
抗原,65.55542975149362
啊啊啊,65.52487068587914
四川,65.43870825181128
流行,65.3446178275399
考试,64.88791966635091
美好,64.72427000686584
重点,64.71747650520534
害怕,64.61660613856318
第一,64.23848322148007
阴性,64.19938798414505
后遗症,63.82672853286736
舒服,63.39893778817036
一年,63.1618944231667
只能,62.958650944804575
这场,62.94457161042976
纸本,62.6936915212616
感谢,62.6800226491924
关注,62.60406780651868
状态,62.522923148945615
不用,62.40038569635037
解封,62.22791261010097
能力,62.10622816008081
明天,62.10254036936755
快乐,61.97413563417381
持续,61.957358065583406
全球,61.88894326604198
阳光,61.82334655958156
发热,61.81268007003986
依然,61.70002028314687
药物,61.30136528615418
进一步,61.300567602396136
力量,60.97342890831926
地区,60.91838286791017
主动,60.70954727496608
免疫,60.57972386015146
精神,60.44074568610064
一场,60.032116309757555
境外,59.675338599778826
同学,59.61243136769258
单位,59.54243831172974
清零,59.52560237209535
通知,59.394996599159015
回来,59.144791509379814
选择,58.9568331656261
责任,58.60512026449014
老年人,58.604773540442665
联防,58.49289783299326
联控,58.448060757662084
密接,58.29826899314711
方舱,58.2952598982559
志愿者,58.232997726847515
国外,57.98213707721312
教授,57.80577141780123
