,word,counts
0,喜欢,16632
1,真的,12764
2,首歌,8212
3,加油,8079
4,希望,7494
5,流泪,6187
6,永远,5657
7,哈哈哈,5515
8,感觉,4938
9,大哭,4505
10,幸福,4482
11,好好,4193
12,开心,3910
13,朋友,3761
14,评论,3592
15,生活,3526
16,不想,3427
17,好像,3256
18,好听,3228
19,时间,3145
20,记得,3102
21,谢谢,2964
22,大笑,2935
23,世界,2889
24,难过,2721
25,身边,2713
26,遗憾,2686
27,回忆,2256
28,一年,2224
29,爱情,2128
30,离开,2110
31,有人,2105
32,努力,2090
33,一点,2075
34,不到,2064
35,可爱,2060
36,听到,2035
37,发现,2032
38,分手,2025
39,我会,2011
40,故事,1945
41,回来,1899
42,分开,1886
43,感情,1868
44,爱心,1818
45,再见,1787
46,哈哈哈哈,1768
47,释怀,1763
48,妈妈,1740
49,明白,1735
50,想起,1720
51,告诉,1718
52,结束,1682
53,遇见,1682
54,青春,1657
55,冬天,1652
56,选择,1629
57,东西,1608
58,快乐,1608
59,特别,1605
60,想要,1576
61,听歌,1561
62,那天,1540
63,恋爱,1531
64,不好,1527
65,未来,1521
66,两个,1516
67,一句,1503
68,人生,1490
69,事情,1448
70,讨厌,1416
71,美好,1400
72,情绪,1391
73,放弃,1385
74,只能,1372
75,眼泪,1372
76,真诚,1370
77,忘记,1357
78,晚安,1348
79,兄弟,1343
80,三年,1325
81,日子,1315
82,后悔,1307
83,我要,1306
84,可惜,1294
85,每次,1289
86,对不起,1282
87,回头,1277
88,疫情,1259
89,呜呜,1244
90,再也,1230
91,上岸,1219
92,女孩,1216
93,生日快乐,1207
94,陌生人,1203
95,第一次,1203
96,确实,1201
97,样子,1190
98,网易,1188
99,歌词,1184
100,也许,1181
101,明明,1175
102,放下,1173
103,憨笑,1163
104,这歌,1138
105,音乐,1136
106,祝福,1132
107,我爱你,1129
108,更好,1117
109,期待,1106
110,声音,1105
111,见面,1094
112,晚上,1093
113,一种,1084
114,关系,1081
115,慢慢,1071
116,啊啊啊,1068
117,真心,1065
118,看着,1062
119,错过,1051
120,自由,1045
121,亲亲,1045
122,恭喜,1043
123,说话,1041
124,越来越,1039
125,学校,1034
126,想到,1032
127,终于,1024
128,好多,1018
129,两年,1010
130,亲爱,1007
131,可怜,1004
132,高考,1001
133,有没有,999
134,抱抱,999
135,值得,987
136,女生,987
137,这是,980
138,难受,979
139,好想你,976
140,名字,965
141,回到,957
142,不用,956
143,结局,952
144,找到,951
145,学习,950
146,理解,944
147,结婚,941
148,珍惜,933
149,消息,927
150,一辈子,927
151,唯一,919
152,你好,916
153,怀念,910
154,分享,905
155,手机,903
156,地方,902
157,是因为,902
158,平安,900
159,夏天,894
160,聊天,891
161,温柔,891
162,回家,885
163,睡觉,882
164,宝宝,874
165,高中,871
166,浪漫,869
167,女孩子,865
168,大学,861
169,主动,859
170,循环,857
171,本来,844
172,勇敢,843
173,前奏,842
174,成功,841
175,耍酷,838
176,感受,837
177,升级,836
178,哥们,832
179,心碎,829
180,痛苦,828
181,接受,820
182,经历,815
183,答案,812
184,男生,809
185,活着,808
186,经验,807
187,捂脸,806
188,星星,800
189,这句,799
190,凌晨,788
191,意义,788
192,心动,787
193,谈恋爱,783
194,考上,781
195,那种,778
196,明天,776
197,相遇,775
198,明年,774
199,看过,755
