只记得	-0.7
过分	-0.5599999999999999
探亲	1.75
居心不良	-0.8
极为	0.24314285714285722
耐性	0.8
随和	1.4
抱歉	-0.5481286549707601
利己主义	-1.2
全能型	1.2
戳穿	-1.05
笼罩	0.8999999999999999
极了	0.42
难以	-0.58
评头论足	-0.4
懒虫	0.4
直觉	-0.6
罪孽深重	-1.2
屈膝	-0.7
大红人	1.1
九泉之下	-0.55
遗训	1.2
选错	-0.44000000000000006
狡辩	-1.0
堪称	1.0
招蜂引蝶	-0.44000000000000006
渴求	0.5728571428571428
沁入心扉	2.15
良善	1.2
拷打	-1.06
蛮力	-1.0
破损	-0.8
暑气	-0.4
肉刑	-0.4
流言	-1.4
喘息	0.44000000000000006
相视	0.8999999999999999
迎候	1.408064516129032
随口	-0.8
除夕	1.0499999999999998
来势	0.3
达到	1.0
扣人心悬	1.4
简直	0.6375000000000001
天真烂漫	1.6
红运	1.5414634146341464
指尖	-0.5599999999999999
迷人	1.5231827956989246
冠军	1.75
滚圆	0.8
流线型	1.0
沉默	-0.4670000000000001
侧身	1.0
舒服	1.2649122807017545
蜷伏	-0.4
重头	1.0
缭绕	0.8500000000000001
失口	-1.6
外在	0.6
戏称	0.8
跪	-0.7
进击	0.3
胡话	-1.2
崇敬	0.8
越	1.2000000000000002
拍拍	0.8
适得其反	-0.5599999999999999
余韵	1.6
决不能	-0.7849999999999999
迎合	1.0
身着	0.8999999999999999
捍卫	1.0
胁迫	-1.1400000000000001
轻巧	1.1333333333333335
假戏真做	-1.2
藏头露尾	-0.6000000000000001
密谋	-1.4
感恩图报	1.6320512820512825
细语	1.0
赎	1.0499999999999998
角落	-0.3
为人师表	1.0
红遍	1.0
缱绻	-0.5599999999999999
壮实	1.2
招惹	-1.2
风采	1.4666666666666668
意中人	1.4
深更半夜	-0.8500000000000001
夜不成寐	-0.5599999999999999
夫君	0.8
目送	1.0
姑娘家	1.4
察觉	0.6000000000000001
闲心	0.6
扯淡	-1.2000000000000002
五月儿圆	0.8
朵儿	1.6
善心	1.1
泼冷水	-1.1
死死地	-0.48
风流人物	0.9
吊起	-0.5066666666666667
娇滴滴	1.4
长年累月	-0.4
美玉	1.3333333333333333
浮荡	1.08
糖业	0.8
转弯	-0.6000000000000001
臭气	-1.2
疾风暴雨	-1.0
白晃晃	0.9377777777777777
抽搐	-0.5199999999999999
爱莫能助	-0.6000000000000001
口口声声	-0.8
逆转	-0.44000000000000006
狂饮	-0.4
花骨朵	1.0
攀附	0.7
造谣	-1.4
育人	0.5
小节	-0.19500000000000003
飞速	-1.0499999999999998
这儿	0.44999999999999996
欺侮	-0.7
誉满	1.35
酿成	-0.8
后起	0.6
饱经	-0.2
冒出	1.75
进入	0.8999999999999999
新婚燕尔	0.8625
适逢	0.44999999999999996
逗趣	0.8
傻气	-1.2
宠辱	-0.6
承欢	1.2
糟了	-0.48
无端	-0.4266666666666667
冲下	-0.32000000000000006
鲜艳夺目	1.2999999999999998
芳华	1.0
阴天	-0.3
合身	2.15
醋意	-0.5599999999999999
坚贞	1.2
迫	-0.6
骄娇	-1.0499999999999998
童贞	1.2491190476190472
内助	1.4738805970149251
结识	1.2
违反	-1.55
一刀两断	-0.8
晦气	-1.4400000000000002
拥戴	1.3333333333333333
违	-1.55
挑肥拣瘦	-0.6000000000000001
拜拜	0.6000000000000001
探口气	-0.24
暴戾	-1.167727272727273
辣	-0.8
衣不蔽体	-0.6
只身	-0.3
桃花雪	1.0
看见	-0.2
陪同	1.1085353323058242
抹杀	-0.32000000000000006
平淡无奇	1.0
罪魁祸首	-1.6
辞	-0.4354838709677419
艳妆	-1.0
毛手毛脚	-0.6400000000000001
依赖	1.1819354838709677
软	1.4
精华	1.2999999999999998
拆散	-0.6
瞪眼	-1.2000000000000002
宁静	1.2409090909090905
明眸	1.2
如梦方醒	1.0499999999999998
和和气气	2.4000000000000004
生产	1.6
酣梦	0.6
着落	0.7
生人	-0.24
覆辙	-0.32000000000000006
相貌	-0.24
大煞风景	-1.0499999999999998
最妙	1.75
黄毛丫头	0.6
涡笑	2.15
明眼人	0.6000000000000001
兴叹	-0.8
说笑话	1.0499999999999998
迫切	0.8
大器	1.1333333333333333
招手	-0.4
奴仆	-1.1
时空	1.0
浓茶	1.4
恭恭敬敬	1.6
有失	-0.4335
春秋鼎盛	1.2000000000000002
自由自在	1.2000000000000002
养不起	-0.4
同谋	-1.4
我以为	0.3
合谋	-1.4
沉浸在	1.0499999999999998
遇见	0.8999999999999999
躲	-0.45885714285714285
捏合	-1.3125
臆测	-0.75
哀痛	-1.28
永生永世	1.6343750000000004
胁从	-1.1400000000000001
寡言	-0.98
高兴	1.1062500000000004
转念	1.7499999999999998
甘于	1.5
聚少	-0.48
蹙	-0.77
迷住	1.4
追人	-0.24
踹	0.8999999999999999
少安毋躁	1.112402102419544
喜宴	0.30000000000000004
新茶	1.4
儿女	1.0
踩	0.8999999999999999
慎重	-0.8999999999999999
粗壮	1.2
迷惑不解	-0.4
理想化	0.07999999999999996
条件	0.44999999999999996
发高烧	-2.24
孽障	-1.4
担负着	-0.48
适中	0.6000000000000001
一抹黑	-0.48
踏	0.8999999999999999
克服	-0.6414141414141414
湮灭	-1.0
权宜	0.8
崽子	0.4
捉住	0.30000000000000004
哑然	0.3
门当户对	1.0499999999999998
抚摸	1.4
感兴趣	1.2
抚摩	1.4
矛盾	-0.7537209302325582
天性	1.0
腐	-0.98
只喜欢	1.6
独裁	-1.15
受过	-0.48
划伤	-0.7
重新	0.2546808510638297
在一起	1.0499999999999998
浪迹	-0.4
男朋友	1.0
猫腻	-0.6
宝贝	1.396363636363637
盘问	-0.5066666666666667
担心	-0.5631578947368421
眼见	0.75
寡廉鲜耻	-1.6
魂儿	1.1325
逼问	-0.4
令人寒心	-0.8
无虑	2.15
责骂	-0.95
玩物	1.75
臆	-0.75
令人注目	1.8
渴盼	0.8
跳脚	-0.8999999999999999
冷漠感	-1.95
失恋	-1.18
走近	0.8999999999999999
英俊	1.2999999999999998
魅力	1.080603448275862
梦中人	1.2
娶媳妇	0.6
锲而不舍	1.2
受邀	0.6000000000000001
小人儿	1.0
机巧	1.2
寥落	-1.06
欢乐	1.1729166666666668
冤孽	-0.5599999999999999
捂住	-0.8
肉	1.4
笑窝	1.2
天昏地暗	-0.6400000000000001
不拘小节	1.2
虐恋	-1.84
少不得	-0.4
肯	0.30000000000000004
冤家	-0.48
冰雪聪明	0.8
罪有应得	-2.4499999999999997
大清早	-0.26
失意	-1.2999999999999998
胆	1.3422077922077924
未归	-0.48
胁	-1.1400000000000001
黯然夏至	-0.6
极品	1.8
聚齐	0.44999999999999996
自满	-0.6
酣然	0.6
女声	1.0
满意	1.298888888888889
记仇	-1.6
威慑力	1.4
招展	1.08
变通	0.6
能	0.5155319148936172
胸	1.2
儿女债	-0.9
真诚	1.415384615384616
真话	1.25
各具特色	1.4
拜年	0.9749999999999999
所见所闻	1.2
胆量	1.3422077922077924
哭丧着脸	-0.70527027027027
连续剧	-0.7786666666666666
小儿科	0.75
抽打	-0.8
刀伤	-0.7
骨折	-0.6499999999999999
斯斯文文	1.8
出谋划策	0.75
醉醺醺	-0.4
欢歌笑语	1.6
刺激素	-1.56
笑笑	1.131607142857143
悲观主义	-0.5
阑珊处	1.0
陪伴	1.1085353323058242
分享	1.5743902439024389
折服	-0.4
纯真无邪	2.35
不经意	0.8191666666666665
捣乱	-1.4
蹙眉	-0.6400000000000001
支配权	1.0
承前启后	0.5
本心	0.5
行不行	0.7
同一个	1.2999999999999998
入手	-1.1
小宝宝	1.268614718614719
兼得	1.0
满心	1.0499999999999998
游山玩水	1.0
鼓劲	1.1540259740259742
鼓励	1.2890243902439025
满怀	1.197142857142857
嫌贫爱富	-1.4
痛心疾首	-1.5333333333333332
见谅	0.6
损伤	-0.6
明艳	0.7999999999999999
宛转	1.2333333333333332
冲天	-0.6
小腹	0.8
纤长	1.2
丝丝入扣	1.2
辗转反侧	-0.6400000000000001
扶残	0.75
平地风波	-0.36
煞费苦心	-0.6400000000000001
硬挺	-0.24
相遇	1.2193333333333334
本性	1.0
头一回	0.75
抹掉	-0.74
妻儿	1.31
潦倒	-1.2999999999999998
假想敌	-0.5199999999999999
见证	0.8
玩火	-1.15
哭泣	-0.7649333333333335
层层叠叠	0.8
斟酌	-0.4
折断	-0.48
闲弃	-0.48
转告	-0.4
假药	-1.75
突起	0.8
奸妇	-0.9833333333333334
大做文章	-1.8
废寝忘食	2.0
夭折	-0.6666666666666666
舌	-1.0
崇拜	1.1333333333333335
足见	0.42
抱抱	1.3674149659863946
新嫁娘	1.4
成瘾	1.8
跺脚	-0.8999999999999999
硬撑	-0.5
不容置疑	1.2
发软	0.6499999999999998
舞	0.8999999999999999
好处	1.233870967741935
舔	1.0
趔趄	-1.0
舒	1.0499999999999998
雪上加霜	-0.7
凑合	-1.4
变身	0.8
狗血	-0.7
成癖	1.8
机心	1.4
哭哭笑笑	0.14999999999999997
笑眯眯	1.125
同行	0.4
色	-1.8166666666666667
参酌	-0.4
好天	1.4
无视	-2.05
依顺	0.6
把柄	-0.48
好奇	0.9369230769230769
女婿	1.4738805970149251
僵滞	-1.0
花哨	0.7999999999999999
芳	1.1
关心	1.237837837837838
苦于	-0.48
惊鸿	0.3
全意	2.0999999999999996
好好	0.9525641025641027
软和	1.219404761904762
事与愿违	-0.5599999999999999
窥视	1.0799999999999998
激动人心	1.2000000000000002
苦	-0.7482278481012657
凑和	-1.4
共性	1.0
相配	1.0499999999999998
清秀	1.2766666666666666
本意	0.5
小肚	-1.4
关怀	1.5117647058823527
悲喜剧	-0.7786666666666666

脸色	-1.12
错爱	1.6
好运气	0.75
影调剧	-0.7786666666666666
依靠	1.2784848484848486
湮没	-1.0
咎由自取	-0.6
穷追	-0.5599999999999999
触觉	-0.6
外廓	-0.75
漏夜	-0.8500000000000001
失守	-0.6
触角	2.75
未嫁	-0.32000000000000006
小孩子	1.0
讨厌	-1.4833333333333334
纳闷	-0.4
辖制	0.8
入怀	0.8
吃嘛嘛香	1.0499999999999998
幸运之星	0.5
闹场	-1.0499999999999998
包二奶	-1.4
知秋	1.16
亲爱的菜	1.6
催眠	-0.8
报忧	0.44999999999999996
恨之入骨	-1.5333333333333332
情非得已	-0.5
直愣愣	0.24
失察	-1.2
透露	0.6
鬼哭狼嚎	-0.6666666666666666
逃之夭夭	-1.2
出于	0.6
脂粉气	-0.8
把持	-1.6
冥冥中	1.2
万籁俱寂	1.1333333333333335
闪闪烁烁	1.1
有嘴无心	1.2
女友	1.1
傻瓜	-0.48
交通事故	-0.5
腼腆	1.1
不成话	-0.6800000000000002
好玩儿	1.1954166666666668
减压	-0.5
成熟	1.1538834951456314
轻吻	1.4
穿透	1.2
流逝	-0.4
抒情	1.2999999999999998
卷须	2.75
最想	0.7
香气扑鼻	1.24781746031746
玲珑	0.8
放任自流	-1.2
流过	0.8999999999999999
香艳	1.2
咿咿呀呀	0.8
流连	1.345
飘香	1.24781746031746
一刻千金	1.4
花季	1.141037735849057
鸨母	1.3333333333333333
家庭幸福	1.2000000000000002
入微	1.2
好友	1.4
飘飞	0.75
飘飘	1.08
咋的	-0.8999999999999999
舞池	0.6000000000000001
按捺不住	-0.32000000000000006
醒来	0.8999999999999999
左右开弓	1.75
多姿多彩	1.8
呆头呆脑	-1.4
暖暖秋阳	1.6
英华	1.6
转回	0.8999999999999999
桃花运	1.0499999999999998
砰然	0.36
报应	-0.48
虚拟	-2.3
苦命	-0.8
猛虎	-0.5599999999999999
挤出	1.0499999999999998
挺住	0.8
一语惊醒	2.4499999999999997
自爱	1.1428571428571428
献花	0.4
大度	1.5
虚张	-1.0
净化	1.1211111111111112
光彩照人	1.1333333333333335
珠泪盈眶	-0.6666666666666666
有惊	0.8999999999999999
不闻不问	-1.2999999999999998
严重后果	-1.0
才气	1.2999999999999998
蜷	-0.4
偷窥	-1.2999999999999998
采撷	1.0
验明正身	0.3666666666666667
不由自主	-0.32000000000000006
引人注意	-0.7200000000000001
阳刚	2.15
献艺	1.2
既然如此	-0.24
好吃	1.2904513888888887
蜜	0.8
不屑于	-1.4
通风	1.2
铺张浪费	-1.6
粗俗	-1.2
风韵	1.4666666666666668
翠玉	1.0
纸面	-1.0
名花	1.2
宣誓	-2.2
飞蛾投火	-0.6
舞步	1.2
细长	1.2
挚友	1.4
套套	1.2000000000000002
交响曲	1.1
多情	1.275
不依赖	0.6
猴年马月	-1.4000000000000001
唇红齿白	1.4
手法	-1.4
过于	-0.5599999999999999
抱怨	-1.31314979757085
风靡	1.1833333333333333
过人	0.98
清白	1.2491190476190472
轮奸	-1.2
信赖	1.2210173160173163
养家	0.6000000000000001
哀泣	-1.2400000000000002
大是大非	-0.44000000000000006
未尝	0.6
悲鸣	-1.7
事在人为	0.4
融为一体	1.1
单飞	-0.48
惊魂	-0.3
诀别	-0.644172839506173
融	1.4
慌慌的	-0.48
陋俗	-1.0666666666666667
上天入地	-0.5599999999999999
我爱	1.491666666666667
慰藉	1.2126744186046514
色情	-1.0
脏话	-2.35
报恩	1.3216666666666663
虐	-0.4
牢骚	-0.5599999999999999
淤积	-0.4
友谊	1.20375
辞别	-0.4354838709677419
问安	1.1182926829268296
抚慰	1.2126744186046514
反话	-1.0499999999999998
内外	0.7
访友	1.2
临界点	1.2
营养品	0.8
只要问心无愧	1.8
极化	-0.48
不冷不热	0.675
苦苦相逼	-0.6400000000000001
审视	-0.6400000000000001
翩然	1.0666666666666669
古装	1.2
许可	0.44999999999999996
喀嚓	0.1350473186119874
明哲保身	-1.3599999999999999
慈眉善目	1.4
危险	-0.6299999999999999
冷却	-0.5
育雏	1.1
万般无奈	-0.7968181818181825
把握	0.44999999999999996
凄凉	-1.0216216216216218
活路	0.44999999999999996
儿戏	-1.2
挤兑	-0.45333333333333337
混着	-1.2000000000000002
名不虚传	1.4
妈呀	-0.5599999999999999
簇拥	1.0666666666666667
有感	-0.3
有愧	-0.5
极力	0.5
停止	0.5249999999999999
意识	0.4
错过	-0.7063157894736842
颠	-0.8
颦	-0.6400000000000001
颤	-1.04
花式	1.0
骚人	1.0
相符	1.1874932614555256
承包点	-1.0
暂定	0.6
随手	0.44999999999999996
缺血	-1.0
三番两次	-0.48
好心	1.1
飘	1.08
刻骨铭心	0.7076666666666667
勾肩搭背	0.6
风	1.05
拚命	1.2
戏水	0.8250000000000001
抬头	0.44999999999999996
要相信自己	1.4
悲惨惨	-1.02
粲然一笑	1.2692708333333336
啾啾	0.8999999999999999
赤裸	-0.48
呆呆地	-0.32000000000000006
低调	0.6
放荡	-0.4
厚道	1.12
偷香盗玉者	-2.5
素净	1.2999999999999998
道貌岸然	-1.4651999999999998
笑醒	2.05
赏赐	0.6000000000000001
做法	0.8
馋	1.7999999999999998
巧舌如簧	1.2
皱眉头	-0.6400000000000001
尽量	1.2
说得过去	1.2147474747474747
飘落	1.08
新年好	2.25
置若	-1.0499999999999998
东窗事发	-0.48
献礼	0.4
明辨是非	0.8999999999999999
缘起	-0.8
而立之年	1.2000000000000002
相濡以沫	1.4
招呼	1.2075
体谅	0.6000000000000001
女人家	1.2
殷勤	1.0
颓败	-0.5599999999999999
随感	-0.3
胸闷	-0.48
不近人情	-1.31
搞关系	-1.2999999999999998
驯化	1.85
母夜叉	-1.2
美美	1.299699611447181
日渐	0.5
真真假假	-0.32000000000000006
脱身	-0.5
毛孩子	1.0
晚节不保	-0.8
饰	0.9333333333333332
饲	1.1
头头是道	0.8
啼哭	-0.70527027027027
胸口	1.0
弱柳扶风	-0.32000000000000006
骄傲	1.071698113207547
完美无瑕	2.4499999999999997
少不更事	-0.4
骄	-1.2
自不必说	0.18
春梦	1.0
阑珊	0.8999999999999999
眉目	1.6
传达	-0.4
攀谈	1.4
扭捏	0.28
心不在焉	-1.31
小题	-1.22
傻帽	-0.48
传递	0.5
菜粉蝶	1.2
判若两人	0.36
逛窑子	-1.3
老父	0.31233333333333335
乐观主义	0.625
受虐	-0.9
昏死	-0.4
飞舞	1.08
菩萨心肠	1.4
软乎乎	1.1749999999999998
好意	1.1
坏东西	-1.6
少顷	-0.4
醉眼	0.6
赞语	0.8
白衣	1.1
绒绒的	1.1749999999999998
一叶障目	-0.4
妻妾	1.4738805970149251
意趣	1.8
暗害	-1.4
憨笑	1.4499999999999997
聪明	1.336
眼熟	1.0940656565656568
压迫	-0.7
感慨万分	1.35
香气	1.24781746031746
耐烦	1.0
答谢	1.7
自由	1.3362318840579717
那口子	1.4738805970149251
抒怀	1.2999999999999998
甘之如饴	1.4
执收	0.5
喂养	1.1
抚弄	1.0
扎根	1.4
花市	0.4
骂人	-2.4499999999999997
起誓	-2.2
呲牙	-2.05
银链	0.8
痛骂	-1.2000000000000002
母亲	1.1666666666666665
胀胀的	-0.24
套数	-0.32000000000000006
妄念	-0.8
喜事	1.0
演戏	1.0
抛弃	-1.2072972972972975
习惯于	0.9534246575342467
费尽周折	-0.530388608032493
叫苦	-1.5
胆子	1.3422077922077924
情韵	1.2
颠覆	-0.5599999999999999
驯养	1.1
投其所好	1.0
撼人心魄	2.65
鬓	-1.2400000000000002
热情奔放	1.2000000000000002
额角	-1.2400000000000002
自白	0.8
时光荏苒	-0.5
精彩	1.4130769230769227
挤下	-0.6
魂	1.1325
缠绵悱恻	1.2
曲曲弯弯	0.12
伤逝	-0.8
魄	1.8
小宠物	1.4
冥思苦想	-0.6400000000000001
以柔克刚	1.6
眼眸	1.0
闪烁其辞	-1.0
告白	1.2
旅游	1.0
时来运转	0.44999999999999996
花招	-1.2
战果	1.17375
重头戏	1.2
酣畅	1.2000000000000002
终身伴侣	1.6
成双成对	1.2999999999999998
摆门面	-1.6
耍把戏	-0.5700000000000001
夜曲	1.1
触犯	-0.44999999999999996
才情	1.2999999999999998
眼睛	1.0
扬名天下	0.8999999999999999
妈妈	1.1666666666666665
笑闹	1.0499999999999998
黯然失色	-0.4
欲念	0.6
篱笆	-1.2000000000000002
寝食	1.2
风范	1.4666666666666668
巍峨	1.2999999999999998
虚空	-1.4
幸灾乐祸	-1.6
肉搏	-1.0
美色	1.2
广为传颂	1.6
痛苦状	-0.8
色欲	-2.083333333333333
潜在	-0.5199999999999999
风雨同舟	1.2
妇女	1.2
似真似假	-0.4
花朝月夕	1.2
唇亡齿寒	-0.6
彻夜难眠	-1.2599999999999998
妙笔生花	1.8
手抄	-0.8
怀疑者	-0.48
轶事	0.24
恶魔	1.6
矫情	-0.9199999999999999
淡薄	1.4
善始善终	1.2000000000000002
血气方刚	0.9821698113207548
妆奁	1.2
残酷无情	-1.167727272727273
风土民情	1.0333333333333332
怨声载道	-1.31314979757085
帮凶	-1.5
印迹	-0.5599999999999999
不够意思	-1.0
想认	1.2
女子	1.2
俊秀	1.4000000000000001
络绎不绝	0.8
风致	1.2
黛	1.1
饮泣	-0.7649333333333335
许许多多	-0.7
血雨腥风	-1.02
自掘坟墓	-0.6
风清月明	1.0
翻看	0.3
雄姿	1.6
配种	-0.48
因人制宜	0.6000000000000001
拙劣	-1.6
哭天抹泪	-0.6666666666666666
晚年	-0.16000000000000003
朝夕相处	1.8
藐视	-1.0
遗韵	1.6
红极一时	1.6
手掌	-0.48
俏皮	1.2999999999999998
帮助	1.1571428571428573
罪行	-1.2
眨眼	0.8
酣睡	0.6
夸大其词	-1.0
歌子	1.0
色彩鲜艳	1.6
隐忍	-0.4
身板	0.8
执子之手	1.2999999999999998
不徇私情	1.4600000000000002
青少年	1.2
惨绝人寰	-2.4499999999999997
头昏	-0.44000000000000006
走走	0.30000000000000004
深恶痛绝	-1.5458333333333334
作茧自缚	-0.6
已婚	0.75
艺校	-0.3
妖娆	-0.8
亲爱的	1.4
心有千千	-0.4
天机	-0.16000000000000003
善人	1.2
手指	-0.5599999999999999
善于	1.4
羽纱	1.2
明媒正娶	1.0
是非曲直	-0.6
忠于职守	1.2333333333333334
扬弃	-0.7768253968253969
隐忧	-0.6400000000000001
伏贴	0.6
善事	1.0385
欢快	1.2766666666666666
傻子	-0.48
婀娜多姿	1.5
隆恩	1.2
英姿	1.6
欢心	1.2
脸软	1.4
女工	0.8
涉足	1.8
裹进	-1.1
昔日	-0.5
大有	1.4
琅琅上口	1.2
满园春色	1.0
人贩子	-2.5
帮厨	-1.1
一清二白	1.2491190476190472
肿肿的	-0.8
生离死别	-0.4677419354838709
酸疼	-1.2
飞蛾扑火	-0.32000000000000006
轻信	-0.6
目光如豆	-1.6
遗风	1.2
勾魂	1.9
耐用	1.4
藏装	1.1
天暗	-0.7
同窗	0.6
竹马	-1.0285714285714287
妙处	1.2
知性	1.6
吻痕	1.8
心神不定	-0.6400000000000001
爱慕者	1.4
较之	-0.4
死命	1.2
招募	0.55
呶呶不休	1.2
技巧	1.75
不安份	-0.6400000000000001
笑靥	1.2
巫山	2.8000000000000003
酒窝	1.2
难处	-0.6425728040640323
心神不宁	-0.8
耳熟	1.0940656565656568
轻伤	-0.6499999999999999
切齿痛恨	-1.5333333333333332
亲和力	1.6
妓女	-1.0
羽翼	-1.1
齿	0.4
线麻	-1.2
指指戳戳	-0.5599999999999999
啊哈	0.8999999999999999
同等	0.8999999999999999
庇护所	-0.5
走极端	-0.6400000000000001
抽噎	-0.7649333333333335
岁岁年年	0.8999999999999999
红灯区	-1.0
群芳	1.1
眉眼高低	-1.12
新爱	1.95
北风	1.4
水乳交融	1.8
无耻者	-1.6
妙境	1.2999999999999998
骂娘	-0.5356756756756756
逼	-0.8979411764705882
将近	-0.5599999999999999
透	1.2999999999999998
私心杂念	1.0
内伤	-0.6
少男少女	1.0
言不由衷	-1.4
告状	-1.9
清汤寡水	-1.06
身败名裂	-0.6400000000000001
避	-1.0
勉为其难	-1.4
鼓囊囊	-0.8
笔触	1.0499999999999998
再也	0.2546808510638297
扭头	-0.32000000000000006
若想	0.4
藩篱	-1.2000000000000002
春潮	0.8
神经衰弱	-0.5
遗	0.7648809523809526
各有所长	2.15
客气话	0.8
臭架子	-2.05
装饰	0.9
增色	0.75
整整齐齐	1.2
却说	0.18
小脸蛋	1.0
一笑了之	-2.5
文不对题	-1.4
打退堂鼓	-0.5199999999999999
背影	-0.5
荡人心魄	2.65
暗想	1.7499999999999998
快刀斩乱麻	0.4
如期	0.675
风景线	1.6
人之常情	0.8
顶风	-0.48
什件儿	1.0
理所当然	1.1873216540404041
后福	1.1
对酌	0.6000000000000001
抚今追昔	-0.3
时至今日	-0.24
言传身教	1.0
拆伙	-0.48
小小子	1.0
如故	1.2
雏儿	1.0
暗恋	0.9999999999999999
半梦半醒	-0.5599999999999999
成效	0.8999999999999999
素不相识	-0.32000000000000006
找上门	-1.25
舞文弄墨	1.2
断粮	-0.6
虚荣心	1.2
风趣	1.1954166666666668
干干净净	1.1211111111111112
酿	-1.4
有势	1.75
不得劲	-1.6
有信心	0.7
本事	1.0
看人下菜	-1.0499999999999998
离心力	0.6
触痛	-0.5688298383704861
白金	1.0
配	-0.48
印象	1.1
酌	-0.4
各执一词	-0.8
共勉	1.9499999999999997
花样	-1.75
难受	-0.927692307692308
置之脑后	-0.4
郁闷	-0.7813333333333333
偶然	1.755
难友	1.2
超级	1.8
功不可没	1.6
卖身	-0.44000000000000006
垂暮之年	-0.16000000000000003
好景	1.2
入味	1.2904513888888887
空无一物	-0.8
娇嗔	1.6
问津	0.6
重见天日	0.44999999999999996
冷飕飕	-0.4
细高挑儿	1.15
醇	1.8
马子	-1.2
侯门如海	1.2256944444444442
打趣逗乐	0.8
舆论哗然	0.42
小辈	1.4
拉皮条	-1.6
花言巧语	-0.8
贴补	0.6
狞笑	-2.15
如是	-1.4
水到渠成	0.9749999999999999
韵味儿	1.2
委屈	-0.9330952380952381
见面礼	1.2
妙趣横生	1.1954166666666668
装饰品	1.0
兵荒马乱	-1.06
杂交	-1.2
抵制	-0.8529999999999998
管窥	-1.2
没成想	0.36
眼神	1.0333333333333332
自给自足	0.6
舍不得你	-0.8
巨型	0.18
奢求	0.6666666666666666
有喜	1.0499999999999998
疲惫不堪	-0.8
花里胡哨	0.7999999999999999
免受	0.44999999999999996
死党	1.1
蜂拥而来	-0.7200000000000001
腕儿	-0.8
吓着	-0.48
保育	2.35
单身	-0.2
无计可施	-0.6000000000000001
有起色	0.8999999999999999
郁郁寡欢	-0.5599999999999999
暴怒	-1.35
歪歪斜斜	2.15
白日做梦	0.5394871794871795
变化无常	-0.7200000000000001
头牌	1.4
共鸣点	0.8
涕零	-0.7497872340425531
保胎	0.3
狂笑	0.9749999999999999
可笑	-0.948
