word,tfidf
手机,530.9781137568054
不错,421.88886730991777
非常,382.296294067124
速度,370.8338564284164
流畅,327.5860215754842
很快,326.9134203464315
运行,326.35865340325097
外观,325.670816218682
性价比,298.62497884046735
拍照,291.1053272108328
充电,266.32491778527657
屏幕,261.9699031317195
外形,254.1708944837332
效果,252.89371828638144
喜欢,245.24872899523862
好看,243.82703732400313
可以,208.17018451939268
手感,204.96370699826556
音效,202.59541289076708
满意,183.29572660433422
收到,179.87510430468936
清晰,167.85677219249953
这个,167.51742481505664
物流,165.88083624648746
待机时间,161.39597895049175
值得,147.84781222902583
感觉,146.98794232520098
购买,142.22143046323137
真的,142.0701294753347
使用,141.14824522989088
起来,139.28314904914058
特别,135.5307242740491
其他,119.97704763907048
系统,114.52231369003638
还是,114.1216794608564
打游戏,112.42175146171746
漂亮,111.96734774834097
颜值,109.42119885078819
性能,107.21046088777666
颜色,105.2498939921531
没有,104.61478000591664
电池,102.0974696714245
特色,101.27950488705729
价格,100.34799762993714
快递,99.62863488038118
好用,98.97529474719889
就是,97.29898180777958
体验,95.42846180438866
很漂亮,95.05673567944655
推荐,94.95280594638551
游戏,93.56666793853132
质量,90.18685508571254
玩游戏,88.39038002254404
舒服,86.42300194387262
一天,84.82767141715308
续航,83.2854747583474
很棒,83.17264792800529
超级,81.7159210630602
问题,80.16444172636842
处理器,77.37424763594346
比较,73.43318021550566
包装,73.13916455279546
发货,72.77055650237916
配置,71.81161764508609
价位,71.62264317685266
不卡,71.14694402287319
客服,71.12579597508487
骁龙,70.3648148012112
反应,69.97309043302332
好评,67.3712249385703
第一次,66.03554010799279
入手,65.66219029787449
一个,64.21612900967298
内存,62.92290751795717
发热,62.697612711737534
充满,62.13731557558713
够用,61.31258486263699
已经,61.20202092052203
几天,60.942378682619776
一次,60.692950759875885
一点,60.43533931789175
音质,60.142532173164334
质感,59.58357021225402
一款,58.780196580467305
完美,58.41930243019757
有点,58.18403836808852
购物,58.03131882467342
像素,57.494360573091335
而且,57.07599969081293
京东,56.60179899345436
耐用,56.19157686859524
整体,55.76022996097363
王者,55.66936840152352
正品,55.00008274564303
挺快,54.575815196768744
轻薄,53.42344227836665
超高,52.722308289149055
耳机,52.51022135519402
总体,51.93536151911012
很大,50.99259718006699
快充,50.61941055406357
评价,49.68308037057662
目前,49.125788703783
时尚,48.049008197381305
还有,47.27774766950647
杠杠,47.227902779204626
功能,47.13051131294371
来说,47.05171019761612
日常,46.55753624569317
拿到,45.756624331917976
大气,45.74704817528738
很多,45.71276870588387
下单,45.31498407970782
希望,45.081646859877395
合适,44.60949272281583
确实,44.583898445731116
适合,44.26466305284302
一段时间,43.774902031151086
小时,43.67478637714557
超快,43.534604617977635
不卡顿,43.246801191525066
之前,42.94438251448987
实惠,42.8999156244933
一下,42.838697088611696
便宜,41.87557042675537
支持,41.27162834060133
不是,40.81777109895752
方面,40.75966129629832
态度,40.64064683499306
挺不错,40.12391741991702
完全,39.36765037318574
妈妈,39.289848234242164
模式,39.28630074350479
到手,39.14080343617575
但是,39.11485648643079
现在,39.099129602766354
做工,38.39565364579833
声音,38.00976055190707
什么,37.87159103915886
东西,37.77016296881283
十分,37.27266702721042
给力,37.13757502520997
两天,36.69982403318028
顺畅,36.49881758928862
操作,36.47641327589212
品牌,36.46296702272003
显示,36.42430380232323
这款,36.378156414171734
大家,36.33996628634354
朋友,36.28869682365703
第二天,36.184211253891455
选择,36.08115328867087
散热,36.07981184759417
物美价廉,36.03710574662356
一般,35.543434909920755
设计,35.465783751454445
打开,35.00205252787821
以后,34.897732859510526
一样,34.87863893021802
服务态度,34.874044472894745
觉得,34.75513587649329
一直,34.60780485051857
到货,34.568233091705395
方便,34.123687105831344
时间,33.85539507677463
相当,33.43681359477004
下次,32.694733871934694
今天,32.651681901859845
还行,32.43047176692585
活动,32.40014102640754
清楚,32.29407650348663
无敌,32.099597496392626
服务,31.7690251115276
足够,31.512061407955567
指纹,31.451851907487335
耗电,31.32668429829572
顺滑,31.275273952637434
老人,31.169621476091926
视频,31.109673748756375
产品,30.809762158592825
想象,29.9185569229649
拥有,29.560012303606378
屏幕显示,29.356332796452694
应该,29.35455620133438
自己,29.289722346677028
千元,29.07502758055808
刷新率,29.045439435840674
大小,28.922200638935468
扬声器,28.894697610034264
稳定,28.85238617575276
也好,28.824924215399363
绝对,28.689807474091435
电量,28.677878137439254
分钟,28.657513544077233
不会,28.63335208104233
追评,28.320432828210162
主要,28.254224622451694
天玑,28.240371567024994
还好,27.888473986091
白色,27.87413441426738
真不错,27.86992208068516
新手机,27.601177505745436
这次,27.45758872109506
细腻,27.309658616274426
宝贝,27.2048838727942
牌子,27.00594170917233
总之,27.000081365958494
配色,26.758092923855685
精致,26.571298357418804
正常,26.54999884213156
毫安,26.53874228825522
最高,26.520142520538506
左右,26.415192298502195
待机,26.397634769074937
不过,26.37275013358051
摄像头,25.819338323177035
刚刚,25.66217320616278
半小时,25.4735967576863
虽然,25.34382796416943
美观,25.34358604673133
物超所值,25.327467592328965
顺手,25.295500519572105
顺丰,25.131451877267246
期待,25.061159439417953
优惠,25.046423691260586
惊艳,24.977386670937822
晚上,24.91651834079455
机身,24.86009656687077
划算,24.79236046230196
机子,24.72653821898976
不用,24.70764461607694
需要,24.700770245555915
