,word,counts
0,速度,3414
1,拍照,2763
2,外观,2710
3,运行,2691
4,屏幕,2573
5,效果,2175
6,流畅,2126
7,充电,1837
8,外形,1744
9,性价比,1741
10,音效,1514
11,好看,1380
12,手感,1223
13,待机时间,1133
14,物流,701
15,系统,695
16,电池,603
17,性能,588
18,游戏,574
19,体验,559
20,颜色,547
21,颜值,547
22,打游戏,542
23,价格,492
24,漂亮,476
25,续航,471
26,骁龙,456
27,玩游戏,446
28,处理器,419
29,推荐,413
30,配置,394
31,价位,383
32,质量,360
33,快递,359
34,很漂亮,352
35,充满,346
36,包装,327
37,发热,311
38,质感,310
39,内存,307
40,快充,298
41,像素,279
42,音质,279
43,发货,270
44,王者,267
45,功能,253
46,轻薄,248
47,客服,233
48,耳机,225
49,耐用,214
50,设计,208
51,时尚,202
52,大气,184
53,挺快,183
54,品牌,180
55,做工,177
56,显示,177
57,正品,175
58,声音,171
59,指纹,168
60,散热,164
61,不卡顿,162
62,分钟,161
63,超快,159
64,朋友,156
65,足够,154
66,摄像头,151
67,实惠,148
68,视频,146
69,扬声器,141
70,便宜,138
71,刷新率,134
72,妈妈,134
73,配色,130
74,挺不错,130
75,宝贝,130
76,第二天,129
77,曲面,129
78,活动,129
79,电量,128
80,屏幕显示,128
81,无敌,127
82,毫安,126
83,天玑,125
84,到货,124
85,产品,120
86,顺畅,120
87,待机,119
88,老人,119
89,不用,118
90,大师,117
91,顺滑,116
92,高刷,114
93,色彩,114
94,相机,114
95,白色,114
96,半小时,114
97,大小,114
98,后盖,112
99,服务,111
100,千元,111
101,态度,110
102,耗电,106
103,想象,105
104,稳定,105
105,闪充,104
106,自带,103
107,黑色,102
108,重量,102
109,物美价廉,101
110,精致,101
111,下次,101
112,探索,99
113,机身,98
114,舒适,98
115,照片,97
116,期待,96
117,看着,95
118,丝滑,95
119,旗舰,94
120,追评,94
121,好多,92
122,强大,91
123,手里,91
124,还行,90
125,小米,90
126,刚刚,90
127,还会,89
128,牌子,89
129,半个,89
130,素皮,89
131,终于,88
132,新手机,88
133,薄荷,88
134,划算,87
135,画质,86
136,服务态度,86
137,卡顿,84
138,担心,83
139,充电器,83
140,软件,82
141,真心,81
142,真不错,81
143,玻璃,80
144,优惠,80
145,发现,80
146,接受,80
147,符合,79
148,能力,79
149,荣耀,79
150,物超所值,79
151,高通,79
152,美观,78
153,评论,78
154,顺丰,78
155,磨砂,75
156,实用,75
157,感受,75
158,上档次,75
159,简单,74
160,没得说,73
161,芯片,73
162,更好,72
163,苹果,72
164,控制,72
165,预期,72
166,蓝色,72
167,材质,72
168,高端,72
169,解锁,71
170,一部,71
171,压力,71
172,老爸,70
173,商品,70
174,需求,69
175,很长,69
176,外观设计,68
177,灵敏,68
178,顺手,68
179,很强,68
180,年轻人,67
181,早上,67
182,昨天,66
183,电池容量,66
184,网上,66
185,开机,66
186,照相,65
187,买来,65
188,精美,65
189,背面,64
190,双十,64
191,开心,63
192,家人,62
193,第一,62
194,旅行箱,62
195,华为,61
196,塑料,61
197,同价位,61
198,惊喜,61
199,绿色,61
