Source,Target,Type,Weight
大学,朋友,Undirected,14
大学,结果,Undirected,13
大学,总是,Undirected,10
大学,不能,Undirected,20
大学,能力,Undirected,12
大学,不想,Undirected,12
大学,比较,Undirected,15
大学,地方,Undirected,11
大学,有点,Undirected,16
大学,在家,Undirected,11
大学,父母,Undirected,12
大学,老师,Undirected,14
大学,解决,Undirected,10
大学,关系,Undirected,11
觉得,失败,Undirected,17
觉得,没有,Undirected,77
觉得,家里,Undirected,24
觉得,专业,Undirected,13
觉得,无法,Undirected,24
觉得,需要,Undirected,32
觉得,学生,Undirected,13
觉得,家庭,Undirected,23
觉得,学校,Undirected,18
觉得,压力,Undirected,28
觉得,喜欢,Undirected,37
觉得,最近,Undirected,19
觉得,学习,Undirected,27
觉得,问题,Undirected,44
觉得,选择,Undirected,25
觉得,改变,Undirected,23
觉得,以后,Undirected,17
觉得,环境,Undirected,20
觉得,现在,Undirected,61
觉得,一年,Undirected,14
觉得,每天,Undirected,30
觉得,抑郁,Undirected,15
觉得,工作,Undirected,64
觉得,人生,Undirected,27
觉得,有时候,Undirected,17
觉得,生活,Undirected,53
觉得,状态,Undirected,29
觉得,不敢,Undirected,26
觉得,说话,Undirected,21
觉得,紧张,Undirected,15
觉得,想要,Undirected,24
觉得,感到,Undirected,19
觉得,考试,Undirected,11
觉得,妈妈,Undirected,16
觉得,晚上,Undirected,12
觉得,睡觉,Undirected,15
觉得,身体,Undirected,19
觉得,朋友,Undirected,43
觉得,不行,Undirected,15
觉得,烦恼,Undirected,11
觉得,困难,Undirected,15
觉得,负面,Undirected,10
觉得,担心,Undirected,26
觉得,压抑,Undirected,13
觉得,陷入,Undirected,10
觉得,情绪,Undirected,26
觉得,结果,Undirected,31
觉得,经常,Undirected,27
觉得,担忧,Undirected,11
觉得,总是,Undirected,30
觉得,不能,Undirected,39
觉得,准备,Undirected,12
觉得,吃饭,Undirected,14
觉得,领导,Undirected,15
觉得,公司,Undirected,18
觉得,回家,Undirected,12
觉得,怎么办,Undirected,16
觉得,能力,Undirected,28
觉得,去年,Undirected,10
觉得,完成,Undirected,10
觉得,面对,Undirected,23
觉得,目前,Undirected,11
觉得,未来,Undirected,22
觉得,决定,Undirected,15
觉得,失眠,Undirected,12
觉得,不想,Undirected,36
觉得,家人,Undirected,11
觉得,如何,Undirected,23
觉得,比较,Undirected,31
觉得,办法,Undirected,20
觉得,地方,Undirected,16
觉得,同事,Undirected,13
觉得,有点,Undirected,22
觉得,工资,Undirected,10
觉得,内心,Undirected,20
觉得,房子,Undirected,10
觉得,烦躁,Undirected,10
觉得,下班,Undirected,13
觉得,经历,Undirected,27
觉得,疫情,Undirected,10
觉得,上班,Undirected,15
觉得,在家,Undirected,14
觉得,父母,Undirected,23
觉得,老师,Undirected,17
觉得,严重,Undirected,21
觉得,解决,Undirected,19
觉得,关系,Undirected,15
觉得,害怕,Undirected,25
觉得,失去,Undirected,18
觉得,心情,Undirected,17
觉得,影响,Undirected,23
觉得,想着,Undirected,10
觉得,表现,Undirected,15
觉得,今年,Undirected,13
失败,没有,Undirected,21
失败,无法,Undirected,10
失败,压力,Undirected,13
失败,学习,Undirected,10
失败,问题,Undirected,12
失败,现在,Undirected,16
失败,工作,Undirected,18
失败,生活,Undirected,13
失败,朋友,Undirected,13
失败,情绪,Undirected,10
失败,结果,Undirected,13
失败,不能,Undirected,12
失败,不想,Undirected,11
失败,比较,Undirected,10
失败,办法,Undirected,10
失败,经历,Undirected,13
失败,老师,Undirected,10
没有,家里,Undirected,37
没有,专业,Undirected,18
没有,无法,Undirected,32
没有,需要,Undirected,47
没有,学生,Undirected,20
没有,家庭,Undirected,33
没有,学校,Undirected,32
没有,压力,Undirected,44
没有,喜欢,Undirected,46
没有,最近,Undirected,32
没有,学习,Undirected,39
没有,问题,Undirected,64
没有,选择,Undirected,42
没有,改变,Undirected,36
没有,以后,Undirected,26
没有,环境,Undirected,34
没有,现在,Undirected,100
没有,一年,Undirected,25
没有,每天,Undirected,48
没有,抑郁,Undirected,19
没有,工作,Undirected,101
没有,人生,Undirected,35
没有,有时候,Undirected,25
没有,生活,Undirected,74
没有,状态,Undirected,43
没有,不敢,Undirected,34
没有,说话,Undirected,28
没有,紧张,Undirected,20
没有,想要,Undirected,38
没有,感到,Undirected,28
没有,考试,Undirected,18
没有,妈妈,Undirected,23
没有,晚上,Undirected,22
没有,睡觉,Undirected,17
没有,身体,Undirected,31
没有,朋友,Undirected,57
没有,不行,Undirected,22
没有,烦恼,Undirected,12
没有,困难,Undirected,17
没有,负面,Undirected,11
没有,担心,Undirected,28
没有,压抑,Undirected,13
没有,陷入,Undirected,13
没有,情绪,Undirected,33
没有,结果,Undirected,46
没有,经常,Undirected,33
没有,担忧,Undirected,10
没有,总是,Undirected,38
没有,不能,Undirected,60
没有,缓解,Undirected,15
没有,准备,Undirected,18
没有,吃饭,Undirected,17
没有,领导,Undirected,24
没有,公司,Undirected,30
没有,回家,Undirected,21
没有,怎么办,Undirected,23
没有,能力,Undirected,38
没有,持续,Undirected,11
没有,去年,Undirected,14
没有,完成,Undirected,15
没有,难以,Undirected,16
没有,面对,Undirected,30
没有,目前,Undirected,19
没有,未来,Undirected,32
没有,城市,Undirected,16
没有,决定,Undirected,20
没有,失眠,Undirected,17
没有,不想,Undirected,44
没有,家人,Undirected,15
没有,如何,Undirected,29
没有,比较,Undirected,40
没有,办法,Undirected,33
没有,地方,Undirected,28
没有,收入,Undirected,14
没有,同事,Undirected,18
没有,医院,Undirected,17
没有,医生,Undirected,12
没有,有点,Undirected,30
没有,工资,Undirected,18
没有,内心,Undirected,23
没有,房子,Undirected,17
没有,长期,Undirected,15
没有,睡不着,Undirected,11
没有,烦躁,Undirected,14
没有,天天,Undirected,12
没有,下班,Undirected,14
没有,经历,Undirected,32
没有,疫情,Undirected,21
没有,安排,Undirected,12
没有,面试,Undirected,20
没有,上班,Undirected,25
没有,在家,Undirected,25
没有,父母,Undirected,35
没有,老师,Undirected,31
没有,迷茫,Undirected,12
没有,爸爸,Undirected,12
没有,稳定,Undirected,13
没有,生病,Undirected,12
没有,严重,Undirected,24
没有,解决,Undirected,29
没有,关系,Undirected,24
没有,害怕,Undirected,36
没有,失去,Undirected,20
没有,心情,Undirected,16
没有,影响,Undirected,30
没有,合适,Undirected,13
没有,怀疑,Undirected,14
没有,表现,Undirected,16
没有,今年,Undirected,24
没有,照顾,Undirected,12
没有,离婚,Undirected,10
没有,失业,Undirected,11
没有,睡眠,Undirected,11
没有,经济,Undirected,10
没有,不安,Undirected,11
家里,需要,Undirected,17
家里,家庭,Undirected,14
家里,学校,Undirected,10
家里,压力,Undirected,18
家里,喜欢,Undirected,18
家里,最近,Undirected,10
家里,学习,Undirected,15
家里,问题,Undirected,20
家里,选择,Undirected,15
家里,以后,Undirected,10
家里,环境,Undirected,13
家里,现在,Undirected,32
家里,一年,Undirected,16
家里,每天,Undirected,15
家里,工作,Undirected,34
家里,生活,Undirected,22
家里,状态,Undirected,13
家里,不敢,Undirected,15
家里,说话,Undirected,10
家里,妈妈,Undirected,14
家里,身体,Undirected,10
家里,朋友,Undirected,22
家里,担心,Undirected,10
家里,结果,Undirected,17
家里,经常,Undirected,10
家里,总是,Undirected,11
家里,不能,Undirected,18
家里,公司,Undirected,10
家里,回家,Undirected,11
家里,怎么办,Undirected,13
家里,能力,Undirected,16
家里,不想,Undirected,15
家里,比较,Undirected,11
家里,办法,Undirected,16
家里,地方,Undirected,10
家里,有点,Undirected,12
家里,经历,Undirected,10
家里,在家,Undirected,12
家里,父母,Undirected,20
家里,老师,Undirected,13
家里,关系,Undirected,11
家里,害怕,Undirected,12
家里,失去,Undirected,10
家里,心情,Undirected,10
家里,今年,Undirected,10
专业,需要,Undirected,13
专业,学校,Undirected,11
专业,压力,Undirected,16
专业,喜欢,Undirected,10
专业,学习,Undirected,11
专业,问题,Undirected,16
专业,选择,Undirected,11
专业,环境,Undirected,12
专业,现在,Undirected,18
专业,每天,Undirected,11
专业,工作,Undirected,19
专业,人生,Undirected,10
专业,生活,Undirected,11
专业,状态,Undirected,11
专业,不敢,Undirected,10
专业,朋友,Undirected,12
专业,能力,Undirected,11
专业,有点,Undirected,10
专业,老师,Undirected,10
无法,需要,Undirected,18
无法,家庭,Undirected,13
无法,压力,Undirected,16
无法,喜欢,Undirected,15
无法,学习,Undirected,15
无法,问题,Undirected,27
无法,选择,Undirected,19
无法,改变,Undirected,13
无法,以后,Undirected,13
无法,环境,Undirected,13
无法,现在,Undirected,24
无法,每天,Undirected,18
无法,抑郁,Undirected,10
无法,工作,Undirected,30
无法,人生,Undirected,12
无法,有时候,Undirected,10
无法,生活,Undirected,25
无法,状态,Undirected,16
无法,不敢,Undirected,11
无法,紧张,Undirected,11
无法,想要,Undirected,13
无法,感到,Undirected,18
无法,身体,Undirected,13
无法,朋友,Undirected,13
无法,困难,Undirected,10
无法,担心,Undirected,12
无法,情绪,Undirected,14
无法,结果,Undirected,19
无法,经常,Undirected,16
无法,总是,Undirected,17
无法,不能,Undirected,20
无法,准备,Undirected,10
无法,能力,Undirected,18
无法,完成,Undirected,10
无法,面对,Undirected,16
无法,未来,Undirected,12
无法,不想,Undirected,14
无法,如何,Undirected,17
无法,比较,Undirected,17
无法,办法,Undirected,12
无法,有点,Undirected,10
无法,内心,Undirected,12
无法,经历,Undirected,12
无法,严重,Undirected,11
无法,解决,Undirected,15
无法,关系,Undirected,11
无法,害怕,Undirected,11
无法,影响,Undirected,12
需要,学生,Undirected,11
需要,家庭,Undirected,19
需要,学校,Undirected,17
需要,压力,Undirected,26
需要,喜欢,Undirected,21
需要,最近,Undirected,14
需要,学习,Undirected,20
需要,问题,Undirected,34
需要,选择,Undirected,25
需要,改变,Undirected,13
需要,以后,Undirected,10
需要,环境,Undirected,18
需要,现在,Undirected,36
需要,一年,Undirected,12
需要,每天,Undirected,21
需要,工作,Undirected,39
需要,人生,Undirected,20
需要,有时候,Undirected,10
需要,生活,Undirected,33
需要,状态,Undirected,17
需要,不敢,Undirected,19
需要,说话,Undirected,13
需要,紧张,Undirected,12
需要,想要,Undirected,15
需要,感到,Undirected,15
需要,妈妈,Undirected,12
需要,晚上,Undirected,10
需要,身体,Undirected,13
需要,朋友,Undirected,22
需要,担心,Undirected,17
需要,情绪,Undirected,16
需要,结果,Undirected,23
需要,经常,Undirected,19
需要,总是,Undirected,14
需要,不能,Undirected,28
需要,领导,Undirected,10
需要,公司,Undirected,13
需要,怎么办,Undirected,12
需要,能力,Undirected,21
需要,完成,Undirected,10
需要,面对,Undirected,18
需要,未来,Undirected,15
需要,决定,Undirected,11
需要,失眠,Undirected,10
需要,不想,Undirected,15
需要,如何,Undirected,11
需要,比较,Undirected,16
需要,办法,Undirected,18
需要,地方,Undirected,12
需要,同事,Undirected,11
需要,有点,Undirected,13
需要,长期,Undirected,11
需要,经历,Undirected,17
需要,疫情,Undirected,11
需要,安排,Undirected,10
需要,在家,Undirected,13
需要,父母,Undirected,17
需要,老师,Undirected,14
需要,严重,Undirected,16
需要,解决,Undirected,21
需要,关系,Undirected,15
需要,害怕,Undirected,14
需要,失去,Undirected,14
需要,心情,Undirected,10
需要,影响,Undirected,18
需要,表现,Undirected,11
需要,今年,Undirected,11
学生,学校,Undirected,13
学生,压力,Undirected,11
学生,喜欢,Undirected,10
学生,学习,Undirected,11
学生,问题,Undirected,15
学生,选择,Undirected,10
学生,环境,Undirected,10
学生,现在,Undirected,15
学生,每天,Undirected,11
学生,工作,Undirected,15
学生,人生,Undirected,11
学生,生活,Undirected,10
学生,不能,Undirected,12
学生,能力,Undirected,13
学生,有点,Undirected,10
学生,老师,Undirected,12
家庭,压力,Undirected,12
家庭,喜欢,Undirected,13
家庭,学习,Undirected,12
家庭,问题,Undirected,20
家庭,选择,Undirected,14
家庭,以后,Undirected,10
家庭,现在,Undirected,25
家庭,每天,Undirected,13
家庭,工作,Undirected,25
家庭,人生,Undirected,12
家庭,生活,Undirected,24
家庭,状态,Undirected,11
家庭,不敢,Undirected,10
家庭,妈妈,Undirected,12
家庭,朋友,Undirected,14
家庭,担心,Undirected,10
家庭,情绪,Undirected,12
家庭,结果,Undirected,14
家庭,经常,Undirected,10
家庭,总是,Undirected,13
家庭,不能,Undirected,16
家庭,公司,Undirected,10
家庭,怎么办,Undirected,10
家庭,能力,Undirected,13
家庭,面对,Undirected,10
家庭,未来,Undirected,11
家庭,不想,Undirected,14
家庭,如何,Undirected,10
家庭,比较,Undirected,16
家庭,办法,Undirected,12
家庭,经历,Undirected,12
家庭,父母,Undirected,18
家庭,影响,Undirected,10
家庭,今年,Undirected,11
学校,压力,Undirected,16
学校,喜欢,Undirected,17
学校,学习,Undirected,18
学校,问题,Undirected,23
学校,选择,Undirected,12
学校,环境,Undirected,11
学校,现在,Undirected,28
学校,每天,Undirected,10
学校,工作,Undirected,24
学校,人生,Undirected,12
学校,生活,Undirected,14
学校,状态,Undirected,13
学校,不敢,Undirected,10
学校,说话,Undirected,10
学校,想要,Undirected,12
学校,感到,Undirected,10
学校,考试,Undirected,10
学校,妈妈,Undirected,10
学校,朋友,Undirected,10
学校,不行,Undirected,10
学校,担心,Undirected,12
学校,结果,Undirected,10
学校,经常,Undirected,12
学校,不能,Undirected,20
学校,能力,Undirected,13
学校,未来,Undirected,11
学校,不想,Undirected,12
学校,比较,Undirected,14
学校,办法,Undirected,10
学校,地方,Undirected,11
学校,有点,Undirected,10
学校,在家,Undirected,11
学校,父母,Undirected,10
学校,老师,Undirected,13
学校,解决,Undirected,11
压力,喜欢,Undirected,19
压力,最近,Undirected,15
压力,学习,Undirected,20
压力,问题,Undirected,31
压力,选择,Undirected,24
压力,改变,Undirected,11
压力,以后,Undirected,13
压力,环境,Undirected,19
压力,现在,Undirected,39
压力,一年,Undirected,12
压力,每天,Undirected,21
压力,工作,Undirected,40
压力,人生,Undirected,17
压力,有时候,Undirected,13
压力,生活,Undirected,30
压力,状态,Undirected,22
压力,不敢,Undirected,14
压力,说话,Undirected,11
压力,紧张,Undirected,13
压力,想要,Undirected,14
压力,感到,Undirected,15
压力,妈妈,Undirected,10
压力,晚上,Undirected,13
压力,身体,Undirected,15
压力,朋友,Undirected,24
压力,烦恼,Undirected,10
压力,困难,Undirected,12
压力,担心,Undirected,18
压力,情绪,Undirected,20
压力,结果,Undirected,14
压力,经常,Undirected,17
压力,总是,Undirected,16
压力,不能,Undirected,29
压力,准备,Undirected,10
压力,吃饭,Undirected,11
压力,领导,Undirected,15
压力,公司,Undirected,14
压力,回家,Undirected,11
压力,能力,Undirected,20
压力,面对,Undirected,21
压力,目前,Undirected,10
压力,不想,Undirected,19
压力,如何,Undirected,13
压力,比较,Undirected,24
压力,办法,Undirected,18
压力,地方,Undirected,11
压力,同事,Undirected,13
压力,有点,Undirected,18
压力,工资,Undirected,11
压力,内心,Undirected,11
压力,长期,Undirected,10
压力,烦躁,Undirected,11
压力,经历,Undirected,14
压力,安排,Undirected,12
压力,面试,Undirected,10
压力,在家,Undirected,11
压力,父母,Undirected,16
压力,老师,Undirected,16
压力,解决,Undirected,15
压力,关系,Undirected,13
压力,害怕,Undirected,14
压力,失去,Undirected,10
压力,心情,Undirected,12
压力,影响,Undirected,15
压力,今年,Undirected,10
喜欢,最近,Undirected,12
喜欢,学习,Undirected,20
喜欢,问题,Undirected,28
喜欢,选择,Undirected,20
喜欢,改变,Undirected,12
喜欢,以后,Undirected,14
喜欢,环境,Undirected,14
喜欢,现在,Undirected,35
喜欢,一年,Undirected,11
喜欢,每天,Undirected,19
喜欢,工作,Undirected,40
喜欢,人生,Undirected,17
喜欢,有时候,Undirected,10
喜欢,生活,Undirected,32
喜欢,状态,Undirected,15
喜欢,不敢,Undirected,17
喜欢,说话,Undirected,15
喜欢,想要,Undirected,17
喜欢,感到,Undirected,12
喜欢,妈妈,Undirected,12
喜欢,睡觉,Undirected,11
喜欢,身体,Undirected,14
喜欢,朋友,Undirected,27
喜欢,担心,Undirected,14
喜欢,情绪,Undirected,12
喜欢,结果,Undirected,18
喜欢,经常,Undirected,17
喜欢,总是,Undirected,14
喜欢,不能,Undirected,20
喜欢,公司,Undirected,10
喜欢,怎么办,Undirected,10
喜欢,能力,Undirected,14
喜欢,面对,Undirected,10
喜欢,未来,Undirected,14
喜欢,城市,Undirected,10
喜欢,决定,Undirected,11
喜欢,不想,Undirected,19
喜欢,如何,Undirected,13
喜欢,比较,Undirected,19
喜欢,办法,Undirected,16
喜欢,地方,Undirected,11
喜欢,有点,Undirected,12
喜欢,经历,Undirected,17
喜欢,在家,Undirected,14
喜欢,父母,Undirected,18
喜欢,老师,Undirected,13
喜欢,严重,Undirected,11
喜欢,解决,Undirected,14
喜欢,关系,Undirected,12
喜欢,害怕,Undirected,11
喜欢,失去,Undirected,11
喜欢,影响,Undirected,15
最近,学习,Undirected,15
最近,问题,Undirected,17
最近,选择,Undirected,10
最近,环境,Undirected,11
最近,现在,Undirected,31
最近,工作,Undirected,25
最近,人生,Undirected,12
最近,有时候,Undirected,11
最近,生活,Undirected,18
最近,状态,Undirected,14
最近,不敢,Undirected,13
最近,朋友,Undirected,17
最近,担心,Undirected,12
最近,结果,Undirected,12
最近,总是,Undirected,10
最近,不能,Undirected,16
最近,公司,Undirected,12
最近,不想,Undirected,15
最近,办法,Undirected,12
最近,经历,Undirected,10
最近,疫情,Undirected,10
最近,父母,Undirected,10
最近,影响,Undirected,10
学习,问题,Undirected,28
学习,选择,Undirected,14
学习,以后,Undirected,13
学习,环境,Undirected,15
学习,现在,Undirected,35
学习,一年,Undirected,12
学习,每天,Undirected,14
学习,工作,Undirected,35
学习,人生,Undirected,17
学习,生活,Undirected,26
学习,状态,Undirected,20
学习,不敢,Undirected,13
学习,说话,Undirected,15
学习,紧张,Undirected,10
学习,想要,Undirected,11
学习,感到,Undirected,12
学习,考试,Undirected,10
学习,妈妈,Undirected,13
学习,身体,Undirected,11
学习,朋友,Undirected,19
学习,困难,Undirected,10
学习,担心,Undirected,16
学习,情绪,Undirected,14
学习,结果,Undirected,14
学习,经常,Undirected,18
学习,总是,Undirected,14
学习,不能,Undirected,21
学习,准备,Undirected,11
学习,领导,Undirected,11
学习,公司,Undirected,11
学习,回家,Undirected,10
学习,怎么办,Undirected,10
学习,能力,Undirected,21
学习,面对,Undirected,11
学习,未来,Undirected,13
学习,决定,Undirected,10
学习,不想,Undirected,20
学习,家人,Undirected,10
学习,如何,Undirected,12
学习,比较,Undirected,15
学习,办法,Undirected,14
学习,地方,Undirected,11
学习,有点,Undirected,10
学习,经历,Undirected,13
学习,面试,Undirected,10
学习,在家,Undirected,10
学习,父母,Undirected,12
学习,老师,Undirected,14
学习,严重,Undirected,12
学习,解决,Undirected,14
学习,害怕,Undirected,11
学习,失去,Undirected,10
学习,影响,Undirected,11
问题,选择,Undirected,31
问题,改变,Undirected,18
问题,以后,Undirected,13
问题,环境,Undirected,24
问题,现在,Undirected,50
问题,一年,Undirected,14
问题,每天,Undirected,26
问题,工作,Undirected,55
问题,人生,Undirected,23
问题,有时候,Undirected,17
问题,生活,Undirected,40
问题,状态,Undirected,30
问题,不敢,Undirected,24
问题,说话,Undirected,16
问题,紧张,Undirected,14
问题,想要,Undirected,20
问题,感到,Undirected,21
问题,考试,Undirected,12
问题,妈妈,Undirected,14
问题,晚上,Undirected,11
问题,睡觉,Undirected,12
问题,身体,Undirected,19
问题,朋友,Undirected,32
问题,不行,Undirected,14
问题,烦恼,Undirected,10
问题,困难,Undirected,14
问题,担心,Undirected,25
问题,情绪,Undirected,21
问题,结果,Undirected,30
问题,经常,Undirected,24
问题,担忧,Undirected,10
问题,总是,Undirected,24
问题,不能,Undirected,40
问题,缓解,Undirected,10
问题,准备,Undirected,11
问题,吃饭,Undirected,10
问题,领导,Undirected,15
问题,公司,Undirected,18
问题,回家,Undirected,11
问题,怎么办,Undirected,15
问题,能力,Undirected,31
问题,去年,Undirected,10
问题,完成,Undirected,12
问题,面对,Undirected,24
问题,目前,Undirected,13
问题,未来,Undirected,21
问题,决定,Undirected,14
问题,失眠,Undirected,11
问题,不想,Undirected,27
问题,家人,Undirected,12
问题,如何,Undirected,21
问题,比较,Undirected,25
问题,办法,Undirected,21
问题,地方,Undirected,17
问题,同事,Undirected,11
问题,有点,Undirected,17
问题,内心,Undirected,14
问题,房子,Undirected,10
问题,长期,Undirected,10
问题,烦躁,Undirected,11
问题,经历,Undirected,24
问题,面试,Undirected,12
问题,上班,Undirected,10
问题,在家,Undirected,14
问题,父母,Undirected,23
问题,老师,Undirected,15
问题,严重,Undirected,17
问题,解决,Undirected,31
问题,关系,Undirected,17
问题,害怕,Undirected,17
问题,失去,Undirected,15
问题,心情,Undirected,13
问题,影响,Undirected,22
问题,怀疑,Undirected,12
问题,表现,Undirected,11
问题,今年,Undirected,11
选择,改变,Undirected,12
选择,以后,Undirected,11
选择,环境,Undirected,16
选择,现在,Undirected,31
选择,一年,Undirected,12
选择,每天,Undirected,19
选择,工作,Undirected,40
选择,人生,Undirected,16
选择,有时候,Undirected,10
选择,生活,Undirected,24
选择,状态,Undirected,18
选择,不敢,Undirected,14
选择,想要,Undirected,13
选择,感到,Undirected,15
选择,身体,Undirected,12
选择,朋友,Undirected,19
选择,担心,Undirected,13
选择,情绪,Undirected,14
选择,结果,Undirected,18
选择,经常,Undirected,15
选择,总是,Undirected,15
选择,不能,Undirected,23
选择,领导,Undirected,12
选择,公司,Undirected,13
选择,能力,Undirected,18
选择,面对,Undirected,17
选择,未来,Undirected,13
选择,决定,Undirected,13
选择,不想,Undirected,19
选择,如何,Undirected,11
选择,比较,Undirected,20
选择,办法,Undirected,14
选择,地方,Undirected,10
选择,有点,Undirected,12
选择,经历,Undirected,15
选择,在家,Undirected,10
选择,父母,Undirected,19
选择,老师,Undirected,14
选择,稳定,Undirected,10
选择,解决,Undirected,14
选择,关系,Undirected,16
选择,害怕,Undirected,11
选择,失去,Undirected,13
选择,影响,Undirected,16
选择,今年,Undirected,10
改变,环境,Undirected,14
改变,现在,Undirected,25
改变,每天,Undirected,17
改变,工作,Undirected,24
改变,人生,Undirected,13
改变,生活,Undirected,25
改变,状态,Undirected,14
改变,想要,Undirected,12
改变,身体,Undirected,10
改变,朋友,Undirected,19
改变,情绪,Undirected,15
改变,结果,Undirected,15
改变,总是,Undirected,13
改变,不能,Undirected,17
改变,领导,Undirected,11
改变,能力,Undirected,12
改变,面对,Undirected,13
改变,未来,Undirected,15
改变,不想,Undirected,12
改变,比较,Undirected,12
改变,办法,Undirected,11
改变,经历,Undirected,13
改变,老师,Undirected,11
改变,影响,Undirected,10
以后,现在,Undirected,24
以后,每天,Undirected,16
以后,工作,Undirected,28
以后,人生,Undirected,10
以后,生活,Undirected,18
以后,朋友,Undirected,12
以后,结果,Undirected,10
以后,经常,Undirected,10
以后,总是,Undirected,11
以后,不能,Undirected,10
以后,能力,Undirected,13
以后,不想,Undirected,12
以后,比较,Undirected,13
以后,有点,Undirected,10
以后,上班,Undirected,11
以后,父母,Undirected,10
环境,现在,Undirected,27
环境,每天,Undirected,18
环境,工作,Undirected,30
环境,人生,Undirected,12
环境,有时候,Undirected,10
环境,生活,Undirected,18
环境,状态,Undirected,18
环境,不敢,Undirected,13
环境,说话,Undirected,10
环境,想要,Undirected,13
环境,感到,Undirected,12
环境,妈妈,Undirected,10
环境,身体,Undirected,10
环境,朋友,Undirected,17
环境,担心,Undirected,11
环境,情绪,Undirected,10
环境,结果,Undirected,11
环境,总是,Undirected,11
环境,不能,Undirected,20
环境,领导,Undirected,12
环境,公司,Undirected,12
环境,能力,Undirected,16
环境,面对,Undirected,17
环境,未来,Undirected,12
环境,如何,Undirected,10
环境,比较,Undirected,14
环境,办法,Undirected,13
环境,地方,Undirected,10
环境,有点,Undirected,12
环境,经历,Undirected,14
环境,在家,Undirected,10
环境,父母,Undirected,13
环境,老师,Undirected,12
环境,严重,Undirected,11
环境,解决,Undirected,13
环境,关系,Undirected,10
环境,害怕,Undirected,11
环境,影响,Undirected,15
现在,一年,Undirected,23
现在,每天,Undirected,38
现在,抑郁,Undirected,18
现在,工作,Undirected,79
现在,人生,Undirected,26
现在,有时候,Undirected,23
现在,生活,Undirected,54
现在,状态,Undirected,35
现在,不敢,Undirected,29
现在,说话,Undirected,20
现在,紧张,Undirected,14
现在,想要,Undirected,28
现在,感到,Undirected,21
现在,考试,Undirected,10
现在,妈妈,Undirected,18
现在,晚上,Undirected,16
现在,睡觉,Undirected,15
现在,身体,Undirected,28
现在,朋友,Undirected,47
现在,不行,Undirected,15
现在,烦恼,Undirected,10
现在,困难,Undirected,16
现在,担心,Undirected,25
现在,压抑,Undirected,10
现在,陷入,Undirected,10
现在,情绪,Undirected,26
现在,结果,Undirected,36
现在,经常,Undirected,27
现在,总是,Undirected,28
现在,不能,Undirected,48
现在,准备,Undirected,16
现在,吃饭,Undirected,13
现在,领导,Undirected,17
现在,公司,Undirected,28
现在,回家,Undirected,16
现在,怎么办,Undirected,23
现在,能力,Undirected,30
现在,去年,Undirected,11
现在,完成,Undirected,10
现在,面对,Undirected,22
现在,目前,Undirected,18
现在,未来,Undirected,24
现在,城市,Undirected,12
现在,决定,Undirected,15
现在,失眠,Undirected,14
现在,不想,Undirected,39
现在,家人,Undirected,13
现在,如何,Undirected,22
现在,比较,Undirected,35
现在,办法,Undirected,25
现在,地方,Undirected,19
现在,收入,Undirected,11
现在,同事,Undirected,18
现在,医院,Undirected,11
现在,有点,Undirected,29
现在,工资,Undirected,14
现在,内心,Undirected,14
现在,房子,Undirected,14
现在,长期,Undirected,10
现在,烦躁,Undirected,11
现在,天天,Undirected,11
现在,下班,Undirected,13
现在,经历,Undirected,25
现在,疫情,Undirected,20
现在,安排,Undirected,11
现在,面试,Undirected,18
现在,上班,Undirected,21
现在,在家,Undirected,23
现在,父母,Undirected,32
现在,老师,Undirected,23
现在,迷茫,Undirected,10
现在,稳定,Undirected,14
现在,生病,Undirected,10
现在,严重,Undirected,17
现在,解决,Undirected,20
现在,关系,Undirected,18
现在,害怕,Undirected,28
现在,失去,Undirected,16
现在,心情,Undirected,18
现在,影响,Undirected,20
现在,怀疑,Undirected,12
现在,表现,Undirected,11
现在,今年,Undirected,16
现在,照顾,Undirected,11
一年,每天,Undirected,12
一年,工作,Undirected,26
一年,生活,Undirected,11
一年,朋友,Undirected,10
一年,结果,Undirected,11
一年,经常,Undirected,12
一年,不能,Undirected,11
一年,回家,Undirected,11
一年,能力,Undirected,12
一年,不想,Undirected,13
一年,上班,Undirected,11
一年,父母,Undirected,10
每天,抑郁,Undirected,12
每天,工作,Undirected,41
每天,人生,Undirected,17
每天,有时候,Undirected,10
每天,生活,Undirected,36
每天,状态,Undirected,18
每天,不敢,Undirected,14
每天,说话,Undirected,10
每天,紧张,Undirected,12
每天,想要,Undirected,15
每天,感到,Undirected,12
每天,身体,Undirected,14
每天,朋友,Undirected,23
每天,不行,Undirected,11
每天,担心,Undirected,10
每天,情绪,Undirected,17
每天,结果,Undirected,21
每天,经常,Undirected,13
每天,总是,Undirected,21
每天,不能,Undirected,24
每天,领导,Undirected,16
每天,公司,Undirected,10
每天,能力,Undirected,21
每天,面对,Undirected,14
每天,未来,Undirected,14
每天,不想,Undirected,16
每天,如何,Undirected,14
每天,比较,Undirected,16
每天,办法,Undirected,15
每天,地方,Undirected,13
每天,同事,Undirected,11
每天,有点,Undirected,10
每天,内心,Undirected,15
每天,下班,Undirected,10
每天,经历,Undirected,14
每天,上班,Undirected,16
每天,在家,Undirected,14
每天,父母,Undirected,13
每天,老师,Undirected,14
每天,严重,Undirected,12
每天,解决,Undirected,15
每天,关系,Undirected,12
每天,害怕,Undirected,13
每天,影响,Undirected,13
抑郁,工作,Undirected,15
抑郁,生活,Undirected,13
