word,tfidf
速度,163.47687579436285
屏幕,158.0756767678309
拍照,156.83152926055138
外观,144.42640808420182
运行,143.17431770490217
效果,133.35303980713894
流畅,131.82997528930875
手感,124.29168889872966
充电,120.90186677991228
外形,110.03924572248093
音效,106.60207948083628
好看,96.37007660026556
性价比,88.25475448084786
摄像头,78.44865529530115
待机时间,73.86784908085
系统,68.56776838636304
发热,61.62545263807297
物流,60.371213042290435
体验,59.43505077678353
漂亮,58.6429305118441
价格,58.249680530261415
电池,57.81301380478631
像素,57.46518719812764
性能,53.659799717561484
玩游戏,49.2151908218392
前置,48.18145276729999
颜值,47.54320001105147
续航,47.026272145815156
快递,45.72835752932043
陶瓷,45.06699620107574
打游戏,43.56085105223627
很漂亮,42.050618878111415
质量,42.02591099740166
颜色,40.11456253082322
质感,39.58180616780722
发货,38.4473354524728
骁龙,38.19462713379347
处理器,37.66280846747605
包装,36.95919825575964
卡顿,34.47877525937887
游戏,34.017530852845994
配置,33.69852413154141
推荐,33.15549337239886
音质,32.86916349411761
视频,32.83050734493194
功能,32.345908659114976
快充,32.300927391353966
大气,31.195177845087475
充电器,30.426210477559422
充满,30.420468791549627
相机,30.125312789861052
显示,29.658242300124247
内存,28.023246172888825
机身,27.814331391314653
红米,27.76410158896583
耐用,27.643563732853845
活动,27.098442465240886
曲面,27.058535474970107
王者,26.965371510694883
双十,26.637772504647856
屏下,26.63082773779812
客服,26.342890779270128
优惠,25.819655881478578
接受,25.771891539597515
无线,25.351085575619354
产品,24.985791251101546
挺不错,24.5306437383277
一亿,24.011945971480472
米粉,24.011003055377103
强大,23.971107133257515
价位,23.516426181025782
看着,23.44701867276967
声音,23.10920853831654
做工,23.086510271154108
耗电,22.803326531450697
屏幕显示,22.671943712937463
后置,22.649669011211593
扬声器,22.548675829725482
设计,22.362105281714925
第二天,22.14191606105697
正品,21.689874112740952
期待,21.537050740136642
旗舰,21.304725303171757
指纹,21.295007529226186
重量,20.941829699714205
实惠,20.783655071002165
无敌,20.635469019270733
轻薄,20.63115324055661
服务,20.624568671744612
还行,20.538013199675405
哈曼,20.505811231805673
想象,20.191436371077288
电量,20.06692346462768
天玑,19.834265594419513
挺快,19.782553739621857
黑色,19.771625769133912
发现,19.393828082411318
降价,19.11731894633373
不用,18.98724323934905
高端,18.915906303529614
白色,18.90301903882343
分钟,18.86466011772241
系列,18.48076131996584
一流,18.39149460358943
加油,18.118416001578176
时尚,17.906556951783617
华为,17.87583433463157
缺点,17.65729446167176
照片,17.639318232462948
自拍,17.313221004731307
网上,17.156157951760246
新手机,17.141141205555382
优化,16.74000723018549
越来越,16.73898875973181
分辨率,16.666785761595666
厉害,16.59077734690394
后盖,16.54810757318935
蓝色,16.513426390506833
上档次,16.415027634299
习惯,16.371200927340666
超快,16.35995864414547
到货,16.29527264128515
舒适,16.205955014184603
便宜,16.20313738700409
手里,16.178802575650668
刷新率,16.166208562380213
第一,16.064012335908593
朋友,15.732777859914082
惊喜,15.457619155804002
发烫,15.448705892570569
足够,15.418738746062107
镜头,15.362434126856522
顺滑,15.360783390615161
优秀,15.210672688772034
服务态度,15.136313698982466
照相,14.971881557172019
没得说,14.883122667958903
稳定,14.809314156187718
待机,14.601974991253606
旗舰机,14.576917923898648
精致,14.43359648679712
不卡顿,14.290857729658132
清晰度,14.26399932913028
荣耀,14.11676449007669
唯一,14.080883298578925
全新,14.01415044344701
色彩,13.952834850559132
送货,13.9339473710593
真心,13.7932190172552
丝滑,13.744460625694536
更新,13.735862956384283
大小,13.729862656355214
宝贝,13.717065036480562
开机,13.678781015219315
预期,13.579791604867525
顺畅,13.529612921140465
感受,13.452257460089486
下手,13.450220059310203
好多,13.43015506656783
软件,13.37297152774903
夜景,13.363056795267033
信号,13.346885909719099
拍摄,13.30873886416319
解锁,13.277269741885144
划算,13.255547210455235
首发,13.240944496066936
画质,13.114556714107081
升级,13.110948052739417
音乐,13.110366776551228
顶级,13.045419786802842
果断,13.028716798003106
一充,13.017118550221202
高刷,12.939269249234492
用户,12.925036583381278
灵敏,12.919559149422936
美观,12.857097094824878
垃圾,12.768273538971659
下次,12.760749465983308
提升,12.552928593624365
品牌,12.481516920640832
版本,12.41461666264393
太棒了,12.39060525539304
精美,12.3708377777768
后续,12.358581279935047
毫安,12.322775613691766
好久,12.258766711326093
图片,12.228068992905275
用过,12.180412206243092
买来,12.163039651088097
模糊,12.073212529185666
外观设计,12.022423442187515
外放,12.010364614660068
摄像,11.934625603602651
影响,11.88392022716485
平时,11.73889781588558
买手机,11.711354572447071
追评,11.657723013417161
担心,11.64963705279501
赠品,11.569267466456969
疫情,11.49145117178638
边框,11.444846867545692
棒棒,11.43902835229476
能力,11.436440004190446
需求,11.353245068986489
忠实,11.322095727105365
早上,11.159343781663864
自营,11.10660623857949
暂时,11.093140580755984
不好,11.042614991634903
符合,10.935010158356217
商品,10.918686384483976
耳机,10.830429262579122
高大,10.811576388550943
银色,10.803263395877849
高清,10.776572625521016
温润,10.74375418431661
保护,10.706428414921465
新机,10.706067998448702
很强,10.64924918681304
送到,10.616706154042356
自带,10.528023585244494
材质,10.52549396199613
商家,10.501120551235342
还会,10.494237912844767
真不错,10.493830012110715
背面,10.488776020763918
高通,10.481186382088529
一级,10.404869630723269
精细,10.346325708106237
地方,10.334588687030463
品质,10.318494025883362
更好,10.314598800692723
原因,10.312789585721143
现象,10.309694035843812
温度,10.25624311029831
表现,10.19967912549005
素质,10.191222912332556
态度,10.140836528760282
芯片,10.10115726452705
实在,10.058542061310153
反正,10.030136253319196
大方,9.965499359933295
辨识,9.914227692503285
控制,9.897324565075502
画面,9.89670755347588
力度,9.834512747745425
半个,9.785605092725984
老婆,9.629614151195826
点赞,9.570448302120203
出色,9.556322677107756
音响,9.461855277169118
真香,9.356025607753601
去年,9.341586321049045
国产,9.324409103832773
店家,9.253786844756263
配色,9.191205826937594
实用,9.123774603199871
变焦,9.08940219982631
扫码,9.087908273627477
简单,9.085008077115168
关注,9.046280415698522
很赞,8.988974094913432
国货,8.93708596481745
如玉,8.897724636713441
重度,8.861445773409907
高级,8.729354055340334
一台,8.701079507925082
比较满意,8.691517560329473
科技,8.640788815503678
肯定,8.631156647527705
家里,8.619169521954163
不太,8.580868412923337
这是,8.57544351937461
反应速度,8.55504475416529
稍微,8.551496390607847
塑料,8.545548448919158
玻璃,8.542273070025162
防抖,8.53478753039158
一代,8.533854917916635
顺手,8.52507070588914
越做越,8.507508616507673
挺好用,8.483486916830216
粉丝,8.480045475344065
观感,8.455426882245654
特意,8.429209335312537
换机,8.427549252269198
物超所值,8.397066869426578
小哥,8.357591123285797
火龙,8.304865853137494
样子,8.302801307510308
一般般,8.267165730575101
一部,8.209584453375864
这块,8.19912263881213
压力,8.195402654776265
网络,8.187727730731623
爱不释手,8.182724915480076
备用机,8.152015702464439
贴膜,8.129986835964145
散热,8.126088979389854
很爽,8.11474678628886
超出,8.107137391334433
开心,8.096221062946366
中度,8.088972447073237
功能强大,8.053771421828325
套装,8.030113328474048
紫色,8.028114695642865
硬件,8.024126566094358
试用,8.017498719871615
想要,7.937466614004842
顶配,7.803881227201939
看不到,7.790177633913298
解决,7.764980339504144
用到,7.755951925981001
模组,7.751634539281556
物美价廉,7.735077021331597
昨天,7.6946148187003
优点,7.679717491881711
迫不及待,7.678808688034227
电影,7.659919896601474
售后,7.644708621319098
电池容量,7.5941691271646805
没话说,7.57742510539896
官方,7.576268684624724
很久,7.568569823063611
配送,7.557831939046167
