主题数,困惑度,一致性
2,-3.2650060852368674,1.0
3,-3.542907645304998,1.0
4,-3.735710402329763,1.0
5,-3.8511179933945336,1.0
6,-3.9872033248345056,1.0
7,-4.105782767136891,1.0
8,-4.543480262160301,1.0
9,-4.30576774974664,1.0
10,-4.391945034265518,1.0
11,-4.471026077866554,1.0
12,-4.809368620316188,1.0
13,-4.61208996673425,1.0
14,-4.675619870424271,1.0
