主题数,困惑度,一致性
2,-3.3200717064050527,1.0
3,-3.727049103150001,1.0
4,-3.8422461656423716,1.0
5,-3.9195917523824253,1.0
6,-4.475801834693322,1.0
7,-4.1725181845518255,1.0
8,-4.475504430440756,1.0
9,-4.371388265719781,1.0
10,-4.45713904270759,1.0
11,-4.53585428916491,1.0
12,-4.6086295659725485,1.0
13,-4.676320273142594,1.0
14,-4.739601676280682,1.0
