,word,counts
0,大连,2602
1,捂脸,1118
2,比心,1114
3,泣不成声,607
4,流泪,502
5,玫瑰,460
6,地方,419
7,城市,405
8,泪奔,381
9,鼓掌,355
10,去过,301
11,真的,273
12,喜欢,262
13,不错,183
14,浪漫,163
15,大连人,159
16,加油,149
17,疫情,146
18,感觉,145
19,感谢,142
20,星海,137
21,观察,133
22,广场,131
23,好看,128
24,漂亮,121
25,灵机一动,112
26,推荐,111
27,这是,105
28,视频,104
29,海边,98
30,美丽,95
31,好吃,92
32,晚上,90
33,生活,89
34,夏天,87
35,太美,86
36,送心,85
37,希望,84
38,家乡,84
39,孩子,84
40,微笑,80
41,最美,80
42,打卡,78
43,爱心,77
44,点赞,76
45,沈阳,76
46,确实,75
47,好玩,73
48,我家,72
49,好美,72
50,公园,70
51,哈哈哈,70
52,离开,69
53,时间,69
54,东北,69
55,发现,68
56,谢谢,68
57,旅顺,67
58,收费,67
59,攻略,66
60,好像,65
61,适合,65
62,东港,65
63,有没有,64
64,北方,61
65,旅游,61
66,看着,61
67,风景,60
68,好多,58
69,金石滩,58
70,特别,57
71,干净,56
72,环境,56
73,消费,55
74,我要,54
75,咱俩,54
76,几天,54
77,海鲜,53
78,美女,53
79,为啥,52
80,朋友,52
81,冬天,51
82,发怒,51
83,溜达,51
84,工资,51
85,门票,51
86,回来,50
87,太好了,49
88,几个,48
89,大笑,48
90,民宿,48
91,景点,48
92,烧烤,47
93,滨海,47
94,青岛,46
95,美景,46
96,明天,45
97,两个,45
98,昨天,45
99,中国,44
100,给力,44
101,位置,44
102,五一,43
103,回去,42
104,美好,41
105,第一,41
106,不想,40
107,老虎滩,40
108,期待,40
109,音乐,39
110,世界,39
111,安排,39
112,几点,39
113,房子,38
114,美的,38
115,东西,37
116,天天,37
117,酒店,37
118,王国,36
119,辽宁,36
120,下次,36
121,水城,36
122,大学,36
123,这座,35
124,骄傲,35
125,风情街,35
126,咖啡,35
127,明珠,35
128,调皮,35
129,便宜,35
130,结束,35
131,机会,35
132,夜市,35
133,记得,35
134,大海,35
135,不吃,34
136,一点,33
137,不失,33
138,猪头,33
139,一线,33
140,免费,33
141,天津,33
142,景色,33
143,喷泉,33
144,哈哈哈哈,33
145,介绍,32
146,海鸥,32
147,赶海,32
148,回家,32
149,不用,32
150,啥时候,32
151,超级,32
152,机场,32
153,可惜,32
154,礼貌,31
155,威尼斯,31
156,心动,31
157,越来越,31
158,同学,30
159,两天,30
160,上次,30
161,关注,30
162,不行,30
163,滤镜,30
164,核酸,30
165,偷笑,30
166,夜景,30
167,金州,30
168,美食,30
169,看海,30
170,支持,30
171,无辜,29
172,好人,29
173,隔离,29
174,小时,29
175,收藏,29
176,发展,29
177,航拍,29
178,开发区,29
179,中山,29
180,全是,28
181,日本,28
182,全国,28
183,太漂亮,28
184,建议,28
185,请问,28
186,建筑,27
187,樱花,27
188,沙滩,27
189,拍照,27
190,不到,27
191,味道,27
192,快乐,26
193,机智,26
194,温度,26
195,不让,26
196,评论,26
197,真不错,26
198,你好,26
199,不去,26
