,word,counts
0,大连,2318
1,比心,899
2,捂脸,587
3,玫瑰,373
4,城市,366
5,泣不成声,352
6,流泪,303
7,鼓掌,261
8,喜欢,247
9,地方,244
10,真的,235
11,泪奔,193
12,去过,169
13,不错,168
14,浪漫,156
15,大连人,147
16,加油,135
17,广场,124
18,漂亮,121
19,感觉,115
20,星海,114
21,感谢,111
22,好看,108
23,疫情,96
24,美丽,94
25,推荐,88
26,生活,84
27,家乡,83
28,海边,81
29,最美,79
30,太美,77
31,视频,76
32,点赞,75
33,观察,73
34,好美,72
35,希望,71
36,好玩,70
37,孩子,70
38,爱心,68
39,灵机一动,68
40,沈阳,68
41,公园,66
42,哈哈哈,66
43,确实,65
44,这是,64
45,好吃,63
46,谢谢,58
47,风景,57
48,离开,56
49,送心,56
50,攻略,55
51,金石滩,53
52,适合,53
53,我家,51
54,东北,51
55,微笑,50
56,环境,50
57,夏天,49
58,北方,49
59,旅顺,49
60,看着,49
61,特别,48
62,打卡,47
63,发现,47
64,干净,47
65,东港,46
66,时间,45
67,青岛,44
68,朋友,43
69,好多,42
70,滨海,42
71,中国,41
72,美景,41
73,旅游,41
74,美好,40
75,世界,39
76,我要,38
77,海鲜,37
78,期待,37
79,音乐,36
80,美的,36
81,骄傲,35
82,好像,35
83,大学,35
84,这座,34
85,溜达,34
86,晚上,34
87,景点,34
88,民宿,33
89,老虎滩,33
90,景色,33
91,机会,33
92,第一,33
93,回来,32
94,风情街,32
95,辽宁,32
96,喷泉,32
97,海鸥,31
98,美女,31
99,昨天,31
100,位置,31
101,回家,30
102,太好了,30
103,大笑,30
104,水城,30
105,大海,30
106,给力,29
107,好人,29
108,发展,29
109,哈哈哈哈,29
110,支持,29
111,越来越,29
112,威尼斯,28
113,下次,28
114,有没有,28
115,五一,28
116,太漂亮,27
117,安排,27
118,一线,27
119,夜景,27
120,中山,27
121,介绍,26
122,关注,26
123,房子,26
124,记得,26
125,明珠,26
126,日本,25
127,樱花,25
128,消费,25
129,免费,25
130,天天,25
131,机场,25
132,便宜,25
133,王国,25
134,航拍,25
135,发怒,25
136,东西,24
137,超级,24
138,一座,24
139,真不错,24
140,黑龙江,24
141,门票,24
142,调皮,24
143,美食,24
144,隔离,24
145,看海,24
146,酒店,24
147,可惜,24
148,咖啡,24
149,快乐,23
150,机智,23
151,海滨,23
152,沙滩,23
153,收藏,23
154,心动,23
155,开发区,23
156,摩天轮,23
157,拍摄,23
158,文案,23
159,故乡,22
160,烧烤,22
161,永远,22
162,一点,22
163,不想,22
164,赶海,22
165,宜居,22
166,动物园,22
167,几天,22
168,偷笑,22
169,小时候,22
170,冬天,21
171,猪头,21
172,建筑,21
173,几个,21
174,幸福,21
175,自豪,21
176,值得,21
177,两个,21
178,码头,21
179,回忆,20
180,好好,20
181,羡慕,20
182,上学,20
183,拍照,20
184,有人,20
185,不用,20
186,商场,20
187,每次,20
188,建议,20
189,舒服,20
190,啥时候,20
191,太棒了,20
192,结束,20
193,能量,20
194,不失,19
195,不吃,19
196,几年,19
197,同学,19
198,回去,19
199,学校,19
