,word,counts
0,亿元,992
1,公司,879
2,市场,556
3,集团,442
4,投资,409
5,作者,392
6,业务,356
7,中国,348
8,汽车,317
9,显示,314
10,项目,295
11,行业,276
12,上市,263
13,国美,258
14,品牌,238
15,企业,235
16,销售,232
17,检测,219
18,增长,215
19,同比,211
20,数据,209
21,门店,204
22,资产,203
23,贝壳,203
24,收入,199
25,去年,193
26,资金,190
27,股东,187
28,万元,185
29,价格,185
30,有限公司,184
31,投资者,183
32,员工,182
33,超过,181
34,规模,177
35,产品,174
36,股份,172
37,包括,167
38,融资,166
39,股价,165
40,上海,162
41,下降,160
42,资本,159
43,财报,155
44,成本,151
45,一位,149
46,管理,148
47,房地产,146
48,人士,143
49,上半年,141
50,股权,140
51,疫情,137
52,复星,137
53,渠道,135
54,机构,133
55,债务,132
56,平台,132
57,亿美元,132
58,茅台,132
59,国际,131
60,业绩,130
61,发展,129
62,地产,129
63,美国,129
64,比亚迪,127
65,哪吒,126
66,营收,125
67,城市,124
68,风险,124
69,影响,123
70,控股,122
71,净利润,122
72,信托,122
73,经营,120
74,上市公司,119
75,雪松,119
76,新能源,117
77,经销商,116
78,瑞幸,114
79,亏损,113
80,此前,112
81,报告,110
82,披露,107
83,交易,105
84,利润,105
85,时间,104
86,银行,104
87,宝能,102
88,平安,100
89,旗下,99
90,相关,98
91,全球,98
92,收购,97
93,研发,97
94,证券,97
95,白酒,97
96,销量,96
97,棱镜,95
98,生产,95
99,一家,95
100,介绍,93
101,供应商,93
102,最终,92
103,内部,92
104,计划,92
105,能力,92
106,服务,91
107,未来,90
108,持股,90
109,下跌,89
110,房企,89
111,万科,89
112,五粮液,89
113,投入,88
114,提供,87
115,消费,86
116,董事长,86
117,合作,85
118,板块,84
119,一度,84
120,龙湖,84
121,基金,83
122,科技,83
123,一年,83
124,发布,83
125,高端,82
126,产业,82
127,战略,81
128,提升,81
129,毛利率,81
130,核酸,81
131,羽绒服,81
132,监管,80
133,招股书,80
134,广州,80
135,整体,80
136,北京,79
137,成立,78
138,公开,78
139,情况,78
140,大幅,77
141,告诉,77
142,比例,77
143,生物,77
144,原因,77
145,华夏,77
146,信息,77
147,市值,76
148,导致,76
149,公告,76
150,电商,76
151,美元,76
152,浑水,76
153,黄光裕,75
154,国内,75
155,幸福,75
156,销售额,74
157,领域,73
158,运营,73
159,持续,73
160,模式,73
161,上涨,72
162,团队,72
163,预计,72
164,相比,72
165,泰禾,72
166,面膜,71
167,负债,71
168,增加,70
169,年末,70
170,持有,70
171,调整,70
172,区域,70
173,杭州,69
174,医学,69
175,消费者,68
176,开发,68
177,恒力,68
178,理财,68
179,投资人,67
180,统计,67
181,下滑,67
182,滨江,67
183,特斯拉,67
184,之外,66
185,用户,66
186,估值,66
187,透露,65
188,现金,65
189,长期,65
190,艺人,65
191,债券,64
192,预期,64
193,恒大,64
194,抗原,64
195,周期,62
196,金额,62
197,高管,62
198,格力,62
199,希望,61
