word,counts
敏感,125
难,101
痛苦,97
苦惱,96
努力,95
确实,63
高,58
强,55
苦恼,51
矛盾,47
快乐,39
善良,37
差,36
热爱,35
美好,35
真诚,34
焦虑,32
懒,32
慢,31
浪漫,31
孤独,30
自由,28
温柔,27
脆弱,26
很大,25
很好,23
抑郁,22
完美,22
强大,22
坚定,22
