,word,counts
0,速度,1142
1,拍照,1089
2,外观,1002
3,屏幕,951
4,运行,844
5,效果,771
6,充电,689
7,流畅,647
8,外形,608
9,手感,532
10,好看,480
11,音效,456
12,待机时间,353
13,性价比,338
14,物流,295
15,系统,272
16,体验,267
17,颜值,231
18,性能,226
19,质量,203
20,电池,202
21,漂亮,202
22,游戏,200
23,颜色,196
24,功能,196
25,价格,177
26,包装,174
27,玩游戏,173
28,快递,173
29,打游戏,167
30,内存,160
31,耳机,160
32,发热,159
33,续航,157
34,质感,140
35,推荐,127
36,客服,125
37,很漂亮,119
38,像素,113
39,充满,106
40,发货,102
41,摄像头,100
42,设计,100
43,音质,95
44,骁龙,94
45,处理器,93
46,快充,93
47,配置,92
48,色彩,91
49,王者,87
50,品牌,86
51,大气,86
52,活动,86
53,视频,84
54,相机,84
55,显微镜,81
56,指纹,80
57,耐用,80
58,挺快,79
59,华为,76
60,轻薄,74
61,第二天,74
62,正品,74
63,声音,73
64,发现,71
65,超快,71
66,耗电,70
67,黑色,69
68,产品,69
69,白色,69
70,价位,69
71,照片,67
72,旗舰,66
73,做工,66
74,曲面,62
75,分钟,62
76,待机,60
77,机身,60
78,自带,59
79,电量,59
80,宝贝,58
81,显示,57
82,看着,57
83,习惯,56
84,照相,56
85,后盖,56
86,屏幕显示,55
87,软件,55
88,想象,54
89,优惠,54
90,还行,54
91,到货,53
92,散热,53
93,朋友,52
94,老婆,52
95,挺不错,51
96,服务,51
97,网上,50
98,顺畅,49
99,灵敏,49
100,便宜,49
101,态度,49
102,实惠,48
103,镜头,47
104,充电器,47
105,服务态度,47
106,塑料,46
107,牌子,46
108,期待,46
109,终于,45
110,评论,45
111,系列,45
112,不好,44
113,手里,44
114,精致,44
115,高端,43
116,丝滑,43
117,旗舰机,43
118,下次,43
119,预期,43
120,追评,43
121,蓝牙,43
122,开心,42
123,信号,42
124,大小,42
125,时尚,42
126,足够,42
127,挺好用,42
128,一部,42
129,卡顿,42
130,实体店,41
131,更好,41
132,解锁,40
133,细节,40
134,不用,40
135,缺点,40
136,新手机,40
137,还会,40
138,惊喜,40
139,半个,39
140,用户,39
141,强大,38
142,越来越,38
143,自营,38
144,划算,38
145,好多,37
146,边框,37
147,第一,37
148,用过,37
149,新机,36
150,点赞,36
151,稳定,36
152,开机,36
153,无线,35
154,符合,35
155,妈妈,35
156,重量,35
157,早上,35
158,下手,35
159,送货,34
160,果断,34
161,不卡顿,34
162,接受,34
163,几个,34
164,荣耀,34
165,高刷,34
166,没得说,33
167,发烫,33
168,拍摄,33
169,分辨率,33
170,一充,33
171,蓝色,33
172,安卓,33
173,感受,32
174,地方,32
175,扬声器,32
176,磨砂,32
177,赠送,32
178,商家,32
179,设置,31
180,国产,31
181,半小时,31
182,背面,31
183,暂时,31
184,一台,31
185,昨天,31
186,反正,30
187,商品,30
188,买来,30
189,品质,30
190,中规中矩,30
191,配送,30
192,辨识,30
193,芯片,30
194,买手机,29
195,后台,29
196,素质,29
197,送给,29
198,舒适,29
199,顺滑,29
