,word,counts
0,棱镜,45
1,上市,7
2,茅台,6
3,员工,6
4,中国,6
5,贝壳,6
6,去年,6
7,首富,5
8,龙湖,5
9,亿元,5
10,房地产,5
11,汽车,4
12,黄光裕,4
13,创始人,4
14,营收,4
15,万科,4
16,百亿,4
17,首次,4
18,并购,4
19,企业,4
20,成本,4
21,接盘,3
22,融资,3
23,堪比,3
24,国美,3
25,套现,3
26,五粮液,3
27,一年,3
28,郁亮,3
29,股价,3
30,超过,3
31,亏损,3
32,一辆,3
33,千亿,3
34,债务,3
35,半年,3
36,市场,3
37,现金,3
38,白酒,3
39,游戏,3
40,十年,3
41,公司,3
42,华夏,3
43,幸福,3
44,风险,3
45,净利,3
46,用户,3
47,可控,3
48,生意,3
49,造假,3
50,浑水,3
51,躺平,3
52,新能源,2
53,集团,2
54,尚未,2
55,面膜,2
56,首日,2
57,暴涨,2
58,股东,2
59,离职,2
60,亿港元,2
61,陈序平,2
62,一家,2
63,券商,2
64,亚军,2
65,破发,2
66,万亿,2
67,翻身,2
68,压顶,2
69,减持,2
70,广昌,2
71,巴菲特,2
72,比亚迪,2
73,回应,2
74,农行,2
75,行业,2
76,收入,2
77,耐克,2
78,安踏,2
79,增长,2
80,李宁,2
81,疫情,2
82,影响,2
83,大跌,2
84,逾期,2
85,恒大,2
86,设计,2
87,世界,2
88,妖股,2
89,幕后,2
90,能力,2
91,手握,2
92,亿美元,2
93,人均,2
94,创利,2
95,裁员,2
96,秘密,2
97,直营,2
98,失联,2
99,检测,2
100,压力,2
101,奈飞,2
102,报告,2
103,检讨,2
104,下滑,2
105,投资,2
106,手持,2
107,老板,2
108,变革,2
109,调查,2
110,全球,2
111,理财,2
112,冰墩,2
113,收购,2
114,消金,2
115,偿还,2
116,做空,2
117,质疑,2
118,郭英成,2
119,云度,1
120,进军,1
121,均瑶,1
122,王均,1
123,撇清,1
124,关系,1
125,没关系,1
126,指为,1
127,宇宙,1
128,四处,1
129,借钱,1
130,胞妹,1
131,厦门,1
132,建发,1
133,寻求,1
134,医美,1
135,第一股,1
136,主播,1
137,货成,1
138,毛利率,1
139,工资,1
140,停发,1
141,这是,1
142,变相,1
143,逼人,1
144,夫妇,1
145,辞任,1
146,股债,1
147,双杀,1
148,接班人,1
149,仕官,1
150,不香,1
151,市值,1
152,跌去,1
153,喊出,1
154,目标价,1
155,退休,1
156,清华,1
157,招生,1
158,接班,1
159,换人,1
160,身家,1
161,石化,1
162,帝国,1
163,已超,1
164,华为,1
165,瑞信,1
166,打破,1
167,雷曼,1
168,兄弟,1
169,魔咒,1
170,物业,1
171,回忆,1
172,煎熬,1
173,零跑,1
174,跌幅,1
175,一度,1
176,投资者,1
177,面临,1
178,澳门,1
179,赌牌,1
180,开标,1
181,马来西亚,1
182,赌王,1
183,入局,1
184,拥有,1
185,纽约,1
186,唯一,1
187,合法,1
188,赌场,1
189,滨江,1
190,买买,1
191,不停,1
192,豪掷,1
193,亿成,1
194,上半年,1
195,冠军,1
196,走出,1
197,杭州,1
198,难有,1
199,可为,1
