word,tfidf
屏幕,175.6636200364707
外观,142.26919712392763
速度,131.67769233807832
拍照,126.35908320233762
运行,123.9768264485868
流畅,116.8102527830692
效果,104.77964322022778
性价比,98.9179677678548
外形,89.19402687772005
电池,83.07899056205399
手感,78.67363216968013
音效,72.39677665200584
新机,71.90917642052567
质量,70.25587923919696
好看,68.09427339003882
物流,61.80318282961681
价格,61.472883110683156
待机时间,55.74507469241022
系统,55.617056845310834
全新,54.29781662213118
漂亮,50.187170775265784
颜值,48.868172730120136
体验,47.28746736904301
充电,44.3013972708695
耐用,43.9601597787786
很漂亮,40.82480452047384
推荐,39.94240531868875
功能,39.70204240285519
品牌,37.176425056388624
包装,35.21864522325046
耳机,33.319637641830944
快递,32.74195209653718
客服,32.4102256169559
性能,31.948297761015034
成色,31.790534825284624
像素,30.85402519937203
充电器,30.19915724650309
颜色,28.7069990584087
配件,28.309196073231842
划痕,28.047515759332086
做工,27.94168808860468
发现,26.733294311000076
正品,26.248748729819482
大气,26.16611189423195
续航,25.967645579582964
内存,25.46597880521764
品质,25.43451534032152
大小,24.814135119000806
发货,24.458789330390445
音质,23.570732130100676
质感,23.53908601830907
二手,23.144540471452352
产品,22.745078440751477
价位,22.032732921060134
配置,21.912050717291198
描述,21.688288965359654
玩游戏,21.660886326107057
实惠,21.623606735760113
显示,21.599980583953666
屏幕显示,21.184337671866523
发热,21.14403503882256
预期,21.125100627011516
原装,20.99003203930571
便宜,20.955250389852313
声音,20.781820993095454
还行,20.05788154295227
不好,19.842987881089076
翻新,19.773552163386764
服务,19.698673020464533
新手机,19.669690971014177
打游戏,19.41724039877903
下次,19.220492617912978
照相,19.18297434308675
想象,18.915530517452577
追评,18.875565404556923
齐全,18.874591338636918
官方,18.589043789343297
看着,18.469911335537308
符合,18.410377992472537
自营,18.34948193557331
耗电,18.20556644375253
垃圾,18.142280943113693
降价,18.062533350092416
摄像头,17.852755521206486
拍拍,17.549379289527177
习惯,17.39724351105788
到货,17.322715095022428
第二天,17.28668057311485
五星,17.23892234853544
物美价廉,16.73350315450276
视频,16.640162586600542
买来,16.583081772962572
色彩,16.3406880374747
相机,16.29919129605435
活动,16.22083594708262
系列,16.047576250898196
物超所值,15.99634851108281
软件,15.796354601045156
老人,15.758562925998325
精致,15.754570532017308
朋友,15.612339299048115
信号,15.45055076233073
华为,15.27605284079919
开机,15.086428688530921
官翻,15.069763458058892
商品,14.991710873077102
瑕疵,14.969738105503152
试用,14.86553837973431
足够,14.729299195149158
宝贝,14.609869198938773
挺不错,14.59463467225812
服务态度,14.564741172933125
划算,14.302431823821577
设计,14.236196925647397
态度,14.06953708423033
痕迹,14.00634248662828
买手机,13.945882932384345
送货,13.78433460091273
比较满意,13.74917276965724
挺快,13.736134081688228
白色,13.610131100495854
商家,13.609845865787694
售后,13.459712927466803
照片,13.438295104891802
不愧,13.223793436350553
顺手,13.200598677373097
机身,13.146421565660194
惊喜,12.995658656940368
玻璃,12.879261875103113
分辨率,12.81028615628253
电量,12.654482073943456
差别,12.43373513319479
一模一样,12.407273011038441
待机,12.397458027164413
时尚,12.33852057302311
游戏,12.316187573615412
指纹,12.31386536724762
轻薄,12.281681299392664
顺畅,12.28123174120684
气密性,12.245852931962151
店家,12.143165870323548
优惠,12.062891773506337
超值,12.0395621290191
暂时,11.968016676048935
不卡顿,11.904875155676063
保障,11.81768255407843
妈妈,11.761215928706564
父母,11.710292455794537
磕碰,11.678512745519727
备用机,11.65676327733371
老婆,11.607812809495945
尺寸,11.558207000695294
退货,11.541127029952843
第二次,11.511146124382554
翻机,11.387422242165336
唯一,11.36818703362682
精细,11.290308433828844
处理器,11.278688477449753
强大,11.232662229451279
真心,11.231749474501262
卖家,11.196620999525503
安卓,11.186160578849854
美观,11.114629193411709
一流,11.110243386388271
用过,11.029321594917603
还会,11.028371192817142
没得说,11.021028413251512
灵敏,10.987427421730713
黑色,10.92699369601495
太快,10.901236858783934
测试,10.883915017762407
特意,10.875251670781802
快充,10.824696691175609
机皇,10.812577569440455
后续,10.61173418094821
两年,10.58581556537981
真不错,10.584272715247364
边框,10.531209786001522
旗舰,10.424963471399431
实用,10.390025488759555
网络,10.371310772298335
手里,10.326243748526172
超出,10.301881278444284
挺好用,10.21343315918722
完好,10.209073421641996
接受,10.206197006443606
贴膜,10.202827887832578
反应速度,9.971805167002836
用户,9.952262209783996
保证,9.93208772460449
卡顿,9.92345703816233
超快,9.86155363358484
官翻机,9.846980440522994
一年,9.807251860190153
清晰度,9.802216430170041
功能强大,9.798076423401236
不用,9.782899706113401
收货,9.679376426569547
掉电,9.634724758454468
骁龙,9.49769872070136
防水,9.44556576196454
精美,9.42953586470841
无敌,9.394821947611192
机型,9.34846350145907
一台,9.347244770751958
家人,9.345552208067206
电池容量,9.283370997801379
后悔,9.227863837610641
平台,9.187347779965442
背面,9.15446556767724
顺滑,9.110548098646108
期待,9.017676218252266
没想到,8.975399002583417
刷新率,8.966877761559388
更好,8.960688166810533
牌子,8.953822336070571
简单,8.873577448777503
看不出,8.871855569169394
愉快,8.82068614810133
好好,8.818712382675816
大方,8.78871108158512
外观设计,8.767804200510646
后盖,8.749481181807555
双十,8.71047649301381
这家,8.675295972595379
舒适,8.658718044933408
依然,8.630424951989715
充满,8.618478388020261
关注,8.584409289495369
一部,8.55983688468152
星期,8.559485490692772
解锁,8.509217303399513
优秀,8.499416343107676
担心,8.488484124419212
几年,8.458676305497097
检测,8.404553733479665
实在,8.389698138792937
送给,8.309408356128735
二手手机,8.286440869114987
王者,8.256172556026613
看不出来,8.105064097393312
果断,8.081139468217234
老爸,8.057044861666952
配送,8.053978473237251
好久,7.943506003939523
高端,7.870092334478106
家里,7.855129309532004
买官,7.813445779135762
通话,7.806126151172233
第一,7.798186063653306
一般般,7.752865672101646
物有所值,7.723468075201763
下手,7.710550669704871
半个,7.681403615046093
好多,7.6645595468483325
上网,7.635664331149617
孩子,7.6333462697303185
发烫,7.579139609376991
解决,7.5726410491924
信任,7.563311167266632
保护,7.559569479130343
原因,7.554146172688329
正好,7.55104547410007
想要,7.53580887887378
拍摄,7.506422072336405
画面,7.497963350043357
差评,7.487955695874626
高刷,7.4868832706133555
买个,7.468679842248964
同价位,7.467858250237844
刚买,7.44386059637765
太慢,7.43462454423384
重量,7.38877074052256
缺点,7.375508332481981
爸爸,7.370630087563598
棒棒,7.335296696987787
循环,7.309730947562371
上午,7.3093953722336185
旗舰机,7.297649599652351
很新用,7.295607826897111
数据线,7.2819430404053005
画质,7.279712314616177
自带,7.260780709634264
简洁,7.2574863532362555
早上,7.228900730890541
依旧,7.200483538051899
换机,7.183300189163789
原厂,7.133922383362579
电话,7.107661060406651
没用,7.10574000282122
很值,7.074661453071485
感谢,7.068170245968697
耐心,7.030932534322242
回来,6.997167160016484
好像,6.9702374079349285
稳定,6.954811397109045
价钱,6.870503643336877
后置,6.760767257087897
算是,6.719124272945475
快速,6.701371974725817
影响,6.66056441220723
稍微,6.645804722215802
国行,6.64340438461008
一点点,6.642163895344818
很长,6.6359544770113175
日期,6.587928736404925
干净,6.57399686067422
月份,6.5704246609098425
真实,6.545328225090138
气密,6.538015476104357
大屏幕,6.475250635515254
翻车,6.471481458618333
电影,6.471025103451619
需求,6.461810123884587
犹豫,6.448469781541147
点赞,6.394887370665976
仔细,6.384012336483317
很赞,6.370590156867092
后期,6.361742246165915
可惜,6.356678964815467
后壳,6.34220722540546
无异,6.338651786402344
国产,6.316474006858687
小巧,6.3011442111966955
千元,6.28856709067848
送到,6.277138780953765
网上,6.27553184358834
打电话,6.219894917759977
试试,6.211244778635994
图片,6.2044895367718045
报告,6.202072617979692
款式,6.198573590567677
操作系统,6.196475387193729
越来越,6.149640628019863
蓝色,6.095035996326416
关键,6.093842953668503
紫色,6.0905518209633485
一周,6.067895504346056
塑料,6.054119286910726
严实,6.033174025780399
先用,6.0309711092526825
差价,6.00300380782963
外壳,6.000651893337384
谢谢,5.992018175507165
中度,5.964022494860342
蓝牙,5.931305680619103
反正,5.93090020306016
两样,5.922135184966184
遗憾,5.906417031847537
手机套,5.893150556965425
网速,5.883984732160248
设置,5.85574685697426
段时间,5.852453764162092
素质,5.83729269548799
前置,5.808713297229498
有个,5.801227085694822
广告,5.791350562289121
哈哈哈,5.779701777483217
粉丝,5.767384217517631
材质,5.727475738177349
现象,5.6670971499397185
地方,5.629309386047482
不想,5.623231151091796
眼睛,5.578085433821044
产品质量,5.574218435702178
上档次,5.551971046297526
旗舰店,5.545977364256004
保价,5.545778455430994
中规中矩,5.533905362788846
一个多月,5.523422260501398
曲面,5.51134284574107
一充,5.506508201518146
备用,5.4898801921763996
这是,5.476234438076728
成新,5.4752070124511665
专业,5.3985511896005365
模糊,5.371917924092234
相比,5.325757615644305
高清,5.3075371474870305
一切正常,5.30326289544789
爱不释手,5.303164393140025
实物,5.301840179583763
很差,5.277305795073015
太棒了,5.27427715041878
强烈推荐,5.2614480681025855
这台,5.250540196724263
首选,5.238463866565402
下载,5.233002918952315
丝滑,5.212694847491823
七天,5.194690079102071
用到,5.1850018239421845
出厂,5.166406304421799
售后服务,5.154932545037992
主力,5.136399868244902
能用,5.127798852962684
忠实,5.124028911251306
大厂,5.122141444076101
国产手机,5.115605879099388
能力,5.094823790517682
喇叭,5.061605688873305
拆开,5.055851258921197
老妈,5.0536111039917255
越南,5.040841157492364
三天,5.027425603609381
三年,5.024876470517348
到位,5.018793849447719
老公,5.01360092025869
风格,5.001185122732506
太差,4.992126197117828
出色,4.979683610315698
平时,4.975674546753895
迫不及待,4.96388967383713
理想,4.957544411808353
有时候,4.9257060357715226
握持,4.916550464444446
超赞,4.890389493118485
摄像,4.8824167687264275
保修,4.841398968732112
当天,4.817020079218741
良心,4.809066386617047
各项,4.796066639132493
长辈,4.771118753507874
赠品,4.766473629946052
半天,4.76453062214979
很久,4.7564735402823795
老人家,4.7527647620268905
刷屏,4.744376768093227
样子,4.6992751311407375
压力,4.696640160512809
用用,4.688971220481479
几个,4.668564988935224
指纹识别,4.658248383169967
鲜艳,4.652362570162794
赠送,4.644003506486417
靓丽,4.609870012487172
拆封,4.6032850121871975
适中,4.601921674528214
公司,4.591484137708593
可靠,4.563425559799297
上市,4.561690514053724
无线,4.560551925020079
太好了,4.557790598040011
感受,4.54305927243326
开心,4.522700401958356
差点,4.5203984852882675
主流,4.505875143976294
昨天,4.501575102368932
镜头,4.496157378693424
包装盒,4.489675479021363
礼物,4.479997775558549
块钱,4.479252353047699
店铺,4.478158606556514
不用说,4.47611940053913
再来,4.475045228499393
不太,4.459398950801964
长时间,4.453695613486815
升级,4.450876901897531
安卓机,4.4486117324393675
放在,4.428098812832331
换个,4.425430277339189
大爱,4.424887272153105
力度,4.392757731610958
高大,4.360902976103635
顶级,4.356552685207517
毫安,4.354107098196232
机用,4.352527726617519
慢慢,4.334619302360177
太高,4.326670101408828
制造,4.323617997128842
荣耀,4.316058853507168
程序,4.310531978687409
手机电池,4.280856996836276
数据,4.266137839586784
打算,4.26289915598459
一会,4.262126661862216
对得起,4.257746166815821
容量,4.251535485549111
无卡顿,4.229251572394971
理由,4.223508590077951
好玩,4.205172166267882
下水,4.191174196157244
担当,4.185050695467924
回购,4.18488775207386
检查,4.17381432930372
第二个,4.170576033138977
艳丽,4.1676384571622
申请,4.1328227595431
音乐,4.118340368339761
小哥,4.086853533540032
饱和度,4.0811170025233565
一看,4.058714900113144
冲着,4.057072719228418
最终,4.05336927616212
双卡,4.041961953217774
助手,4.0338287461935405
追加,4.03326124725889
掉价,4.0329763984260385
多年,4.03150305809997
赶上,4.018089537494542
严选,4.000957152859868
同事,3.9993397728486997
价格便宜,3.9936345572156067
美观大方,3.9692688170940267
视屏,3.9679945388292603
破损,3.962600678187639
目前为止,3.958399168652048
扬声器,3.949788877206735
工艺,3.9346666125123746
保护膜,3.9219808847018585
女生,3.9114419476263613
像是,3.9010812507370365
肯定,3.8867982720816263
当年,3.885145149564801
夜景,3.884380010258779
自动,3.869828996180668
触摸,3.8331971515465044
这块,3.8323355952871285
中午,3.832030908012222
贴心,3.822145053045187
再用,3.8157139561050033
特地,3.8007780022015174
高颜值,3.7960787879636184
莫奈,3.78452080778807
防抖,3.7611521014301386
超好,3.755446780404695
忐忑,3.7336180154639975
磨损,3.733203996799206
吊打,3.7264647186258
卸载,3.7233578959168416
买过,3.7109881734849077
人性化,3.702734898992554
母亲,3.694098005376836
官网,3.683269463640954
我用,3.68124733874461
那种,3.680501605433631
触屏,3.6743807091115586
买到,3.673907453008472
表现,3.661205658132819
品牌手机,3.657864125449954
方方正正,3.6536840571793086
资料,3.644875078811725
没法,3.637408853510596
轻度,3.608162772261177
开箱,3.606194386184041
微距,3.6020720794128853
观察,3.5988072067408035
纠结,3.5921479539919905
市场,3.587336556658392
办法,3.5801268064364637
外放,3.5698170609359003
放到,3.5586551399725486
优化,3.5516679680883936
一张,3.5459754581392375
买回来,3.5455608581155165
更新,3.5404343733194694
失真,3.535172311900193
国际,3.534862193044277
一买,3.527705583245713
在线,3.5110995231489257
美丽,3.4826777015522166
媳妇,3.475704004033685
太多,3.4714996043255093
介绍,3.4585232812327007
手写笔,3.4538473691251292
有待,3.4532642576281716
色彩鲜艳,3.449230743253947
质保,3.4465231568203296
盒子,3.4448292217783836
实体店,3.43557153981761
优势,3.429059243142534
很小,3.427254452812872
廉价,3.4221430927338368
预算,3.4104544449493828
单手操作,3.404356430026415
轻微,3.3814673502035313
部手机,3.3787531949878122
裸机,3.3771023303468577
铁粉,3.371759817140969
高用,3.3641192357448344
个人感觉,3.3536221024618356
去年,3.3161118856704075
第二台,3.3083265582711934
好听,3.3081682198964457
工作,3.3034333951879398
家里人,3.294613179231655
期望,3.2912978600496823
完好无损,3.2907363983939524
未激活,3.284041051454776
一代,3.2621437173611456
巅峰,3.2574381908221155
直播间,3.2478178389647763
没话说,3.245672510424465
快捷,3.2415269298734493
一个多,3.2412075827924216
美美,3.2403004117026817
存储空间,3.240135553853522
完整,3.2378940695156806
护眼,3.2286291663390205
外包装,3.2230295131099025
买不到,3.2228215786026126
估计,3.2134803596859114
尝试,3.2124445939993347
水准,3.207541348909718
轻巧,3.1999507618246286
摸索,3.1926980357827457
经典,3.1916222120863296
年前,3.1900564656135333
换货,3.1853163157338273
用后,3.1771329451606083
查询,3.176018076680697
重启,3.163030289657582
预装,3.1608971340788132
第一天,3.1586346710588633
国产机,3.148268690071752
厉害,3.1459371345846057
