主题数,困惑度,一致性
2,408.4445339,0.321678473
3,401.2884172,0.290970468
4,444.7558569,0.299865156
5,457.5598094,0.391262736
6,486.9783257,0.447207299
7,536.9215335,0.408236832
8,592.5708964,0.418857052
9,689.248601,0.440149852
10,859.6505394,0.392336169
11,1187.045979,0.386206156
12,1878.009017,0.357402745
13,3203.263483,0.39502413
14,5493.744629,0.389163942
