,word,counts
0,京东,487
1,鱼丸,195
2,物流,190
3,味道,181
4,火锅,124
5,丸子,122
6,速度,96
7,价格,91
8,购物,84
9,小哥,80
10,东西,79
11,时候,64
12,质量,64
13,新鲜,62
14,海欣,60
15,鱼,52
16,口感,51
17,豆腐,50
18,下单,48
19,发货,43
20,人,43
21,力,42
22,产品,40
23,态度,38
24,感觉,35
25,服务态度,35
26,面,34
27,汤,34
28,食材,33
29,口味,33
30,客服,31
31,售后,31
32,品牌,30
33,冷链,28
34,冰,27
35,问题,26
36,信赖,26
37,冰箱,25
38,卖家,25
39,品质,24
40,牌子,24
41,食品,22
42,商品,22
43,牛肉丸,22
44,性价比,22
45,体验,21
46,福州,20
47,弹性,20
48,汤汁,20
49,时间,19
50,牛肉,19
51,宝贝,19
52,肉,18
53,个头,18
54,商家,17
55,公司,17
56,牛丸,17
57,弹,17
58,劲,17
59,灌汤,17
60,货,16
61,美味,16
62,商城,15
63,大家,14
64,热情,14
65,保温箱,13
66,朋友,13
67,皮,13
68,泡沫,13
69,冰袋,12
70,联系,12
71,分量,12
72,实体店,12
73,份量,12
74,疫情,11
75,店铺,11
76,评价,11
77,结实,11
78,海欣鱼,11
79,期望值,11
80,大包,11
81,专门,11
82,手,11
83,肉馅,11
84,结果,10
85,酸奶,10
86,时,10
87,五星,10
88,基本,10
89,米粉,10
90,汤头,10
91,鲜甜,10
92,筋道,10
93,原汁原味,10
94,海欣灌,10
95,孩子,10
96,鱼肉,10
97,冰块,10
98,保鲜,10
99,建议,10
100,爆汁,10
101,薯条,10
102,夹心,10
103,满嘴,9
104,用水,9
105,大海,9
106,正品,9
107,价格便宜,9
108,正宗,9
109,下锅,9
110,电话,9
111,保质期,8
112,商品质量,8
113,香气,8
114,有点,8
115,平台,8
116,食用,8
117,用料,8
118,外皮,8
119,价格比,8
120,儿子,8
121,上街,8
122,块钱,8
123,小丸子,8
124,生产日期,7
125,天,7
126,店,7
127,袋子,7
128,基本上,7
129,保温,7
130,淀粉,7
131,小,7
132,颜色,7
133,粉面,7
134,福建,7
135,馅料,7
136,味道鲜美,7
137,涮锅,7
138,家人,7
139,价,7
140,会员,7
141,肉质,7
142,箱子,7
143,干冰,7
144,关键,7
145,原因,6
146,过程,6
147,钱,6
148,速食,6
149,店家,6
150,力度,6
151,物品,6
152,专业,6
153,全家,6
154,鱼香,6
155,咸度,6
156,色泽,6
157,哈,6
158,冰冻,6
159,我会,6
160,隔天,6
161,措施,6
162,美食,6
163,时期,6
164,小火锅,6
165,蒸,6
166,心馅,6
