,word,counts
0,师傅,82
1,物流,72
2,客服,66
3,空调,58
4,联系,55
5,京东,47
6,人,34
7,时间,33
8,售后,29
9,电话,25
10,态度,23
11,格力,21
12,问题,19
13,人员,17
14,货,17
15,效果,16
16,商家,16
17,速度,15
18,下单,15
19,结果,14
20,奥克斯,14
21,外机,13
22,美的,12
23,品牌,12
24,商品,12
25,体验,11
26,静音,11
27,评,10
28,时候,10
29,差劲,10
30,上门,9
31,支架,9
32,发货,9
33,站点,9
34,东西,8
35,客户,8
36,收费,8
37,评价,7
38,大家,7
39,时,6
40,安装费,6
41,实体店,6
42,噪音,6
43,差评,6
44,外包装,6
