,word,counts
0,故宫,18506
1,北京,3336
2,历史,2364
3,地方,2307
4,午门,2276
5,珍宝馆,1910
6,门票,1898
7,感觉,1768
8,时间,1694
9,宫殿,1685
10,参观,1652
11,紫禁城,1651
12,故宫博物院,1570
13,钟表,1545
14,建筑,1537
15,中国,1503
16,天安门,1371
17,孩子,1367
18,导游,1262
19,建议,1237
20,天气,1082
21,疫情,1077
22,红墙,1044
23,身份证,1004
24,文化,956
25,敦煌,949
26,御花园,932
27,交通,853
28,小时,846
29,故事,846
30,东华门,790
31,中轴线,773
32,皇帝,768
33,排队,739
34,游客,716
35,神武门,708
36,太和殿,690
37,地铁,678
38,景点,677
39,大殿,676
40,皇家,667
41,体验,662
42,朋友,633
43,文创,618
44,秀才,608
45,路线,587
46,东西,571
47,文物,567
48,照片,552
49,内容,550
50,世界,546
51,公众,545
52,博物馆,542
53,清宫,535
54,机会,533
55,北京故宫,532
56,角楼,526
57,买票,514
58,中心,447
59,西六宫,443
60,餐厅,426
61,游玩,425
62,现场,398
63,冰窖,390
64,古人,385
65,购票,384
66,坤宁宫,381
67,展品,379
68,小朋友,370
69,淡季,360
70,皇宫,353
71,智慧,352
72,盖章,344
73,古装,333
74,文华,327
75,明清两代,312
76,亮点,307
77,保和殿,302
78,国家,302
79,老师,299
80,闭馆,293
81,陶瓷,290
82,雪景,290
83,咖啡,287
84,延禧宫,286
85,汉服,281
86,慈宁宫,280
87,武英殿,277
88,原因,276
89,洞窟,273
90,天安门广场,271
91,风景,267
92,展厅,267
93,价格,266
94,景山公园,263
95,工作人员,261
96,景色,258
97,珍宝,256
98,大气,256
99,广场,254
100,城墙,252
101,古建筑,249
102,黄瓦,246
103,手机,244
104,限流,244
105,季节,243
106,中和殿,239
107,东六宫,236
108,年票,235
109,工作日,234
110,壁画,232
111,程序,231
112,大片,231
113,味道,227
114,艺术,225
115,专业,223
116,旺季,221
117,小姐姐,221
118,宫廷,221
119,太和,221
120,景山,218
121,入口,216
122,太阳,214
123,电子,213
124,景区,212
125,皇后,211
126,衣服,206
127,小时候,206
128,意义,202
129,想象,202
130,冰棍,202
131,护城河,201
132,帝王,198
133,阳光,198
134,小伙伴,196
135,储秀宫,194
136,雪糕,193
137,蓝天,190
138,现存,189
139,步行,189
140,全程,189
141,下午茶,188
142,网红,188
143,印象,188
144,规模,185
145,宫墙,185
146,交泰,185
147,瓷器,185
148,琉璃瓦,183
149,整体,183
150,结构,181
151,美丽,178
152,订票,178
153,西华,177
154,检票,176
155,银杏,175
156,讲解员,173
157,电视剧,172
158,心情,171
159,后宫,170
160,摄影,169
161,建筑群,166
