,word,counts
0,客户,30824
1,工作,25928
2,公司,18517
3,能力,17650
4,负责,15522
5,管理,14058
6,经验,12760
7,投资,12629
8,相关,12125
9,销售,11368
10,团队,10540
11,优先,9997
12,提供,9926
13,专业,9778
14,金融,9348
15,服务,9111
16,项目,8695
17,业务,8615
18,以上学历,7732
19,理财,7522
20,沟通,7491
21,产品,7451
22,任职,7329
23,具备,6658
24,市场,6606
25,分析,6238
26,培训,6214
27,证券,6210
28,行业,6207
29,维护,5895
30,从业,5678
31,营销,5547
32,银行,5458
33,岗位职责,5432
34,开发,4987
35,组织,4943
36,基金,4837
37,需求,4800
38,资格,4498
39,熟悉,4151
40,发展,4098
41,本科,4060
42,岗位,4039
43,企业,3950
44,资产,3845
45,计划,3776
46,学习,3763
47,协助,3668
48,目标,3657
49,较强,3635
50,方案,3626
51,顾问,3606
52,制定,3599
53,活动,3570
54,渠道,3498
55,财务,3492
56,合作,3341
57,经理,3325
58,协调,3205
59,财富,3077
60,信息,2901
61,资源,2833
62,大专,2769
63,员工,2759
64,福利,2758
65,拓展,2658
66,做好,2584
67,部门,2563
68,各类,2527
69,提升,2502
70,配置,2499
71,晋升,2486
72,各项,2485
73,规划,2485
74,参与,2465
75,运营,2436
76,综合,2369
77,建议,2347
78,咨询,2316
79,业绩,2303
80,日常,2302
81,关系,2294
82,经营,2294
83,意识,2283
84,情况,2274
85,定期,2263
86,高端,2211
87,执行,2200
88,知识,2183
89,建立,2171
90,优秀,2154
91,信托,2105
92,精神,2083
93,经济,2081
94,开拓,2075
95,时间,2064
96,区域,2049
97,提成,2020
98,客户资源,1929
99,职位,1927
100,年龄,1917
101,净值,1880
102,推广,1857
103,指标,1834
104,报告,1812
105,薪资,1810
106,安排,1795
107,流程,1794
108,营业部,1793
109,责任心,1772
110,人员,1744
111,机构,1723
112,职业,1706
113,领导,1695
114,风险,1686
115,分公司,1618
116,保障,1611
117,实施,1604
118,学历,1592
119,包括,1584
120,体系,1576
121,完善,1553
122,招聘,1548
123,确保,1536
124,五险,1522
125,职责,1516
126,研究,1515
127,法律,1515
128,经历,1515
129,编制,1473
130,年度,1453
131,条件,1451
132,技能,1446
133,周岁,1443
134,管理工作,1442
135,理财产品,1439
136,客户服务,1439
137,配合,1421
138,节假日,1421
139,基础,1417
140,工程,1413
141,专员,1400
142,政策,1392
143,描述,1389
144,持续,1383
145,底薪,1372
146,一金,1364
147,津贴,1363
148,带薪,1351
149,独立,1342
