,word,counts
0,能力,2491
1,经验,2399
2,团队,1938
3,管理,1680
4,银行,1505
5,证券,1351
6,总经理,1241
7,财富,1232
8,市场,1215
9,优先,1192
10,信托,1047
11,较强,915
12,以上学历,914
13,任职,913
14,独立,912
15,管理机构,907
16,销售,732
17,本科,728
18,全日制,671
19,金融,630
20,组建,578
21,客户资源,479
22,行业,472
23,开拓,466
24,营销,461
25,创业,455
26,理财,448
27,熟悉,444
28,产品销售,443
29,资管,441
30,私募,441
31,二级,440
32,基金,440
33,从业,437
34,资格,437
35,理财师,437
36,资格证书,435
37,支行,314
38,信托公司,314
39,中心,314
40,营业部,314
41,带领,310
42,开拓精神,308
43,凝聚,308
44,城市,303
45,经营,303
46,组织,303
47,发展,303
48,优质,303
49,敏感性,297
50,资源整合,297
51,金部,294
52,金融机构,270
53,理财产品,270
54,两年,214
55,五年,203
56,客户,194
57,大专,180
58,开发,176
59,私人,170
60,专业,161
61,统招,158
62,渠道,158
63,经济,156
64,中高层,156
65,背景,156
66,管理者,156
67,商务谈判,156
68,建设,156
69,组织协调,156
70,意识,156
71,精神,156
72,沟通,148
73,创新,147
74,三年,127
75,八年,69
76,高端,29
77,优秀,27
78,放宽,23
79,大学本科,18
80,高尔夫,15
81,有限,15
82,住宅,14
83,飞机,14
84,面向,14
85,人群,14
86,条件,11
87,金部部,11
88,敏感度,11
89,资源,11
90,整理,11
91,事业,9
92,创立,9
93,零售,9
94,负责人,9
95,相关,6
96,负责,6
97,行长,5
98,或个,5
99,经理,5
100,机构,5
101,三方,4
102,制定,4
103,方案,4
104,接受,3
105,单入,3
106,金融市场,3
107,上市公司,3
108,大型,3
109,民营企业,3
110,产品,3
111,岗位职责,3
112,净值,3
113,多年,2
114,分项,2
115,投资,2
116,维护,2
117,等格,2
118,证书,2
119,一年,2
120,职位,2
121,企业,2
122,规划,2
123,工作,2
124,筹建,2
125,管理工作,2
126,目标,2
127,寻找,2
128,多种,2
129,赢利,2
130,模式,2
131,指导,2
132,培养,2
133,下属,2
134,同业,1
135,顾问,1
136,需求,1
137,提供,1
138,服务,1
139,对公,1
140,客户经理,1
141,七年,1
142,及公募,1
143,社会,1
144,人脉关系,1
145,拓展,1
146,认证,1
147,能带,1
148,合格,1
149,入职,1
